gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.4054	2.4028	2.4042
1	2.4058	2.4031	2.4046
2	2.4059	2.4036	2.4050
3	2.4074	2.4040	2.4054
4	2.4089	2.4046	2.4063
5	2.4097	2.4042	2.4072
6	2.4101	2.4051	2.4080
7	2.4140	2.4028	2.4092
8	2.4140	2.3983	2.4102
9	2.4167	2.4039	2.4115
10	2.4221	2.3805	2.4134
11	2.4346	2.3828	2.4155
12	2.4346	2.3617	2.4180
13	2.4346	2.3575	2.4195
14	2.4346	2.3504	2.4211
15	2.4346	2.3530	2.4225
16	2.4346	2.3552	2.4241
17	2.4346	2.3689	2.4256
18	2.4346	2.3725	2.4268
19	2.4411	2.3726	2.4282
20	2.4411	2.3865	2.4296
21	2.4411	2.3636	2.4307
22	2.4465	2.3743	2.4319
23	2.4532	2.3826	2.4338
24	2.4532	2.3861	2.4353
25	2.4532	2.3907	2.4370
26	2.4532	2.3999	2.4385
27	2.4532	2.3939	2.4404
28	2.4532	2.3915	2.4423
29	2.4577	2.4010	2.4441
30	2.4577	2.3849	2.4456
31	2.4577	2.4042	2.4473
32	2.4607	2.3944	2.4496
33	2.4613	2.3987	2.4523
34	2.4617	2.4000	2.4531
35	2.4617	2.3966	2.4543
36	2.4686	2.3967	2.4555
37	2.4686	2.3930	2.4566
38	2.4686	2.3984	2.4580
39	2.4706	2.3825	2.4596
40	2.4706	2.3971	2.4603
41	2.4706	2.4042	2.4605
42	2.4706	2.4078	2.4610
43	2.4706	2.3961	2.4615
44	2.4708	2.3939	2.4624
45	2.4722	2.3892	2.4629
46	2.4760	2.4027	2.4644
47	2.4860	2.4050	2.4660
48	2.4860	2.3980	2.4670
49	2.4860	2.3974	2.4675
50	2.4860	2.3979	2.4682
51	2.4860	2.4011	2.4701
52	2.4860	2.4006	2.4712
53	2.4860	2.4095	2.4727
54	2.4899	2.4041	2.4741
55	2.4899	2.4043	2.4755
56	2.4899	2.4066	2.4758
57	2.4899	2.4122	2.4764
58	2.4899	2.4029	2.4773
59	2.4899	2.3946	2.4777
60	2.4899	2.4104	2.4783
61	2.4899	2.3956	2.4788
62	2.4899	2.4095	2.4795
63	2.4899	2.4009	2.4801
64	2.4899	2.4037	2.4802
65	2.4899	2.4044	2.4804
66	2.4899	2.3995	2.4804
67	2.4899	2.3983	2.4807
68	2.4899	2.4140	2.4809
69	2.4899	2.4080	2.4809
70	2.4899	2.4105	2.4809
71	2.4899	2.4034	2.4809
72	2.4899	2.3975	2.4810
73	2.4899	2.3977	2.4812
74	2.4899	2.4013	2.4812
75	2.4899	2.3963	2.4814
76	2.4899	2.3987	2.4818
77	2.4899	2.3893	2.4821
78	2.4899	2.4009	2.4823
79	2.4899	2.4176	2.4824
80	2.4899	2.4064	2.4828
81	2.4928	2.3948	2.4837
82	2.4928	2.4148	2.4843
83	2.4928	2.4218	2.4847
84	2.4928	2.4210	2.4855
85	2.4928	2.4188	2.4856
86	2.4928	2.4168	2.4858
87	2.4928	2.4120	2.4861
88	2.4928	2.4222	2.4863
89	2.4928	2.4219	2.4863
90	2.4928	2.4247	2.4865
91	2.4928	2.4243	2.4866
92	2.4928	2.4225	2.4868
93	2.4928	2.4270	2.4869
94	2.4928	2.4271	2.4869
95	2.4928	2.4302	2.4871
96	2.4928	2.4318	2.4871
97	2.4928	2.4111	2.4871
98	2.4928	2.4053	2.4871
99	2.4928	2.3984	2.4871
100	2.4928	2.3981	2.4872
101	2.4928	2.3957	2.4873
102	2.4928	2.4006	2.4873
103	2.4928	2.4015	2.4874
104	2.4928	2.4110	2.4876
105	2.4929	2.4136	2.4877
106	2.4929	2.4171	2.4877
107	2.4929	2.4178	2.4878
108	2.4929	2.4167	2.4878
109	2.4929	2.4209	2.4878
110	2.4929	2.4221	2.4878
111	2.4929	2.4173	2.4879
112	2.4929	2.4174	2.4879
113	2.4929	2.4232	2.4879
114	2.4929	2.4174	2.4880
115	2.4929	2.4180	2.4880
116	2.4929	2.4203	2.4880
117	2.4929	2.4192	2.4880
118	2.4929	2.4219	2.4880
119	2.4929	2.4222	2.4880
120	2.4929	2.4267	2.4880
121	2.4929	2.4093	2.4880
122	2.4929	2.4100	2.4880
123	2.4929	2.4062	2.4880
124	2.4929	2.4014	2.4880
125	2.4929	2.3906	2.4880
126	2.4929	2.3954	2.4880
127	2.4929	2.4141	2.4880
128	2.4929	2.4136	2.4880
129	2.4929	2.4089	2.4880
130	2.4929	2.4109	2.4880
131	2.4929	2.4189	2.4880
132	2.4929	2.4089	2.4880
133	2.4929	2.4180	2.4880
134	2.4929	2.4198	2.4881
135	2.4929	2.4187	2.4881
136	2.4929	2.4112	2.4881
137	2.4929	2.4049	2.4881
138	2.4929	2.4083	2.4881
139	2.4929	2.4094	2.4881
140	2.4929	2.4105	2.4881
141	2.4929	2.4046	2.4881
142	2.4929	2.4175	2.4881
143	2.4929	2.4072	2.4881
144	2.4929	2.4147	2.4881
145	2.4929	2.4182	2.4881
146	2.4929	2.4028	2.4058
147	2.4929	2.4015	2.4067
148	2.4929	2.3926	2.4078
149	2.4929	2.3888	2.4091
150	2.4929	2.3664	2.4108
151	2.4929	2.3418	2.4119
152	2.4929	2.3235	2.4132
153	2.4929	2.3006	2.4151
154	2.4929	2.2878	2.4162
155	2.4929	2.2744	2.4185
156	2.4929	2.2853	2.4200
