gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	0.1053	0.1028	0.1042
1	0.1054	0.1033	0.1047
2	0.1067	0.1037	0.1051
3	0.1088	0.1042	0.1056
4	0.1088	0.1046	0.1063
5	0.1106	0.1052	0.1077
6	0.1127	0.1057	0.1090
7	1.0503	0.1080	0.1301
8	1.0505	0.1111	0.1509
9	1.0513	0.1184	0.2304
10	1.0519	0.1488	0.5190
11	1.0528	0.1886	0.9061
12	1.0534	0.2813	1.0515
13	1.0541	0.3752	1.0518
14	1.0541	0.4368	1.0519
15	1.0541	0.5484	1.0522
16	1.0541	0.5947	1.0523
17	1.0541	0.6156	1.0524
18	1.0541	0.6059	1.0525
19	1.0541	0.6143	1.0527
20	1.0541	0.6317	1.0529
21	1.0541	0.6497	1.0530
22	1.0541	0.7008	1.0531
23	1.0541	0.7075	1.0533
24	1.0545	0.7068	1.0535
25	1.0545	0.6955	1.0537
26	1.0547	0.6875	1.0539
27	1.0549	0.7163	1.0541
28	1.0550	0.7000	1.0542
29	1.0550	0.7110	1.0542
30	1.0550	0.7682	1.0543
31	1.0550	0.7466	1.0544
32	1.0552	0.7407	1.0545
33	1.0561	0.7358	1.0545
34	1.0561	0.6944	1.0546
35	1.0561	0.7237	1.0547
36	1.0570	0.7119	1.0548
37	1.0570	0.7415	1.0548
38	1.0570	0.7231	1.0549
39	1.0570	0.7057	1.0549
40	1.0570	0.7321	1.0552
41	1.0570	0.7304	1.0555
42	1.0570	0.7154	1.0559
43	1.0570	0.7032	1.0563
44	1.0575	0.7115	1.0564
45	1.0582	0.7113	1.0567
46	1.0586	0.6910	1.0569
47	1.0586	0.7154	1.0570
48	1.0586	0.7276	1.0572
49	1.0590	0.7036	1.0573
50	1.0590	0.7059	1.0575
51	1.0590	0.6568	1.0576
52	1.0590	0.6544	1.0577
53	1.0590	0.6888	1.0579
54	1.0590	0.6637	1.0580
55	1.0593	0.6551	1.0581
56	1.0593	0.6615	1.0583
57	1.0593	0.6632	1.0585
58	1.0598	0.6888	1.0586
59	1.0598	0.7007	1.0586
60	1.0598	0.7142	1.0587
61	1.0598	0.7192	1.0587
62	1.0598	0.6924	1.0588
63	1.0598	0.7137	1.0588
64	1.0598	0.7396	1.0588
65	1.0598	0.7422	1.0588
66	1.0598	0.7160	1.0589
67	1.0598	0.6913	1.0589
68	1.0598	0.7217	1.0589
69	1.0598	0.6933	1.0589
70	1.0598	0.6717	1.0590
71	1.0598	0.6931	1.0590
72	1.0598	0.7273	1.0590
73	1.0598	0.7058	1.0591
74	1.0598	0.1983	1.0591
75	1.0598	0.2166	1.0591
76	1.0598	0.2476	1.0591
77	1.0598	0.3263	1.0592
78	1.0598	0.3904	1.0592
79	1.0598	0.5131	1.0592
80	1.0598	0.5943	1.0593
81	1.0598	0.6627	1.0593
82	1.0598	0.7031	1.0593
83	1.0600	0.7372	1.0594
84	1.0600	0.7396	1.0594
85	1.0600	0.7350	1.0595
86	1.0600	0.7074	1.0595
87	1.0600	0.7506	1.0595
88	1.0600	0.7288	1.0596
89	1.0601	0.7542	1.0596
90	1.0604	0.7672	1.0596
91	1.0604	0.7557	1.0597
92	1.0604	0.7901	1.0597
93	1.0604	0.7713	1.0597
94	1.0604	0.7698	1.0598
95	1.0604	0.7621	1.0598
96	1.0604	0.7873	1.0598
97	1.0604	0.7371	1.0599
98	1.0604	0.7096	1.0599
99	1.0604	0.6983	1.0599
100	1.0604	0.7393	1.0599
101	1.0604	0.7399	1.0599
102	1.0604	0.7270	1.0599
103	1.0609	0.7306	1.0600
104	1.0609	0.7088	1.0600
105	1.0609	0.7291	1.0600
106	1.0609	0.6946	1.0601
107	1.0617	0.7277	1.0602
108	1.0617	0.7387	1.0603
109	1.0617	0.7634	1.0604
110	1.0624	0.7385	1.0605
111	1.0628	0.7131	1.0606
112	1.0628	0.6921	1.0608
113	1.0628	0.6964	1.0610
114	1.0628	0.7275	1.0611
115	1.0628	0.7189	1.0612
116	1.0628	0.7948	1.0614
117	1.0630	0.7469	1.0615
118	1.0630	0.7517	1.0616
119	1.0630	0.7238	1.0618
120	1.0630	0.6729	1.0619
