gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0061	2.0028	2.0044
1	2.0099	2.0033	2.0050
2	2.0110	2.0039	2.0059
3	2.0124	2.0016	2.0075
4	2.0124	1.9872	2.0090
5	2.0151	1.9680	2.0103
6	2.0357	1.9539	2.0123
7	2.0357	1.9262	2.0138
8	2.0357	1.8878	2.0155
9	2.0357	1.8813	2.0165
10	2.1222	1.9091	2.0218
11	2.1222	1.8864	2.0247
12	2.1222	1.8457	2.0266
13	2.1222	1.8845	2.0313
14	2.1222	1.8335	2.0355
15	2.1222	1.8134	2.0374
16	2.1222	1.8353	2.0407
17	2.1222	1.8617	2.0445
18	2.1222	1.8432	2.0469
19	2.1222	1.8328	2.0497
20	2.1222	1.8633	2.0548
21	2.1283	1.8638	2.0589
22	2.1283	1.8828	2.0631
23	2.1283	1.8908	2.0665
24	2.1283	1.8849	2.0710
25	2.1283	1.9040	2.0739
26	2.1825	1.9337	2.0799
27	2.1825	1.9178	2.0822
28	2.1825	1.8892	2.0834
29	2.1825	1.9229	2.0871
30	2.1825	1.9309	2.0919
31	2.1825	1.9270	2.1009
32	2.1825	1.9520	2.1048
33	2.1825	1.9506	2.1103
34	2.1825	1.9526	2.1138
35	2.1825	1.9587	2.1161
36	2.1825	1.9538	2.1201
37	2.1825	1.9556	2.1224
38	2.1825	1.9590	2.1233
39	2.1825	1.9470	2.1257
40	2.1825	1.9559	2.1288
41	2.1825	1.9474	2.1306
42	2.1825	2.0138	2.1306
43	2.1825	2.0044	2.1310
44	2.1825	2.0022	2.1311
45	2.1825	1.9835	2.1334
46	2.1825	1.9963	2.1358
47	2.1825	1.9672	2.1385
48	2.1825	1.9791	2.1395
49	2.1825	1.9701	2.1418
50	2.1825	1.9709	2.1440
51	2.1825	1.9845	2.1451
52	2.1825	1.9860	2.1464
53	2.1825	1.9708	2.1479
54	2.1825	1.9640	2.1514
55	2.1825	1.9823	2.1525
56	2.1825	1.9827	2.1548
57	2.1825	2.0175	2.1513
58	2.1825	2.0095	2.1541
59	2.1825	1.9964	2.1544
60	2.1825	1.9804	2.1553
61	2.1825	1.9883	2.1562
62	2.1854	1.9905	2.1574
63	2.1854	1.9694	2.1586
64	2.1854	1.9754	2.1597
65	2.1854	1.9652	2.1603
66	2.1854	1.9904	2.1616
67	2.1854	1.9858	2.1635
68	2.1854	1.9814	2.1645
69	2.1854	1.9925	2.1653
70	2.1854	2.0135	2.1655
71	2.1879	2.0107	2.1666
72	2.1879	1.9961	2.1681
73	2.1879	1.9920	2.1690
74	2.1879	2.0225	2.1693
75	2.1879	1.9856	2.1699
76	2.1879	2.0073	2.1706
77	2.1979	2.0026	2.1721
78	2.1979	2.0014	2.1728
79	2.1979	2.0043	2.1742
80	2.1979	2.0107	2.1749
81	2.2020	2.0144	2.1772
82	2.2020	2.0137	2.1780
83	2.2020	2.0270	2.1795
84	2.2020	2.0361	2.1806
85	2.2020	2.0191	2.1828
86	2.2020	2.0392	2.1836
87	2.2020	2.0272	2.1851
88	2.2020	2.0412	2.1861
89	2.2104	2.0370	2.1877
90	2.2104	2.0323	2.1888
91	2.2104	2.0616	2.1896
92	2.2104	2.0348	2.1901
93	2.2104	2.0572	2.1904
94	2.2104	2.0457	2.1910
95	2.2104	2.0579	2.1924
96	2.2104	2.0535	2.1924
97	2.2104	2.0567	2.1934
98	2.2104	2.0581	2.1938
99	2.2104	2.0468	2.1940
100	2.2104	2.0451	2.1941
101	2.2116	2.0468	2.1949
102	2.2116	2.0483	2.1952
103	2.2116	2.0460	2.1954
104	2.2116	2.0445	2.1957
105	2.2116	2.0576	2.1959
106	2.2116	2.0517	2.1964
107	2.2116	2.0441	2.1967
108	2.2116	2.0426	2.1973
109	2.2116	2.0545	2.1973
110	2.2116	2.0488	2.1979
111	2.2140	2.0519	2.1996
112	2.2140	2.0600	2.1997
113	2.2193	2.0564	2.2011
114	2.2193	2.0648	2.2017
115	2.2193	2.0682	2.2021
116	2.2193	2.0609	2.2031
117	2.2193	2.0536	2.2038
118	2.2215	2.0829	2.2055
119	2.2215	2.0821	2.2060
120	2.2215	2.0763	2.2068
121	2.2215	2.0626	2.2080
122	2.2215	2.0744	2.2084
123	2.2215	2.0690	2.2089
124	2.2215	2.0630	2.2095
125	2.2215	2.0554	2.2105
126	2.2254	2.0612	2.2118
127	2.2254	2.0691	2.2133
128	2.2254	2.0702	2.2140
129	2.2254	2.0701	2.2146
130	2.2307	2.0701	2.2158
131	2.2307	2.0645	2.2164
132	2.2307	2.0729	2.2178
133	2.2307	2.0625	2.2195
134	2.2307	2.0774	2.2200
135	2.2307	2.0717	2.2207
136	2.2308	2.0721	2.2212
137	2.2308	2.0787	2.2219
138	2.2320	2.0979	2.2231
139	2.2329	2.0906	2.2242
140	2.2329	2.0949	2.2254
141	2.2329	2.0957	2.2268
142	2.2369	2.0796	2.2284
143	2.2374	2.0795	2.2295
