gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.6211	2.5123	2.5708
1	2.6372	2.5306	2.5980
2	2.6388	2.5506	2.6151
3	2.6426	2.5647	2.6282
4	2.7017	2.5760	2.6420
5	2.7017	2.5904	2.6573
6	2.7017	2.6045	2.6683
7	2.7017	2.6127	2.6770
8	2.7019	2.6125	2.6849
9	2.7034	2.6160	2.6913
10	2.7034	2.6221	2.6933
11	2.7034	2.6218	2.6953
12	2.7153	2.6218	2.6988
13	2.7153	2.6244	2.7003
14	2.7199	2.6274	2.7023
15	2.7199	2.6330	2.7042
16	2.7199	2.6337	2.7064
17	2.7199	2.6457	2.7083
18	2.7231	2.6440	2.7104
19	2.7256	2.6470	2.7127
20	2.7256	2.6587	2.7150
21	2.7256	2.6600	2.7174
22	2.7277	2.6584	2.7196
23	2.7280	2.6603	2.7209
24	2.7280	2.6630	2.7230
25	2.7304	2.6665	2.7247
26	2.7414	2.6648	2.7262
27	2.7414	2.6513	2.7267
28	2.7414	2.6634	2.7277
29	2.7414	2.6573	2.7285
30	2.7414	2.6582	2.7296
31	2.7414	2.6567	2.7310
32	2.7414	2.6429	2.7318
33	2.7470	2.6538	2.7339
34	2.7470	2.6613	2.7361
35	2.7528	2.6634	2.7390
36	2.7528	2.6683	2.7403
37	2.7544	2.6651	2.7420
38	2.7544	2.6763	2.7433
39	2.7544	2.6702	2.7454
40	2.7544	2.6671	2.7469
41	2.7604	2.6601	2.7490
42	2.7604	2.6591	2.7507
43	2.7604	2.6603	2.7517
44	2.7604	2.6649	2.7523
45	2.7604	2.6601	2.7531
46	2.7604	2.6612	2.7539
47	2.7606	2.6643	2.7545
48	2.7623	2.6660	2.7559
49	2.7623	2.6678	2.7568
50	2.7624	2.6627	2.7582
51	2.7626	2.6676	2.7598
52	2.7626	2.6752	2.7609
53	2.7635	2.6845	2.7615
54	2.7635	2.6859	2.7619
55	2.7635	2.6833	2.7623
56	2.7635	2.6653	2.7625
57	2.7635	2.6609	2.7627
58	2.7635	2.6670	2.7628
59	2.7640	2.6590	2.7630
60	2.7651	2.6603	2.7632
61	2.7651	2.6763	2.7635
