gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	4.0070	4.0028	4.0046
1	4.0070	4.0033	4.0054
2	4.0085	4.0039	4.0061
3	4.0102	4.0045	4.0069
4	4.0110	4.0052	4.0079
5	4.0117	3.9978	4.0094
6	4.0129	3.9923	4.0102
7	4.0174	3.9707	4.0115
8	4.0174	3.9521	4.0125
9	4.0216	3.9297	4.0138
10	4.0216	3.9356	4.0149
11	4.0216	3.8798	4.0162
12	4.0319	3.8961	4.0181
13	4.0319	3.8715	4.0191
14	4.0319	3.8654	4.0199
15	4.0509	3.8537	4.0225
16	4.0509	3.9219	4.0252
17	4.0509	3.8884	4.0275
18	4.0558	3.8489	4.0313
19	4.0575	3.9024	4.0340
20	4.0593	3.9130	4.0362
21	4.0593	3.8932	4.0374
22	4.0593	3.9114	4.0395
23	4.0593	3.8990	4.0414
24	4.0593	3.9301	4.0417
25	4.0593	3.9305	4.0432
26	4.0621	3.9181	4.0457
27	4.0621	3.9652	4.0474
28	4.0621	3.9544	4.0488
29	4.0624	3.9551	4.0500
30	4.0624	3.9454	4.0511
31	4.0631	3.9508	4.0524
32	4.0631	3.9735	4.0542
33	4.0641	3.9525	4.0562
34	4.0658	3.9617	4.0574
35	4.0679	3.9592	4.0587
36	4.0679	3.9612	4.0598
37	4.0679	3.9647	4.0609
38	4.0679	3.9702	4.0615
39	4.0691	3.9796	4.0625
40	4.0691	3.9663	4.0635
41	4.0691	3.9923	4.0640
42	4.0691	3.9839	4.0644
43	4.0712	4.0036	4.0649
44	4.0712	4.0022	4.0653
45	4.0712	4.0040	4.0657
46	4.0712	3.9958	4.0659
47	4.0712	3.9783	4.0660
48	4.0712	4.0031	4.0660
49	4.0712	3.9985	4.0661
50	4.0712	4.0003	4.0661
51	4.0712	3.9940	4.0663
52	4.0712	4.0023	4.0663
53	4.0712	3.9979	4.0663
54	4.0712	3.9786	4.0663
55	4.0712	4.0113	4.0664
56	4.0712	3.9840	4.0665
57	4.0712	3.9972	4.0666
58	4.0712	4.0022	4.0667
59	4.0712	4.0090	4.0667
60	4.0712	3.9904	4.0668
61	4.0712	3.9908	4.0669
62	4.0712	3.9884	4.0670
63	4.0733	3.9870	4.0673
64	4.0733	3.9951	4.0674
65	4.0733	3.9938	4.0675
66	4.0733	3.9819	4.0677
67	4.0733	3.9922	4.0679
68	4.0733	3.9917	4.0682
69	4.0734	4.0041	4.0684
70	4.0734	4.0028	4.0686
71	4.0734	4.0086	4.0686
72	4.0734	3.9981	4.0686
73	4.0734	4.0056	4.0688
74	4.0734	4.0029	4.0688
75	4.0734	3.9871	4.0688
76	4.0734	3.9983	4.0690
77	4.0734	4.0001	4.0690
78	4.0734	4.0048	4.0690
79	4.0734	4.0027	4.0691
80	4.0734	4.0008	4.0692
81	4.0734	3.9959	4.0693
82	4.0734	4.0047	4.0693
83	4.0734	4.0143	4.0693
84	4.0734	4.0153	4.0693
85	4.0734	4.0093	4.0693
86	4.0734	3.9979	4.0693
87	4.0734	3.9837	4.0693
88	4.0734	3.9645	4.0693
89	4.0734	3.9801	4.0693
90	4.0734	3.9702	4.0693
91	4.0734	3.9744	4.0693
92	4.0734	3.9774	4.0693
93	4.0734	3.9656	4.0693
94	4.0734	3.9740	4.0694
95	4.0734	3.9796	4.0695
96	4.0734	3.9831	4.0695
97	4.0734	3.9889	4.0695
98	4.0734	3.9981	4.0695
99	4.0734	3.9896	4.0696
100	4.0734	4.0094	4.0696
101	4.0734	4.0086	4.0696
102	4.0734	3.9747	4.0697
103	4.0734	3.9682	4.0697
104	4.0734	3.9780	4.0697
105	4.0734	3.9650	4.0697
106	4.0734	3.9728	4.0697
107	4.0734	3.9901	4.0697
108	4.0734	3.9761	4.0699
109	4.0734	3.9882	4.0699
110	4.0734	4.0028	4.0053
111	4.0734	3.9975	4.0066
112	4.0734	4.0017	4.0080
113	4.0734	3.9790	4.0104
114	4.0734	3.9073	4.0119
115	4.0734	3.8894	4.0136
116	4.0734	3.8797	4.0151
117	4.0734	3.8168	4.0164
118	4.0734	3.8447	4.0182
119	4.0734	3.8814	4.0200
120	4.0734	3.8244	4.0223
