gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	3.2959	3.0103	3.1266
1	3.2987	3.0487	3.1911
2	3.3176	3.0841	3.2448
3	3.3366	3.1182	3.2767
4	3.3646	3.1582	3.3077
5	3.3686	3.1869	3.3280
6	3.4114	3.2083	3.3473
7	3.4114	3.2158	3.3592
8	3.4114	3.2313	3.3658
9	3.4114	3.2460	3.3722
10	3.4132	3.2347	3.3801
11	3.4132	3.2411	3.3847
12	3.4427	3.2537	3.3899
13	3.4427	3.2538	3.3935
14	3.4427	3.2645	3.4002
15	3.4427	3.2609	3.4043
16	3.4427	3.2641	3.4094
17	3.4427	3.2655	3.4112
18	3.4427	3.2636	3.4142
19	3.4427	3.2523	3.4152
20	3.4427	3.2485	3.4180
21	3.4427	3.2491	3.4202
22	3.4429	3.2640	3.4220
23	3.4429	3.2687	3.4252
24	3.4429	3.2765	3.4276
25	3.4429	3.2703	3.4286
26	3.4429	3.2824	3.4303
27	3.4429	3.2739	3.4312
28	3.4429	3.2752	3.4323
29	3.4429	3.2857	3.4336
30	3.4429	3.2898	3.4344
31	3.4429	3.3034	3.4357
32	3.4433	3.3048	3.4375
33	3.4433	3.3161	3.4389
34	3.4462	3.3208	3.4400
35	3.4463	3.3150	3.4413
36	3.4498	3.3194	3.4438
37	3.4498	3.3358	3.4449
38	3.4498	3.3308	3.4461
39	3.4499	3.3312	3.4467
40	3.4510	3.3223	3.4473
41	3.4510	3.3109	3.4481
42	3.4510	3.3253	3.4489
43	3.4608	3.3094	3.4502
44	3.4608	3.3093	3.4509
45	3.4613	3.3239	3.4521
46	3.4628	3.3109	3.4535
47	3.4628	3.3150	3.4553
48	3.4673	3.3070	3.4580
49	3.4673	3.3339	3.4619
50	3.4673	3.3154	3.4635
51	3.4677	3.3212	3.4650
52	3.4680	3.3231	3.4659
53	3.4680	3.3194	3.4663
54	3.4717	3.3290	3.4673
55	3.4717	3.3443	3.4687
56	3.4717	3.3593	3.4698
57	3.4717	3.3668	3.4704
58	3.4724	3.3685	3.4708
59	3.4724	3.3462	3.4712
60	3.4724	3.3211	3.4715
61	3.4724	3.3288	3.4716
62	3.4724	3.3376	3.4716
63	3.4731	3.3265	3.4718
64	3.4731	3.2953	3.4719
65	3.4739	3.3103	3.4722
66	3.4739	3.3276	3.4725
67	3.4739	3.3439	3.4728
68	3.4739	3.3545	3.4730
69	3.4739	3.3578	3.4733
70	3.4740	3.3616	3.4735
71	3.4747	3.3773	3.4737
72	3.4754	3.3338	3.4740
73	3.4757	3.3509	3.4743
74	3.4760	3.3523	3.4747
75	3.4760	3.3225	3.4749
76	3.4778	3.2987	3.4753
77	3.4780	3.3085	3.4755
78	3.4780	3.3176	3.4756
79	3.4780	3.3211	3.4757
80	3.4781	3.2967	3.4759
81	3.4789	3.3192	3.4760
82	3.4789	3.3032	3.4761
83	3.4789	3.3282	3.4763
84	3.4789	3.3273	3.4764
85	3.4789	3.3185	3.4765
86	3.4789	3.3064	3.4766
87	3.4801	3.3118	3.4769
88	3.4801	3.3025	3.4771
89	3.4810	3.3266	3.4774
90	3.4810	3.3240	3.4778
91	3.4823	3.3446	3.4784
92	3.4831	3.3357	3.4790
93	3.4831	3.3291	3.4792
94	3.4831	3.3000	3.4794
95	3.4831	3.3333	3.4796
96	3.4831	3.3289	3.4797
97	3.4831	3.3303	3.4799
98	3.4831	3.3240	3.4800
99	3.4831	3.3157	3.4801
100	3.4831	3.2927	3.4801
101	3.4831	3.3065	3.4803
102	3.4841	3.3038	3.4805
103	3.4841	3.3070	3.4807
104	3.4841	3.3098	3.4808
105	3.4841	3.2976	3.4809
106	3.4841	3.3077	3.4810
107	3.4841	3.3202	3.4811
108	3.4841	3.3172	3.4811
109	3.4841	3.2938	3.4812
110	3.4841	3.3041	3.4812
111	3.4841	3.3040	3.4812
112	3.4841	3.3044	3.4812
113	3.4841	3.3192	3.4813
114	3.4841	3.3148	3.4813
115	3.4841	3.3125	3.4814
116	3.4841	3.3089	3.4815
117	3.4841	3.3098	3.4815
118	3.4841	3.0360	3.4815
119	3.4841	3.1246	3.4815
120	3.4841	3.1989	3.4815
121	3.4841	3.2486	3.4815
122	3.4850	3.2702	3.4817
123	3.4850	3.2709	3.4818
124	3.4850	3.2929	3.4818
125	3.4850	3.3155	3.4820
126	3.4850	3.3044	3.4821
127	3.4850	3.2915	3.4821
128	3.4850	3.2987	3.4822
129	3.4850	3.2949	3.4822
130	3.4850	3.3012	3.4823
131	3.4850	3.3021	3.4823
132	3.4850	3.2984	3.4824
133	3.4850	3.3077	3.4825
134	3.4850	3.2892	3.4825
135	3.4850	3.3124	3.4825
136	3.4850	3.3054	3.4826
137	3.4850	3.3144	3.4827
138	3.4850	3.0341	3.4827
139	3.4850	3.1214	3.4827
140	3.4850	3.1826	3.4827
141	3.4850	3.2385	3.4827
142	3.4850	3.2650	3.4827
143	3.4850	3.2828	3.4827
144	3.4850	3.2851	3.4827
145	3.4850	3.2808	3.4827
146	3.4850	3.3035	3.4827
147	3.4850	3.2980	3.4827
148	3.4850	3.3055	3.4827
149	3.4850	3.3068	3.4827
150	3.4850	3.3147	3.4828
151	3.4850	3.3042	3.4828
152	3.4850	3.3189	3.4828
153	3.4850	3.0372	3.4744
154	3.4850	3.1345	3.4827
155	3.4850	3.1999	3.4828
156	3.4850	3.2326	3.4828
157	3.4850	3.2767	3.4828
158	3.4850	3.2708	3.4828
159	3.4850	3.2737	3.4828
160	3.4850	3.2905	3.4829
161	3.4850	3.2985	3.4829
162	3.4850	3.3122	3.4829
163	3.4850	2.9901	3.1653
164	3.4850	3.0489	3.2158
165	3.4850	3.0912	3.2635
166	3.4850	3.1343	3.3233
167	3.4850	3.1776	3.3561
168	3.4850	3.1918	3.3757
169	3.4850	3.2071	3.3908
170	3.4850	3.2299	3.4047
171	3.4850	3.2455	3.4150
172	3.4850	3.2419	3.4208
173	3.4850	3.2502	3.4247
