gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.4060	2.4029	2.4045
1	2.4066	2.4033	2.4050
2	2.4077	2.4039	2.4056
3	2.4093	2.4033	2.4067
4	2.4113	2.3965	2.4078
5	2.4139	2.3816	2.4090
6	2.4139	2.3862	2.4100
7	2.4139	2.3583	2.4109
8	2.4179	2.3361	2.4120
9	2.4179	2.3302	2.4129
10	2.4269	2.3164	2.4146
11	2.4269	2.3432	2.4158
12	2.4269	2.3174	2.4178
13	2.4269	2.3025	2.4193
14	2.4290	2.3118	2.4211
15	2.4323	2.3066	2.4229
16	2.4323	2.3114	2.4243
17	2.4323	2.3305	2.4251
18	2.4372	2.3391	2.4260
19	2.4393	2.3318	2.4277
20	2.4393	2.3215	2.4288
21	2.4393	2.3232	2.4297
22	2.4393	2.3640	2.4310
23	2.4393	2.3529	2.4316
24	2.4393	2.3431	2.4326
25	2.4416	2.3570	2.4340
26	2.4418	2.3561	2.4349
27	2.4418	2.3688	2.4364
28	2.4418	2.3678	2.4369
29	2.4503	2.3823	2.4376
30	2.4503	2.3832	2.4388
31	2.4503	2.3801	2.4397
32	2.4503	2.3806	2.4398
33	2.4518	2.4028	2.4413
34	2.4533	2.3890	2.4431
35	2.4547	2.3868	2.4444
36	2.4558	2.4048	2.4453
37	2.4558	2.4040	2.4466
38	2.4569	2.3922	2.4478
39	2.4569	2.4035	2.4493
40	2.4569	2.4045	2.4502
41	2.4569	2.4012	2.4507
42	2.4569	2.3971	2.4510
43	2.4569	2.4127	2.4512
44	2.4569	2.4000	2.4516
45	2.4569	2.4040	2.4520
46	2.4600	2.4062	2.4526
47	2.4665	2.4029	2.4534
48	2.4665	2.4027	2.4542
49	2.4665	2.4102	2.4556
50	2.4674	2.4064	2.4571
51	2.4688	2.4089	2.4589
52	2.4688	2.4108	2.4597
53	2.4698	2.4113	2.4606
54	2.4698	2.4118	2.4620
55	2.4698	2.4168	2.4630
56	2.4710	2.4164	2.4640
57	2.4710	2.4155	2.4649
58	2.4736	2.4168	2.4655
59	2.4736	2.4149	2.4661
60	2.4736	2.4211	2.4667
61	2.4736	2.4189	2.4671
62	2.4736	2.4275	2.4676
63	2.4738	2.4267	2.4682
64	2.4767	2.4222	2.4686
65	2.4767	2.4201	2.4691
66	2.4767	2.4240	2.4693
67	2.4767	2.4219	2.4694
68	2.4767	2.4214	2.4698
69	2.4767	2.4267	2.4701
70	2.4767	2.4203	2.4703
71	2.4767	2.4245	2.4707
72	2.4767	2.4280	2.4708
73	2.4767	2.4270	2.4710
74	2.4767	2.4278	2.4712
75	2.4767	2.4280	2.4713
76	2.4767	2.4248	2.4715
77	2.4767	2.4160	2.4717
78	2.4767	2.4160	2.4718
79	2.4767	2.4198	2.4719
80	2.4767	2.4096	2.4719
81	2.4767	2.4097	2.4719
82	2.4767	2.3942	2.4719
83	2.4767	2.3946	2.4720
84	2.4767	2.3918	2.4720
85	2.4767	2.4039	2.4723
86	2.4773	2.3919	2.4725
87	2.4813	2.4098	2.4729
88	2.4813	2.4015	2.4731
89	2.4813	2.4055	2.4734
90	2.4848	2.4125	2.4740
91	2.4848	2.4069	2.4745
92	2.4848	2.4154	2.4751
93	2.4848	2.4074	2.4754
94	2.4848	2.4222	2.4757
95	2.4848	2.4174	2.4760
96	2.4848	2.4205	2.4767
97	2.4848	2.4227	2.4770
98	2.4866	2.4245	2.4774
99	2.4866	2.4137	2.4779
100	2.4866	2.4184	2.4781
101	2.4866	2.4207	2.4783
102	2.4866	2.4185	2.4784
103	2.4866	2.4262	2.4784
104	2.4866	2.4223	2.4784
105	2.4866	2.4282	2.4785
106	2.4866	2.4225	2.4787
107	2.4866	2.4138	2.4787
108	2.4866	2.4187	2.4788
109	2.4866	2.4222	2.4789
110	2.4866	2.4181	2.4792
111	2.4866	2.4227	2.4794
112	2.4866	2.4236	2.4796
113	2.4866	2.4240	2.4802
114	2.4866	2.4091	2.4802
115	2.4867	2.4095	2.4806
116	2.4883	2.4073	2.4811
117	2.4883	2.3930	2.4811
118	2.4890	2.4049	2.4818
119	2.4910	2.4162	2.4825
120	2.4910	2.4207	2.4827
121	2.4910	2.4239	2.4832
122	2.4910	2.4202	2.4834
123	2.4910	2.4127	2.4838
124	2.4910	2.4271	2.4841
125	2.4910	2.4245	2.4841
126	2.4910	2.4261	2.4842
127	2.4910	2.4258	2.4845
128	2.4910	2.4320	2.4847
129	2.4910	2.4307	2.4850
130	2.4910	2.4307	2.4853
131	2.4910	2.4295	2.4854
132	2.4910	2.4274	2.4855
133	2.4910	2.4314	2.4855
134	2.4910	2.4338	2.4855
135	2.4910	2.4110	2.4855
136	2.4910	2.4056	2.4855
137	2.4910	2.4008	2.4855
138	2.4910	2.3972	2.4855
139	2.4910	2.3874	2.4855
140	2.4910	2.4076	2.4855
141	2.4910	2.4105	2.4856
142	2.4910	2.3971	2.4856
143	2.4910	2.4157	2.4856
144	2.4910	2.4213	2.4856
145	2.4910	2.4139	2.4856
146	2.4910	2.4214	2.4856
147	2.4910	2.4164	2.4857
148	2.4910	2.4282	2.4857
149	2.4910	2.4247	2.4857
150	2.4910	2.4108	2.4840
151	2.4910	2.4045	2.4855
152	2.4910	2.4074	2.4857
153	2.4910	2.3988	2.4857
154	2.4910	2.4083	2.4857
155	2.4910	2.4016	2.4857
156	2.4910	2.4110	2.4857
