gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0054	2.0028	2.0043
1	2.0054	2.0032	2.0046
2	2.0062	2.0037	2.0051
3	2.0104	2.0042	2.0060
4	2.0104	2.0048	2.0071
5	2.0112	1.9972	2.0086
6	2.0161	1.9893	2.0101
7	2.0165	1.9655	2.0113
8	2.0165	1.9170	2.0127
9	2.0165	1.9366	2.0137
10	2.0215	1.8932	2.0148
11	2.0215	1.8849	2.0155
12	2.0215	1.9005	2.0163
13	2.0246	1.9059	2.0168
14	2.0246	1.9034	2.0176
15	2.0246	1.8934	2.0185
16	2.0246	1.9043	2.0190
17	2.0246	1.9028	2.0198
18	2.0286	1.8859	2.0211
19	2.0295	1.9020	2.0226
20	2.0295	1.9025	2.0234
21	2.0341	1.8894	2.0248
22	2.0341	1.9149	2.0256
23	2.0341	1.9156	2.0261
24	2.0356	1.8725	2.0272
25	2.0356	1.8748	2.0279
26	2.0392	1.8953	2.0295
27	2.0392	1.8981	2.0312
28	2.0392	1.8837	2.0322
29	2.0392	1.8605	2.0334
30	2.0444	1.8546	2.0344
31	2.0480	1.8748	2.0362
32	2.0505	1.8696	2.0378
33	2.0641	1.8789	2.0394
34	2.0641	1.9157	2.0402
35	2.0677	1.8952	2.0412
36	2.0677	1.8608	2.0418
37	2.0677	1.8978	2.0422
38	2.0677	1.8487	2.0435
39	2.0677	1.8707	2.0453
40	2.0731	1.8821	2.0461
41	2.0731	1.8750	2.0465
42	2.0731	1.8971	2.0477
43	2.0731	1.8961	2.0494
44	2.0731	1.8821	2.0502
45	2.0731	1.8713	2.0509
46	2.0849	1.8802	2.0531
47	2.0849	1.8919	2.0537
48	2.0849	1.8778	2.0551
49	2.0849	1.8644	2.0560
50	2.0849	1.8436	2.0575
51	2.0849	1.8727	2.0599
52	2.0849	1.8983	2.0605
53	2.0849	1.8900	2.0615
54	2.0849	1.8799	2.0639
55	2.0849	1.9301	2.0648
56	2.0849	1.9157	2.0665
57	2.0849	1.9206	2.0693
58	2.0849	1.9564	2.0716
59	2.0849	1.9564	2.0722
60	2.0849	1.9578	2.0731
61	2.0849	1.9698	2.0738
62	2.0849	2.0061	2.0738
63	2.0849	2.0042	2.0740
64	2.0849	1.9812	2.0744
65	2.0849	1.9540	2.0750
66	2.0849	1.9426	2.0754
67	2.0849	1.9572	2.0768
68	2.0849	1.9552	2.0776
69	2.0912	1.9563	2.0785
70	2.0912	1.9416	2.0798
71	2.0912	1.9664	2.0806
72	2.0912	1.9745	2.0810
73	2.0912	1.9682	2.0818
74	2.0912	2.0003	2.0823
75	2.0912	2.0068	2.0830
76	2.0920	2.0067	2.0841
77	2.0920	2.0221	2.0847
78	2.0920	1.9913	2.0851
79	2.0920	2.0123	2.0854
80	2.0920	2.0161	2.0862
81	2.0921	2.0110	2.0868
82	2.0921	2.0114	2.0871
83	2.0921	2.0281	2.0875
84	2.0921	2.0195	2.0877
85	2.0957	2.0252	2.0885
86	2.0957	2.0102	2.0889
87	2.0957	2.0192	2.0894
88	2.0957	2.0290	2.0899
89	2.0957	2.0253	2.0903
90	2.0957	2.0267	2.0905
91	2.0957	2.0236	2.0911
92	2.0988	2.0336	2.0920
93	2.0988	2.0136	2.0924
94	2.0988	2.0045	2.0927
95	2.0988	2.0101	2.0931
96	2.0988	2.0273	2.0933
97	2.0988	2.0275	2.0935
98	2.0988	2.0054	2.0938
99	2.0988	2.0108	2.0938
100	2.0991	2.0177	2.0941
101	2.0991	2.0197	2.0943
102	2.0991	2.0096	2.0946
103	2.0991	2.0209	2.0946
104	2.0991	2.0162	2.0949
105	2.0991	2.0211	2.0950
106	2.0991	2.0211	2.0950
107	2.0991	2.0181	2.0951
108	2.0991	2.0115	2.0951
109	2.0991	2.0269	2.0954
110	2.0991	2.0080	2.0954
111	2.0991	2.0231	2.0954
112	2.0991	2.0047	2.0955
113	2.0991	2.0114	2.0956
114	2.0991	2.0200	2.0957
115	2.0991	2.0241	2.0957
116	2.0991	2.0119	2.0957
117	2.0991	1.9976	2.0957
118	2.0991	2.0012	2.0958
119	2.0991	1.9744	2.0958
120	2.0991	1.9756	2.0958
121	2.0991	1.9902	2.0959
122	2.0991	1.9800	2.0959
123	2.0991	1.9843	2.0961
124	2.0991	1.9966	2.0962
125	2.0991	2.0159	2.0962
126	2.0991	2.0094	2.0962
127	2.0991	2.0020	2.0962
128	2.0991	1.9852	2.0963
129	2.0991	1.9891	2.0963
130	2.0991	1.9946	2.0963
131	2.0991	2.0120	2.0963
132	2.0991	1.9923	2.0963
133	2.0991	1.9965	2.0963
134	2.0991	1.9660	2.0963
135	2.0991	1.9755	2.0964
136	2.0991	1.9874	2.0965
137	2.0991	2.0088	2.0966
138	2.0991	2.0021	2.0966
139	2.0991	1.9771	2.0967
140	2.0991	1.9958	2.0967
141	2.0991	2.0029	2.0060
142	2.0991	2.0034	2.0078
143	2.0991	1.9791	2.0094
144	2.0991	1.9737	2.0110
145	2.0991	1.9183	2.0124
146	2.0991	1.8475	2.0135
147	2.0991	1.7820	2.0148
148	2.0991	1.7819	2.0166
149	2.0991	1.7813	2.0174
150	2.0991	1.8168	2.0188
151	2.0991	1.8529	2.0216
