gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.6121	2.5086	2.5778
1	2.6546	2.5299	2.6011
2	2.6837	2.5498	2.6222
3	2.6837	2.5672	2.6395
4	2.6857	2.5886	2.6532
5	2.6905	2.5970	2.6604
6	2.6905	2.6040	2.6691
7	2.6905	2.6150	2.6757
8	2.6979	2.6216	2.6832
9	2.6979	2.6272	2.6901
10	2.7094	2.6314	2.6940
11	2.7165	2.6352	2.7011
12	2.7165	2.6332	2.7038
13	2.7235	2.6445	2.7070
14	2.7235	2.6494	2.7104
15	2.7239	2.6507	2.7139
16	2.7246	2.6555	2.7164
17	2.7291	2.6524	2.7190
18	2.7291	2.6615	2.7213
19	2.7353	2.6677	2.7238
20	2.7366	2.6683	2.7260
21	2.7368	2.6650	2.7274
22	2.7368	2.6611	2.7296
23	2.7402	2.6634	2.7322
24	2.7407	2.6695	2.7348
25	2.7472	2.6620	2.7377
26	2.7472	2.6699	2.7397
27	2.7485	2.6861	2.7411
28	2.7485	2.6885	2.7422
29	2.7512	2.6835	2.7439
30	2.7512	2.6850	2.7456
31	2.7512	2.6824	2.7466
32	2.7530	2.6845	2.7479
33	2.7548	2.6831	2.7489
34	2.7548	2.6871	2.7499
35	2.7569	2.6974	2.7513
36	2.7594	2.6937	2.7527
37	2.7594	2.6960	2.7536
38	2.7594	2.7026	2.7546
39	2.7594	2.6998	2.7551
40	2.7601	2.6993	2.7557
41	2.7601	2.6951	2.7563
42	2.7601	2.6945	2.7570
43	2.7603	2.6900	2.7574
44	2.7613	2.6900	2.7581
45	2.7613	2.6917	2.7587
46	2.7613	2.6855	2.7589
47	2.7617	2.6944	2.7596
48	2.7617	2.6967	2.7599
49	2.7617	2.6913	2.7603
50	2.7624	2.6996	2.7606
51	2.7627	2.7013	2.7610
52	2.7638	2.6939	2.7616
53	2.7638	2.7028	2.7618
54	2.7653	2.7066	2.7624
55	2.7653	2.6975	2.7631
56	2.7657	2.6974	2.7637
57	2.7657	2.6905	2.7639
58	2.7663	2.6841	2.7643
59	2.7663	2.6944	2.7646
60	2.7667	2.6886	2.7648
61	2.7667	2.6800	2.7651
62	2.7667	2.6750	2.7655
63	2.7667	2.6818	2.7659
64	2.7667	2.6830	2.7660
65	2.7671	2.6751	2.7661
66	2.7674	2.6770	2.7663
67	2.7675	2.6818	2.7664
68	2.7675	2.6771	2.7667
69	2.7675	2.6808	2.7669
70	2.7675	2.6811	2.7669
71	2.7688	2.6768	2.7673
72	2.7691	2.6686	2.7675
73	2.7696	2.6783	2.7676
74	2.7696	2.6739	2.7677
75	2.7696	2.6751	2.7679
76	2.7696	2.6778	2.7682
77	2.7714	2.6750	2.7684
78	2.7714	2.6756	2.7685
79	2.7714	2.6755	2.7685
80	2.7714	2.6659	2.7687
81	2.7714	2.6572	2.7687
82	2.7714	2.6599	2.7688
83	2.7714	2.6626	2.7689
84	2.7714	2.6720	2.7690
85	2.7714	2.6579	2.7690
86	2.7714	2.6578	2.7691
87	2.7714	2.6592	2.7692
88	2.7714	2.6555	2.7692
89	2.7714	2.6526	2.7692
90	2.7714	2.6583	2.7693
91	2.7714	2.6602	2.7693
92	2.7714	2.6580	2.7693
93	2.7714	2.5227	2.7693
94	2.7714	2.5585	2.7693
95	2.7714	2.5851	2.7693
96	2.7714	2.6101	2.7693
97	2.7714	2.6267	2.7694
98	2.7714	2.6364	2.7694
99	2.7714	2.6417	2.7695
100	2.7714	2.6462	2.7695
101	2.7714	2.6524	2.7695
102	2.7714	2.6595	2.7696
103	2.7716	2.6573	2.7697
104	2.7716	2.6572	2.7697
105	2.7716	2.6574	2.7697
106	2.7716	2.6514	2.7698
107	2.7716	2.6585	2.7698
108	2.7716	2.6562	2.7698
109	2.7716	2.6551	2.7698
110	2.7716	2.6587	2.7699
111	2.7716	2.6633	2.7699
112	2.7716	2.6669	2.7699
113	2.7716	2.6541	2.7700
114	2.7716	2.6640	2.7700
115	2.7717	2.6650	2.7700
116	2.7717	2.6570	2.7701
117	2.7717	2.6660	2.7701
118	2.7717	2.6636	2.7701
119	2.7717	2.6784	2.7702
120	2.7721	2.6735	2.7702
121	2.7721	2.6700	2.7703
122	2.7721	2.6624	2.7703
123	2.7722	2.6680	2.7704
124	2.7722	2.6626	2.7705
125	2.7722	2.6645	2.7705
126	2.7722	2.6658	2.7705
127	2.7725	2.6558	2.7706
128	2.7725	2.6632	2.7707
129	2.7725	2.6565	2.7707
130	2.7725	2.6653	2.7708
131	2.7725	2.6632	2.7709
132	2.7725	2.6601	2.7711
133	2.7725	2.6600	2.7711
134	2.7725	2.6570	2.7712
135	2.7725	2.6604	2.7713
136	2.7725	2.6615	2.7713
137	2.7725	2.6564	2.7714
138	2.7728	2.6653	2.7714
139	2.7728	2.6570	2.7715
140	2.7728	2.6542	2.7715
141	2.7728	2.6548	2.7715
142	2.7728	2.6567	2.7715
143	2.7728	2.6614	2.7715
144	2.7728	2.6599	2.7715
145	2.7728	2.6648	2.7715
146	2.7728	2.6659	2.7715
147	2.7728	2.6572	2.7716
148	2.7728	2.6648	2.7716
149	2.7728	2.6764	2.7716
150	2.7728	2.6702	2.7716
151	2.7728	2.6702	2.7716
152	2.7728	2.6706	2.7716
153	2.7728	2.6585	2.7717
154	2.7730	2.6713	2.7717
155	2.7730	2.6629	2.7717
156	2.7730	2.6702	2.7717
157	2.7730	2.6709	2.7718
158	2.7730	2.6667	2.7718
159	2.7730	2.6672	2.7718
160	2.7730	2.6686	2.7718
161	2.7730	2.6701	2.7718
162	2.7730	2.6593	2.7718
163	2.7730	2.6696	2.7718
164	2.7730	2.6567	2.7718
165	2.7730	2.6512	2.7718
166	2.7730	2.6521	2.7718
167	2.7730	2.6621	2.7718
168	2.7731	2.6723	2.7719
169	2.7731	2.6667	2.7719
170	2.7731	2.6588	2.7719
171	2.7731	2.6615	2.7719
172	2.7731	2.6624	2.7719
