gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.4066	2.4029	2.4048
1	2.4066	2.4033	2.4051
2	2.4089	2.4038	2.4055
3	2.4094	2.4043	2.4063
4	2.4106	2.4024	2.4073
5	2.4124	2.4042	2.4085
6	2.4152	2.3950	2.4099
7	2.4201	2.3858	2.4112
8	2.4201	2.3640	2.4128
9	2.4203	2.3607	2.4143
10	2.4215	2.3225	2.4157
11	2.4230	2.3259	2.4167
12	2.4263	2.3164	2.4183
13	2.4263	2.3160	2.4191
14	2.4288	2.3530	2.4202
15	2.4326	2.3592	2.4216
16	2.4326	2.3555	2.4225
17	2.4326	2.3422	2.4244
18	2.4326	2.3468	2.4257
19	2.4326	2.3558	2.4265
20	2.4377	2.3633	2.4275
21	2.4377	2.3644	2.4289
22	2.4411	2.3657	2.4304
23	2.4479	2.3636	2.4325
24	2.4479	2.3636	2.4340
25	2.4479	2.3954	2.4363
26	2.4511	2.3775	2.4380
27	2.4521	2.4050	2.4402
28	2.4543	2.4010	2.4426
29	2.4560	2.4066	2.4448
30	2.4583	2.4135	2.4468
31	2.4583	2.4082	2.4476
32	2.4629	2.4056	2.4491
33	2.4629	2.4044	2.4497
34	2.4629	2.4086	2.4503
35	2.4629	2.3951	2.4506
36	2.4629	2.4092	2.4515
37	2.4629	2.3924	2.4525
38	2.4862	2.4050	2.4539
39	2.4862	2.4005	2.4545
40	2.4862	2.3962	2.4554
41	2.4862	2.4028	2.4559
42	2.4862	2.4074	2.4568
43	2.4862	2.4060	2.4575
44	2.4862	2.4064	2.4584
45	2.4862	2.4032	2.4593
46	2.4862	2.4047	2.4603
47	2.4862	2.4087	2.4608
48	2.4862	2.4068	2.4615
49	2.4862	2.4104	2.4620
50	2.4862	2.4013	2.4635
51	2.4862	2.3977	2.4643
52	2.4862	2.4005	2.4652
53	2.4862	2.4027	2.4661
54	2.4862	2.4091	2.4661
55	2.4862	2.4036	2.4663
56	2.4862	2.3968	2.4673
57	2.4862	2.3886	2.4676
58	2.4862	2.3883	2.4678
59	2.4862	2.3809	2.4681
60	2.4862	2.4077	2.4686
61	2.4862	2.3860	2.4696
62	2.4862	2.3916	2.4697
63	2.4862	2.4040	2.4704
64	2.4862	2.4034	2.4709
65	2.4862	2.4041	2.4718
66	2.4862	2.3943	2.4728
67	2.4862	2.3987	2.4740
68	2.4862	2.4110	2.4749
69	2.4990	2.4100	2.4754
70	2.4990	2.4064	2.4757
71	2.4990	2.4040	2.4768
72	2.4990	2.3978	2.4776
73	2.4990	2.4091	2.4778
74	2.4990	2.4099	2.4785
75	2.4990	2.4018	2.4789
76	2.4990	2.4148	2.4792
77	2.4990	2.4218	2.4796
78	2.4990	2.4213	2.4797
79	2.4990	2.4190	2.4804
80	2.4990	2.4213	2.4809
81	2.4990	2.4198	2.4814
82	2.4990	2.4122	2.4816
83	2.4990	2.4207	2.4821
84	2.4990	2.4205	2.4823
85	2.4990	2.4107	2.4823
86	2.4990	2.4085	2.4824
87	2.4990	2.4036	2.4824
88	2.4990	2.3978	2.4825
89	2.4990	2.3889	2.4826
90	2.4990	2.4041	2.4828
91	2.4990	2.4107	2.4829
92	2.4990	2.4184	2.4830
93	2.4990	2.4116	2.4830
94	2.4990	2.4056	2.4835
95	2.4990	2.4174	2.4839
96	2.4990	2.4187	2.4843
97	2.4990	2.4141	2.4844
98	2.4990	2.4283	2.4846
99	2.4990	2.4263	2.4848
100	2.4990	2.4109	2.4848
101	2.4990	2.4058	2.4848
102	2.4990	2.3938	2.4852
103	2.4990	2.4066	2.4852
104	2.4990	2.4054	2.4854
105	2.4990	2.4084	2.4855
106	2.4990	2.4034	2.4861
107	2.4990	2.4227	2.4862
108	2.4990	2.4228	2.4867
109	2.4990	2.4225	2.4868
110	2.4990	2.4029	2.4060
111	2.4990	2.4031	2.4072
112	2.4990	2.3946	2.4089
113	2.4990	2.3855	2.4105
114	2.4990	2.3326	2.4117
115	2.4990	2.3067	2.4138
116	2.4990	2.3259	2.4163
117	2.4990	2.2836	2.4181
118	2.4990	2.3106	2.4188
119	2.4990	2.3064	2.4203
120	2.4990	2.3013	2.4217
