gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0078	2.0028	2.0046
1	2.0078	2.0032	2.0050
2	2.0078	2.0019	2.0057
3	2.0106	2.0001	2.0067
4	2.0132	1.9977	2.0082
5	2.0132	1.9919	2.0094
6	2.0171	1.9462	2.0110
7	2.0226	1.9388	2.0127
8	2.0231	1.9098	2.0146
9	2.0231	1.8720	2.0160
10	2.0232	1.8608	2.0173
11	2.0303	1.8623	2.0182
12	2.0303	1.8924	2.0194
13	2.0303	1.8950	2.0207
14	2.0319	1.8983	2.0223
15	2.0319	1.8833	2.0234
16	2.0319	1.8802	2.0248
17	2.0319	1.8872	2.0258
18	2.0319	1.8838	2.0270
19	2.0319	1.8677	2.0279
20	2.0319	1.8660	2.0284
21	2.0319	1.8772	2.0289
22	2.0393	1.8717	2.0296
23	2.0395	1.9007	2.0304
24	2.0395	1.8773	2.0313
25	2.0395	1.8774	2.0316
26	2.0395	1.9145	2.0326
27	2.0395	1.8770	2.0330
28	2.0395	1.8916	2.0342
29	2.0404	1.8385	2.0352
30	2.0446	1.8296	2.0365
31	2.0446	1.8611	2.0374
32	2.0478	1.8641	2.0380
33	2.0478	1.8817	2.0393
34	2.0549	1.8740	2.0407
35	2.0549	1.8664	2.0415
36	2.0549	1.8567	2.0418
37	2.0549	1.9030	2.0425
38	2.0549	1.8875	2.0426
39	2.0549	1.8892	2.0432
40	2.0549	1.9068	2.0444
41	2.0549	1.9041	2.0455
42	2.0580	1.9245	2.0466
43	2.0597	1.8959	2.0480
44	2.0597	1.9367	2.0487
45	2.0613	1.9221	2.0506
46	2.0613	1.9226	2.0516
47	2.0613	1.9541	2.0528
48	2.0614	1.9551	2.0541
49	2.0642	1.9424	2.0557
50	2.0644	1.9478	2.0565
51	2.0656	1.9642	2.0575
52	2.0709	1.9353	2.0587
53	2.0709	1.9657	2.0593
54	2.0709	1.9585	2.0599
55	2.0709	1.9788	2.0602
56	2.0709	1.9611	2.0611
57	2.0709	1.9649	2.0619
58	2.0713	1.9908	2.0628
59	2.0713	1.9863	2.0633
60	2.0741	1.9830	2.0651
61	2.0777	1.9967	2.0665
62	2.0777	1.9953	2.0677
63	2.0831	1.9944	2.0690
64	2.0833	1.9869	2.0709
65	2.0836	1.9998	2.0721
66	2.0836	1.9920	2.0734
67	2.0836	1.9949	2.0744
68	2.0843	2.0019	2.0751
69	2.0843	1.9742	2.0757
70	2.0843	1.9846	2.0760
71	2.0915	2.0008	2.0767
72	2.0915	2.0007	2.0775
73	2.0915	1.9929	2.0782
74	2.0915	2.0095	2.0784
75	2.0915	1.9946	2.0789
76	2.0915	2.0002	2.0792
77	2.0915	2.0021	2.0798
78	2.0915	1.9927	2.0800
79	2.0915	1.9965	2.0802
80	2.0915	1.9975	2.0803
81	2.0915	1.9981	2.0805
82	2.0915	1.9979	2.0806
83	2.0915	2.0040	2.0809
84	2.0915	1.9807	2.0812
85	2.0915	1.9872	2.0813
86	2.0915	1.9895	2.0820
87	2.0915	2.0106	2.0820
88	2.0963	1.9984	2.0825
89	2.0963	1.9924	2.0827
90	2.0963	1.9724	2.0829
91	2.0963	1.9668	2.0830
92	2.0963	1.9762	2.0830
93	2.0963	1.9827	2.0834
94	2.0963	1.9848	2.0843
95	2.0963	1.9922	2.0847
96	2.0963	1.9987	2.0853
97	2.0963	1.9852	2.0859
98	2.0963	2.0011	2.0862
99	2.0963	2.0080	2.0866
100	2.0963	2.0061	2.0868
101	2.0963	2.0123	2.0873
102	2.0963	1.9917	2.0884
103	2.0963	1.9985	2.0889
104	2.0963	2.0113	2.0889
105	2.0963	2.0043	2.0889
106	2.0963	1.9914	2.0890
107	2.0963	1.9781	2.0890
108	2.0963	1.9815	2.0894
109	2.0963	1.9880	2.0895
110	2.0963	1.9936	2.0895
111	2.0979	1.9948	2.0897
112	2.0983	1.9972	2.0901
113	2.0983	1.9986	2.0904
114	2.0983	1.9961	2.0907
115	2.0983	1.9989	2.0909
116	2.0983	1.9789	2.0910
117	2.0983	1.9920	2.0912
118	2.0983	2.0111	2.0915
119	2.0983	2.0063	2.0920
120	2.0983	2.0088	2.0921
121	2.0983	2.0071	2.0922
122	2.0983	1.9934	2.0923
123	2.0983	2.0148	2.0923
124	2.0983	2.0105	2.0925
125	2.0983	2.0153	2.0925
126	2.0983	2.0076	2.0926
127	2.0983	2.0099	2.0926
128	2.0983	2.0107	2.0926
129	2.0983	2.0042	2.0926
130	2.0983	1.9761	2.0926
131	2.0983	1.9728	2.0926
132	2.0983	1.9527	2.0926
133	2.0983	1.9719	2.0926
134	2.0983	1.9882	2.0926
135	2.0983	2.0018	2.0926
136	2.0983	1.9798	2.0927
137	2.0983	1.9980	2.0927
138	2.0983	1.9950	2.0927
139	2.0983	1.9969	2.0927
140	2.0983	2.0104	2.0927
141	2.0983	2.0048	2.0927
142	2.0983	2.0063	2.0927
143	2.0983	2.0117	2.0927
144	2.1018	2.0058	2.0930
145	2.1018	1.9824	2.0930
146	2.1018	1.9934	2.0931
147	2.1018	1.9828	2.0931
148	2.1018	1.9854	2.0933
149	2.1092	1.9875	2.0939
150	2.1092	1.9775	2.0943
151	2.1092	1.9980	2.0950
152	2.1092	1.9976	2.0962
153	2.1092	2.0021	2.0970
154	2.1092	2.0007	2.0978
155	2.1092	2.0026	2.0984
156	2.1092	2.0139	2.0988
157	2.1092	2.0121	2.0990
158	2.1092	2.0136	2.0991
159	2.1122	2.0117	2.0996
160	2.1122	2.0080	2.0998
161	2.1122	2.0205	2.1002
162	2.1122	2.0026	2.1007
163	2.1122	2.0035	2.1009
164	2.1122	2.0065	2.1009
165	2.1122	2.0174	2.1010
166	2.1122	2.0007	2.1011
167	2.1122	2.0181	2.1012
168	2.1122	2.0107	2.1013
169	2.1122	1.9985	2.1013
170	2.1122	2.0127	2.1015
171	2.1122	2.0160	2.1015
172	2.1122	2.0136	2.1018
173	2.1122	2.0120	2.1018
174	2.1122	2.0141	2.1018
175	2.1122	2.0098	2.1018
176	2.1122	2.0002	2.1020
177	2.1122	1.9745	2.1021
178	2.1122	1.9761	2.1021
179	2.1122	1.9910	2.1022
180	2.1122	1.9738	2.1022
181	2.1122	1.9715	2.1025
182	2.1122	1.9865	2.1025
183	2.1122	1.9860	2.1025
184	2.1122	1.9908	2.1027
185	2.1122	1.9963	2.1028
186	2.1122	1.9872	2.1028
187	2.1122	2.0055	2.1028
188	2.1122	1.9974	2.1030
189	2.1122	2.0041	2.1030
190	2.1122	2.0125	2.1010
191	2.1122	1.9991	2.1027
192	2.1122	1.9602	2.1029
193	2.1122	1.9796	2.1029
194	2.1122	1.9754	2.1029
195	2.1122	1.9821	2.1029
196	2.1122	1.9849	2.1031
197	2.1122	1.9897	2.1033
198	2.1122	1.9826	2.1033
199	2.1122	1.9919	2.1034
