gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	0.1072	0.1028	0.1043
1	0.1074	0.1033	0.1050
2	0.1074	0.1038	0.1055
3	0.1089	0.1043	0.1063
4	0.1098	0.1049	0.1072
5	0.1109	0.1057	0.1083
6	0.1154	0.1062	0.1093
7	0.1156	0.1067	0.1110
8	0.1202	0.1075	0.1126
9	1.0530	0.1110	0.1376
10	1.0530	0.1161	0.1865
11	1.0533	0.1277	0.2888
12	1.0533	0.1346	0.3555
13	1.0561	0.1878	0.8454
14	1.0561	0.2506	1.0522
15	1.0561	0.3211	1.0526
16	1.0561	0.4005	1.0530
17	1.0561	0.5034	1.0533
18	1.0561	0.5705	1.0535
19	1.0561	0.6111	1.0537
20	1.0565	0.6677	1.0540
21	1.0565	0.6790	1.0542
22	1.0565	0.6850	1.0543
23	1.0565	0.6576	1.0544
24	1.0565	0.6198	1.0544
25	1.0565	0.6573	1.0547
26	1.0565	0.7074	1.0548
27	1.0565	0.7209	1.0549
28	1.0565	0.7508	1.0550
29	1.0565	0.7298	1.0552
30	1.0565	0.7342	1.0552
31	1.0565	0.7274	1.0554
32	1.0570	0.7657	1.0556
33	1.0570	0.7183	1.0557
34	1.0570	0.6763	1.0557
35	1.0572	0.6960	1.0558
36	1.0573	0.7181	1.0560
37	1.0574	0.7545	1.0561
38	1.0579	0.7160	1.0562
39	1.0579	0.6840	1.0562
40	1.0584	0.7103	1.0564
41	1.0584	0.7267	1.0565
42	1.0584	0.7076	1.0566
43	1.0584	0.7362	1.0566
44	1.0593	0.7737	1.0569
45	1.0593	0.7673	1.0570
46	1.0593	0.7756	1.0571
47	1.0593	0.8007	1.0573
48	1.0593	0.7921	1.0574
49	1.0593	0.8292	1.0575
50	1.0593	0.8518	1.0577
51	1.0593	0.8175	1.0578
52	1.0593	0.7839	1.0579
53	1.0593	0.7413	1.0579
54	1.0596	0.7247	1.0581
55	1.0596	0.7341	1.0582
56	1.0596	0.7523	1.0583
57	1.0596	0.7444	1.0583
58	1.0596	0.7696	1.0585
59	1.0596	0.7585	1.0586
60	1.0596	0.7136	1.0586
61	1.0596	0.7316	1.0587
62	1.0596	0.7052	1.0587
63	1.0596	0.7248	1.0588
64	1.0596	0.7151	1.0589
65	1.0607	0.7469	1.0590
66	1.0607	0.7396	1.0591
67	1.0607	0.7528	1.0592
68	1.0614	0.7572	1.0595
69	1.0614	0.7191	1.0595
70	1.0614	0.7199	1.0596
71	1.0614	0.7585	1.0598
72	1.0614	0.7380	1.0598
73	1.0614	0.8002	1.0600
74	1.0614	0.7967	1.0601
75	1.0632	0.8202	1.0604
76	1.0632	0.8088	1.0605
77	1.0632	0.7883	1.0606
78	1.0632	0.7821	1.0607
79	1.0632	0.7571	1.0609
80	1.0632	0.7883	1.0610
81	1.0632	0.8016	1.0611
82	1.0632	0.7762	1.0613
83	1.0632	0.7514	1.0614
84	1.0632	0.7285	1.0616
85	1.0632	0.7262	1.0617
86	1.0632	0.7960	1.0618
87	1.0632	0.7749	1.0619
88	1.0635	0.7726	1.0620
89	1.0636	0.7702	1.0621
90	1.0636	0.7719	1.0622
91	1.0636	0.7348	1.0624
92	1.0636	0.7276	1.0625
93	1.0636	0.7287	1.0626
94	1.0637	0.7153	1.0628
95	1.0640	0.7012	1.0628
96	1.0640	0.6913	1.0629
97	1.0640	0.6985	1.0629
98	1.0640	0.6996	1.0630
99	1.0640	0.7095	1.0630
100	1.0640	0.6772	1.0631
101	1.0640	0.6469	1.0631
102	1.0640	0.6622	1.0632
103	1.0640	0.7355	1.0633
104	1.0641	0.7103	1.0633
105	1.0641	0.7079	1.0634
106	1.0641	0.7050	1.0635
107	1.0641	0.6790	1.0635
108	1.0641	0.6792	1.0636
109	1.0642	0.6878	1.0637
110	1.0642	0.6540	1.0637
111	1.0642	0.6433	1.0637
112	1.0642	0.6702	1.0638
113	1.0642	0.6456	1.0638
114	1.0642	0.6498	1.0638
115	1.0642	0.6539	1.0638
116	1.0645	0.6806	1.0639
117	1.0645	0.6970	1.0639
118	1.0645	0.6717	1.0639
119	1.0645	0.6654	1.0640
120	1.0645	0.6382	1.0640
121	1.0645	0.6706	1.0640
122	1.0645	0.6729	1.0641
123	1.0645	0.6985	1.0641
124	1.0645	0.6727	1.0641
125	1.0645	0.6822	1.0641
126	1.0645	0.6972	1.0641
127	1.0645	0.6965	1.0641
128	1.0645	0.7106	1.0641
129	1.0645	0.7206	1.0641
130	1.0646	0.6936	1.0642
131	1.0646	0.7128	1.0642
132	1.0646	0.7455	1.0642
133	1.0646	0.7380	1.0642
134	1.0646	0.7463	1.0642
135	1.0646	0.6887	1.0642
136	1.0646	0.7013	1.0642
137	1.0646	0.6896	1.0643
138	1.0646	0.6779	1.0643
139	1.0646	0.6831	1.0643
140	1.0647	0.6961	1.0643
141	1.0647	0.7230	1.0643
142	1.0648	0.6630	1.0644
143	1.0648	0.6679	1.0644
144	1.0648	0.6470	1.0644
145	1.0648	0.6768	1.0644
146	1.0648	0.6701	1.0644
147	1.0648	0.6535	1.0644
148	1.0648	0.6446	1.0644
149	1.0648	0.6688	1.0644
150	1.0648	0.6939	1.0644
151	1.0649	0.7201	1.0645
152	1.0649	0.6960	1.0645
153	1.0649	0.6955	1.0645
154	1.0649	0.6865	1.0645
155	1.0649	0.6640	1.0645
156	1.0649	0.6771	1.0645
157	1.0649	0.6784	1.0645
158	1.0649	0.7106	1.0645
159	1.0649	0.7288	1.0645
160	1.0649	0.7284	1.0645
161	1.0649	0.7259	1.0645
162	1.0649	0.7141	1.0645
163	1.0649	0.6804	1.0646
164	1.0649	0.6916	1.0646
165	1.0649	0.6932	1.0646
166	1.0649	0.6943	1.0646
167	1.0649	0.7076	1.0646
168	1.0650	0.7430	1.0646
169	1.0650	0.7500	1.0646
170	1.0650	0.7258	1.0646
171	1.0650	0.6930	1.0646
172	1.0650	0.7013	1.0646
173	1.0651	0.6758	1.0647
174	1.0651	0.7066	1.0647
175	1.0651	0.7058	1.0647
176	1.0651	0.7237	1.0647
177	1.0651	0.7121	1.0647
178	1.0651	0.6883	1.0647
179	1.0651	0.7165	1.0647
180	1.0651	0.7365	1.0647
181	1.0651	0.7650	1.0647
182	1.0651	0.7277	1.0647
183	1.0651	0.7329	1.0647
184	1.0651	0.7198	1.0647
185	1.0651	0.7204	1.0647
186	1.0651	0.7623	1.0647
187	1.0651	0.7529	1.0647
188	1.0651	0.7597	1.0648
189	1.0651	0.1989	1.0648
190	1.0651	0.2160	1.0648
191	1.0651	0.2630	1.0648
192	1.0651	0.3199	1.0648
193	1.0651	0.4044	1.0648
194	1.0651	0.5297	1.0648
195	1.0651	0.5828	1.0648
196	1.0651	0.6245	1.0648
197	1.0651	0.6609	1.0648
198	1.0651	0.7131	1.0648
199	1.0651	0.6665	1.0648
