gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0058	2.0028	2.0043
1	2.0058	2.0032	2.0045
2	2.0068	2.0037	2.0051
3	2.0082	2.0042	2.0058
4	2.0100	2.0040	2.0068
5	2.0116	2.0004	2.0083
6	2.0144	1.9968	2.0100
7	2.0172	1.9788	2.0116
8	2.0172	1.9615	2.0127
9	2.0186	1.9486	2.0138
10	2.0461	1.9534	2.0160
11	2.0461	1.9275	2.0190
12	2.0461	1.9301	2.0211
13	2.0536	1.9032	2.0246
14	2.0538	1.9204	2.0275
15	2.0658	1.9253	2.0322
16	2.0858	1.9185	2.0388
17	2.0858	1.9083	2.0410
18	2.0858	1.9072	2.0455
19	2.0858	1.8863	2.0493
20	2.0884	1.9050	2.0545
21	2.1073	1.8603	2.0616
22	2.1094	1.8678	2.0643
23	2.1206	1.8746	2.0673
24	2.1206	1.9165	2.0701
25	2.1206	1.8787	2.0709
26	2.1206	1.8963	2.0722
27	2.1206	1.8926	2.0739
28	2.1526	1.9112	2.0786
29	2.1526	1.9102	2.0814
30	2.1526	1.9171	2.0860
31	2.1526	1.9352	2.0904
32	2.1526	1.9158	2.0914
33	2.1526	1.9318	2.0938
34	2.1526	1.9339	2.0987
35	2.1526	1.9347	2.1023
36	2.1526	1.9521	2.1035
37	2.1526	1.9468	2.1068
38	2.1526	1.9304	2.1081
39	2.1526	1.9493	2.1120
40	2.1526	1.9265	2.1166
41	2.1526	1.9539	2.1181
42	2.1526	1.9661	2.1205
43	2.1526	1.9586	2.1219
44	2.1526	2.0134	2.1219
45	2.1526	2.0036	2.1219
46	2.1526	1.9912	2.1220
47	2.1526	1.9923	2.1237
48	2.1526	1.9732	2.1249
49	2.1526	1.9603	2.1263
50	2.1572	1.9801	2.1274
51	2.1572	1.9795	2.1279
52	2.1572	1.9855	2.1289
53	2.1572	1.9540	2.1290
54	2.1572	1.9622	2.1295
55	2.1572	1.9649	2.1305
56	2.1572	1.9676	2.1308
57	2.1572	1.9678	2.1313
58	2.1572	1.9885	2.1325
59	2.1572	1.9737	2.1331
60	2.1572	1.9696	2.1342
61	2.1572	1.9802	2.1350
62	2.1572	1.9831	2.1371
63	2.1572	1.9817	2.1378
64	2.1572	1.9988	2.1385
65	2.1572	1.9718	2.1395
66	2.1572	2.0152	2.1395
67	2.1572	2.0120	2.1395
68	2.1572	2.0098	2.1396
69	2.1572	1.9778	2.1396
70	2.1572	1.9873	2.1405
71	2.1691	1.9793	2.1418
72	2.1691	1.9856	2.1431
73	2.1691	1.9853	2.1440
74	2.1791	1.9885	2.1460
75	2.1791	1.9748	2.1469
76	2.1791	1.9781	2.1478
77	2.1791	1.9840	2.1488
78	2.1791	1.9715	2.1494
79	2.1791	1.9979	2.1500
80	2.1791	1.9951	2.1510
81	2.1791	1.9711	2.1519
82	2.1791	1.9928	2.1523
83	2.1791	1.9761	2.1524
84	2.1791	1.9783	2.1528
85	2.1791	1.9873	2.1529
86	2.1791	1.9828	2.1542
87	2.1791	1.9916	2.1550
88	2.1791	1.9903	2.1568
89	2.1791	1.9947	2.1579
90	2.1791	2.0181	2.1579
91	2.1791	2.0095	2.1579
92	2.1801	2.0143	2.1588
93	2.1801	1.9901	2.1594
94	2.1801	1.9861	2.1608
95	2.1801	1.9942	2.1617
96	2.1801	1.9996	2.1625
97	2.1801	2.0112	2.1636
98	2.1801	2.0088	2.1637
99	2.1801	1.9940	2.1637
100	2.2042	2.0201	2.1661
101	2.2042	2.0173	2.1669
102	2.2042	2.0220	2.1676
103	2.2042	2.0082	2.1683
104	2.2042	2.0023	2.1685
105	2.2042	2.0076	2.1689
106	2.2042	2.0183	2.1696
107	2.2042	2.0249	2.1702
108	2.2042	2.0200	2.1712
109	2.2042	2.0120	2.1721
110	2.2042	2.0193	2.1729
111	2.2042	2.0162	2.1741
112	2.2042	2.0191	2.1741
113	2.2042	2.0194	2.1750
114	2.2042	2.0118	2.1781
115	2.2042	2.0146	2.1782
116	2.2042	2.0202	2.1782
117	2.2042	2.0084	2.1785
118	2.2042	2.0107	2.1789
119	2.2042	2.0027	2.1794
120	2.2042	1.9995	2.1803
121	2.2042	1.9934	2.1811
122	2.2042	1.9842	2.1811
123	2.2042	2.0072	2.1818
124	2.2042	2.0103	2.1826
125	2.2042	2.0046	2.1830
126	2.2042	2.0040	2.1839
127	2.2042	2.0133	2.1846
128	2.2042	2.0172	2.1851
129	2.2042	2.0215	2.1855
130	2.2042	2.0133	2.1861
131	2.2042	2.0210	2.1861
132	2.2042	2.0212	2.1862
133	2.2042	2.0102	2.1863
134	2.2042	1.9975	2.1869
135	2.2042	1.9907	2.1869
136	2.2042	1.9962	2.1870
137	2.2042	1.9931	2.1872
138	2.2042	1.9938	2.1881
139	2.2042	2.0044	2.1881
140	2.2042	2.0008	2.1884
141	2.2042	2.0031	2.0081
142	2.2042	2.0021	2.0097
143	2.2042	1.9981	2.0109
144	2.2042	1.9753	2.0128
145	2.2042	1.9411	2.0149
146	2.2042	1.9248	2.0191
147	2.2042	1.9037	2.0205
148	2.2042	1.8732	2.0256
149	2.2042	1.8842	2.0336
150	2.2042	1.8580	2.0405
151	2.2042	1.8779	2.0515
