gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	4.0068	4.0028	4.0043
1	4.0068	4.0032	4.0049
2	4.0068	4.0037	4.0053
3	4.0090	4.0043	4.0060
4	4.0099	3.9994	4.0072
5	4.0147	4.0004	4.0083
6	4.0244	3.9942	4.0106
7	4.0244	3.9776	4.0128
8	4.0292	3.9631	4.0153
9	4.0292	3.9649	4.0182
10	4.0292	3.9679	4.0198
11	4.0292	3.9686	4.0218
12	4.0329	3.9746	4.0236
13	4.0334	3.9823	4.0252
14	4.0334	3.9648	4.0262
15	4.0334	3.9662	4.0271
16	4.0334	3.9694	4.0283
17	4.0368	3.9680	4.0295
18	4.0368	3.9597	4.0305
19	4.0403	3.9572	4.0322
20	4.0462	3.9506	4.0334
21	4.0462	3.9433	4.0341
22	4.0462	3.9502	4.0353
23	4.0484	3.9588	4.0361
24	4.0484	3.9523	4.0373
25	4.0484	3.9785	4.0386
26	4.0484	3.9321	4.0402
27	4.0605	3.9825	4.0417
28	4.0605	3.9486	4.0433
29	4.0605	3.9616	4.0443
30	4.0605	3.9716	4.0459
31	4.0671	3.9714	4.0478
32	4.0676	3.9760	4.0508
33	4.0676	3.9612	4.0530
34	4.0676	3.9813	4.0564
35	4.0732	3.9961	4.0579
36	4.0732	3.9708	4.0594
37	4.0787	3.9890	4.0618
38	4.0787	3.9818	4.0633
39	4.0787	3.9957	4.0645
40	4.0787	3.9847	4.0652
41	4.0787	3.9669	4.0666
42	4.0787	3.9735	4.0669
43	4.0787	3.9821	4.0680
44	4.0787	3.9628	4.0688
45	4.0787	3.9582	4.0698
46	4.0787	3.9634	4.0703
47	4.0787	3.9725	4.0708
48	4.0809	3.9620	4.0715
49	4.0809	3.9712	4.0722
50	4.0843	3.9709	4.0730
51	4.0843	3.9931	4.0735
52	4.0843	3.9566	4.0737
53	4.0843	3.9799	4.0738
54	4.0843	3.9931	4.0739
55	4.0843	3.9831	4.0740
56	4.0843	3.9988	4.0741
57	4.0843	4.0030	4.0746
58	4.0843	4.0032	4.0749
59	4.0843	4.0016	4.0754
60	4.0843	4.0017	4.0761
61	4.0868	4.0059	4.0771
62	4.0868	4.0001	4.0773
63	4.0868	4.0121	4.0777
64	4.0868	4.0201	4.0782
65	4.0868	4.0163	4.0784
66	4.0868	4.0089	4.0786
67	4.0868	4.0105	4.0787
68	4.0868	4.0160	4.0789
69	4.0868	4.0227	4.0790
70	4.0868	4.0095	4.0791
71	4.0868	4.0007	4.0791
72	4.0868	4.0120	4.0791
73	4.0868	4.0017	4.0793
74	4.0868	4.0026	4.0793
75	4.0868	4.0041	4.0794
76	4.0868	3.9958	4.0794
77	4.0868	4.0089	4.0794
78	4.0868	3.9953	4.0794
79	4.0868	4.0010	4.0794
80	4.0868	4.0008	4.0794
81	4.0868	3.9910	4.0795
82	4.0868	3.9815	4.0797
83	4.0868	3.9929	4.0798
84	4.0868	3.9989	4.0798
85	4.0868	4.0000	4.0798
86	4.0868	4.0134	4.0799
87	4.0868	4.0105	4.0799
88	4.0868	4.0020	4.0799
89	4.0868	3.9942	4.0799
90	4.0868	4.0059	4.0800
91	4.0868	3.9976	4.0800
92	4.0868	4.0104	4.0800
93	4.0868	4.0101	4.0800
94	4.0868	4.0001	4.0800
95	4.0868	3.9839	4.0800
96	4.0868	3.9655	4.0800
97	4.0868	3.9731	4.0800
98	4.0868	3.9709	4.0800
99	4.0868	3.9709	4.0800
100	4.0868	3.9973	4.0800
101	4.0868	3.9865	4.0800
102	4.0868	4.0028	4.0057
103	4.0868	3.9988	4.0066
104	4.0868	3.9919	4.0078
105	4.0868	3.9794	4.0106
106	4.0868	3.9048	4.0123
107	4.0868	3.8723	4.0145
108	4.0868	3.8064	4.0162
109	4.0868	3.8200	4.0189
110	4.0868	3.8045	4.0204
111	4.0868	3.8171	4.0218
112	4.0868	3.8321	4.0238
