gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	3.2634	3.0189	3.1386
1	3.2971	3.0588	3.1872
2	3.3064	3.0975	3.2344
3	3.3064	3.1373	3.2679
4	3.3510	3.1773	3.2972
5	3.3611	3.1988	3.3200
6	3.3911	3.2227	3.3407
7	3.3957	3.2498	3.3564
8	3.3957	3.2693	3.3665
9	3.4385	3.2762	3.3783
10	3.4385	3.2730	3.3885
11	3.4385	3.2760	3.3946
12	3.4423	3.2830	3.4031
13	3.4493	3.2863	3.4116
14	3.4572	3.2890	3.4219
15	3.4572	3.2912	3.4261
16	3.4572	3.2914	3.4311
17	3.4572	3.2857	3.4335
18	3.4572	3.3140	3.4398
19	3.4572	3.2881	3.4428
20	3.4596	3.3099	3.4460
21	3.4596	3.2892	3.4486
22	3.4596	3.2908	3.4503
23	3.4618	3.2826	3.4526
24	3.4680	3.2945	3.4545
25	3.4680	3.3039	3.4560
26	3.4693	3.2927	3.4574
27	3.4693	3.2862	3.4588
28	3.4693	3.2921	3.4607
29	3.4703	3.3095	3.4629
30	3.4703	3.2831	3.4648
31	3.4711	3.2646	3.4665
32	3.4737	3.2888	3.4675
33	3.4737	3.2942	3.4684
34	3.4743	3.3062	3.4695
35	3.4743	3.3139	3.4705
36	3.4767	3.3092	3.4712
37	3.4767	3.3115	3.4721
38	3.4811	3.3154	3.4731
39	3.4811	3.3202	3.4738
40	3.4811	3.3349	3.4746
41	3.4811	3.3544	3.4755
42	3.4899	3.3314	3.4769
43	3.4899	3.3172	3.4775
44	3.4899	3.3143	3.4785
45	3.4899	3.3050	3.4796
46	3.4975	3.3116	3.4817
47	3.4975	3.3315	3.4851
48	3.4976	3.3336	3.4891
49	3.4976	3.3350	3.4918
50	3.4976	3.3411	3.4935
51	3.5013	3.3345	3.4948
52	3.5013	3.3261	3.4958
53	3.5013	3.3096	3.4966
54	3.5013	3.3258	3.4969
55	3.5058	3.3212	3.4974
56	3.5071	3.3006	3.4978
57	3.5071	3.3184	3.4987
58	3.5071	3.3176	3.4993
59	3.5071	3.3141	3.4999
60	3.5155	3.3458	3.5015
61	3.5155	3.3437	3.5028
62	3.5168	3.3492	3.5043
63	3.5206	3.3433	3.5069
64	3.5206	3.3406	3.5090
65	3.5206	3.3629	3.5109
66	3.5206	3.3416	3.5133
67	3.5301	3.3503	3.5160
68	3.5322	3.3607	3.5179
69	3.5363	3.3648	3.5196
70	3.5363	3.3508	3.5210
71	3.5363	3.3511	3.5225
72	3.5368	3.3520	3.5242
73	3.5368	3.3519	3.5263
74	3.5394	3.3493	3.5294
75	3.5394	3.3401	3.5310
76	3.5394	3.3391	3.5326
77	3.5394	3.3390	3.5343
78	3.5394	3.3357	3.5353
79	3.5415	3.3321	3.5358
80	3.5415	3.3371	3.5365
81	3.5415	3.3279	3.5370
82	3.5415	3.3446	3.5379
83	3.5415	3.3597	3.5383
84	3.5415	3.3326	3.5388
85	3.5415	3.3469	3.5390
86	3.5415	3.3474	3.5396
87	3.5421	3.3578	3.5403
88	3.5421	3.3556	3.5408
89	3.5429	3.3712	3.5411
90	3.5429	3.3583	3.5413
91	3.5429	3.3412	3.5416
92	3.5429	3.3670	3.5418
93	3.5429	3.3647	3.5419
94	3.5429	3.3571	3.5421
95	3.5429	3.3331	3.5422
96	3.5429	3.3418	3.5423
97	3.5437	3.3490	3.5423
98	3.5437	3.3258	3.5424
99	3.5437	3.2960	3.5425
100	3.5437	3.3180	3.5426
101	3.5444	3.3244	3.5428
102	3.5444	3.3165	3.5429
103	3.5444	3.3118	3.5429
104	3.5444	3.3461	3.5429
105	3.5444	3.3374	3.5430
106	3.5444	3.3386	3.5430
107	3.5444	3.3049	3.5431
108	3.5444	3.3199	3.5431
109	3.5455	3.3035	3.5432
110	3.5455	3.3122	3.5433
111	3.5455	3.3192	3.5434
112	3.5455	3.3166	3.5434
113	3.5455	3.3242	3.5435
114	3.5455	3.3239	3.5436
115	3.5455	3.3399	3.5437
116	3.5463	3.3186	3.5438
117	3.5463	3.3244	3.5439
118	3.5463	3.3331	3.5439
119	3.5463	3.3243	3.5439
120	3.5463	3.3148	3.5440
121	3.5463	3.2986	3.5440
122	3.5463	3.3255	3.5440
123	3.5463	3.3147	3.5440
124	3.5463	3.2985	3.5441
125	3.5463	3.3072	3.5441
126	3.5463	3.3135	3.5441
127	3.5463	3.3206	3.5441
128	3.5463	3.3188	3.5441
129	3.5463	3.3155	3.5441
130	3.5463	3.3010	3.5442
131	3.5463	3.3020	3.5442
132	3.5463	3.0406	3.5442
133	3.5463	3.1124	3.5442
134	3.5463	3.1667	3.5442
135	3.5463	3.1716	3.5442
136	3.5463	3.2291	3.5442
137	3.5463	3.2487	3.5442
138	3.5463	3.2663	3.5442
139	3.5463	3.2848	3.5442
140	3.5463	3.2952	3.5442
141	3.5463	3.3157	3.5443
142	3.5463	3.3264	3.5443
143	3.5463	3.3342	3.5443
144	3.5463	3.3416	3.5443
145	3.5463	3.3446	3.5444
146	3.5463	3.3237	3.5444
147	3.5463	3.0438	3.5444
148	3.5463	3.1345	3.5444
149	3.5463	3.1750	3.5444
150	3.5463	3.2082	3.5444
151	3.5463	3.2271	3.5444
152	3.5463	3.2579	3.5444
153	3.5463	3.2789	3.5444
154	3.5463	3.2936	3.5444
155	3.5463	3.3135	3.5444
156	3.5463	3.3030	3.5444
157	3.5463	2.9858	3.1654
158	3.5463	3.0486	3.2222
159	3.5463	3.0976	3.2669
160	3.5463	3.1407	3.3193
161	3.5463	3.1638	3.3462
162	3.5463	3.1918	3.3790
163	3.5463	3.2203	3.4224
164	3.5463	3.2021	3.4421
165	3.5463	3.2015	3.4620
166	3.5463	3.2073	3.4664
167	3.5463	3.2403	3.4750
