gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	4.0102	4.0029	4.0047
1	4.0102	4.0015	4.0056
2	4.0102	4.0040	4.0062
3	4.0169	4.0026	4.0076
4	4.0169	3.9945	4.0092
5	4.0175	3.9779	4.0112
6	4.0178	3.9587	4.0130
7	4.0182	3.9526	4.0150
8	4.0217	3.9256	4.0164
9	4.0234	3.8808	4.0179
10	4.0239	3.8509	4.0195
11	4.0263	3.8603	4.0205
12	4.0272	3.8706	4.0215
13	4.0356	3.8769	4.0227
14	4.0356	3.8854	4.0239
15	4.0425	3.8752	4.0258
16	4.0425	3.8918	4.0266
17	4.0425	3.8790	4.0273
18	4.0425	3.9051	4.0285
19	4.0425	3.9116	4.0295
20	4.0425	3.9239	4.0309
21	4.0425	3.9116	4.0326
22	4.0425	3.9300	4.0333
23	4.0474	3.9195	4.0342
24	4.0474	3.9370	4.0350
25	4.0474	3.9475	4.0362
26	4.0474	3.9313	4.0371
27	4.0493	3.9475	4.0379
28	4.0521	3.9776	4.0397
29	4.0521	3.9512	4.0418
30	4.0521	3.9433	4.0427
31	4.0617	3.9620	4.0443
32	4.0617	3.9635	4.0459
33	4.0617	3.9641	4.0472
34	4.0617	3.9596	4.0480
35	4.0617	3.9339	4.0489
36	4.0617	3.9577	4.0503
37	4.0660	3.9449	4.0522
38	4.0665	3.9342	4.0539
39	4.0685	3.9430	4.0566
40	4.0685	3.9378	4.0580
41	4.0703	3.9654	4.0593
42	4.0703	3.9478	4.0604
43	4.0703	3.9360	4.0620
44	4.0703	3.9602	4.0626
45	4.0703	3.9783	4.0632
46	4.0703	3.9615	4.0641
47	4.0765	3.9538	4.0656
48	4.0765	3.9303	4.0661
49	4.0765	3.9381	4.0668
50	4.0765	3.9548	4.0675
51	4.0765	3.9684	4.0681
52	4.0765	3.9664	4.0687
53	4.0765	3.9601	4.0692
54	4.0765	3.9675	4.0697
55	4.0765	3.9686	4.0700
56	4.0783	3.9810	4.0705
57	4.0783	3.9878	4.0705
58	4.0813	3.9847	4.0710
59	4.0817	3.9722	4.0714
60	4.0817	3.9635	4.0720
61	4.0817	3.9717	4.0720
62	4.0817	3.9745	4.0721
63	4.0817	3.9816	4.0726
64	4.0817	4.0013	4.0729
65	4.0817	3.9755	4.0734
66	4.0817	3.9925	4.0737
67	4.0817	3.9866	4.0739
68	4.0817	4.0050	4.0741
