gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0060	2.0029	2.0045
1	2.0071	2.0033	2.0050
2	2.0075	2.0039	2.0056
3	2.0084	2.0045	2.0065
4	2.0092	2.0050	2.0075
5	2.0112	2.0042	2.0086
6	2.0240	1.9915	2.0104
7	2.0240	1.9695	2.0123
8	2.0240	1.9391	2.0146
9	2.0240	1.8982	2.0168
10	2.0240	1.9106	2.0182
11	2.0313	1.8545	2.0197
12	2.0313	1.9104	2.0207
13	2.0313	1.8765	2.0216
14	2.0336	1.8735	2.0229
15	2.0393	1.8773	2.0252
16	2.0393	1.8823	2.0261
17	2.0393	1.8683	2.0271
18	2.0393	1.8958	2.0279
19	2.0393	1.8984	2.0288
20	2.0393	1.8605	2.0292
21	2.0393	1.8713	2.0303
22	2.0393	1.8956	2.0312
23	2.0411	1.9045	2.0326
24	2.0411	1.9212	2.0334
25	2.0411	1.9373	2.0347
26	2.0462	1.9178	2.0359
27	2.0462	1.9228	2.0371
28	2.0462	1.9185	2.0374
29	2.0462	1.9152	2.0382
30	2.0462	1.9061	2.0392
31	2.0503	1.9262	2.0400
32	2.0503	1.9219	2.0410
33	2.0570	1.9256	2.0428
34	2.0570	1.9296	2.0447
35	2.0588	1.9161	2.0464
36	2.0588	1.9215	2.0474
37	2.0588	1.9530	2.0491
38	2.0588	1.9481	2.0496
39	2.0588	1.9640	2.0510
40	2.0627	1.9665	2.0521
41	2.0627	1.9602	2.0540
42	2.0627	1.9827	2.0552
43	2.0627	1.9906	2.0559
44	2.0668	1.9940	2.0575
45	2.0668	1.9963	2.0583
46	2.0746	1.9953	2.0593
47	2.0746	1.9874	2.0598
48	2.0746	1.9991	2.0607
49	2.0746	2.0041	2.0616
50	2.0746	1.9975	2.0624
51	2.0746	2.0077	2.0635
52	2.0746	2.0097	2.0641
53	2.0746	2.0125	2.0659
54	2.0746	2.0091	2.0665
55	2.0810	1.9954	2.0674
56	2.0810	1.9950	2.0677
57	2.0843	1.9954	2.0696
58	2.0843	2.0183	2.0707
59	2.0843	2.0102	2.0719
60	2.0843	2.0038	2.0727
61	2.0843	2.0209	2.0737
62	2.0843	2.0077	2.0753
63	2.0843	2.0078	2.0770
64	2.0949	2.0183	2.0792
65	2.0949	2.0155	2.0802
66	2.0949	2.0023	2.0818
67	2.0949	2.0112	2.0839
68	2.0949	2.0216	2.0848
69	2.0949	2.0162	2.0860
70	2.0949	2.0137	2.0864
71	2.0949	2.0161	2.0870
72	2.0949	2.0128	2.0880
73	2.0949	2.0300	2.0888
74	2.0949	2.0157	2.0890
75	2.1122	2.0195	2.0897
76	2.1122	2.0118	2.0903
77	2.1122	2.0244	2.0904
78	2.1122	2.0294	2.0916
79	2.1122	2.0365	2.0927
80	2.1122	2.0310	2.0939
81	2.1122	2.0187	2.0947
82	2.1122	2.0177	2.0957
83	2.1122	2.0306	2.0966
84	2.1122	2.0169	2.0977
85	2.1122	2.0279	2.0993
86	2.1122	2.0234	2.1010
87	2.1122	2.0190	2.1015
88	2.1122	2.0291	2.1022
89	2.1134	2.0280	2.1038
90	2.1134	2.0341	2.1041
91	2.1158	2.0271	2.1050
92	2.1158	2.0287	2.1057
93	2.1158	2.0321	2.1059
94	2.1158	2.0300	2.1063
95	2.1158	2.0074	2.1068
96	2.1158	2.0080	2.1075
97	2.1190	2.0190	2.1078
98	2.1190	2.0077	2.1083
99	2.1190	2.0136	2.1085
100	2.1190	2.0210	2.1087
101	2.1190	2.0259	2.1090
102	2.1190	2.0155	2.1094
103	2.1205	2.0173	2.1097
104	2.1205	2.0138	2.1099
105	2.1205	2.0076	2.1100
106	2.1205	2.0158	2.1103
107	2.1205	2.0200	2.1110
108	2.1205	2.0203	2.1114
109	2.1205	2.0203	2.1114
110	2.1205	2.0333	2.1115
111	2.1205	2.0141	2.1122
112	2.1205	2.0188	2.1122
113	2.1205	2.0256	2.1122
114	2.1205	2.0175	2.1123
115	2.1205	2.0225	2.1123
116	2.1205	2.0177	2.1124
117	2.1205	2.0165	2.1125
118	2.1205	2.0136	2.1125
119	2.1205	2.0087	2.1125
120	2.1205	2.0118	2.1125
121	2.1205	1.9981	2.1125
122	2.1205	1.9896	2.1125
123	2.1205	1.9830	2.1125
124	2.1205	1.9846	2.1125
125	2.1205	1.9884	2.1125
126	2.1205	1.9996	2.1125
127	2.1205	2.0126	2.1126
128	2.1205	1.9990	2.1126
129	2.1205	2.0143	2.1126
130	2.1205	2.0050	2.1128
131	2.1205	2.0104	2.1128
132	2.1205	2.0130	2.1128
133	2.1205	1.9921	2.1128
134	2.1205	2.0096	2.1128
135	2.1205	2.0122	2.1128
136	2.1205	1.9931	2.1128
137	2.1205	1.9643	2.1128
138	2.1205	1.9709	2.1129
139	2.1205	1.9860	2.1129
140	2.1205	1.9948	2.1129
141	2.1205	1.9973	2.1129
142	2.1205	1.9994	2.1129
143	2.1205	2.0127	2.1129
144	2.1205	1.9995	2.0064
145	2.1205	2.0032	2.0075
146	2.1205	2.0009	2.0091
147	2.1205	1.9732	2.0108
148	2.1205	1.9391	2.0145
149	2.1205	1.8344	2.0161
150	2.1205	1.8015	2.0185
151	2.1205	1.7971	2.0200
152	2.1205	1.8193	2.0220
153	2.1205	1.8328	2.0252
154	2.1205	1.8421	2.0284
