gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.4069	2.4028	2.4043
1	2.4069	2.4032	2.4047
2	2.4095	2.4037	2.4053
3	2.4095	2.4043	2.4063
4	2.4107	2.4048	2.4073
5	2.4125	2.4054	2.4081
6	2.4173	2.4041	2.4092
7	2.4173	2.3997	2.4103
8	2.4180	2.3929	2.4121
9	2.4180	2.3832	2.4132
10	2.4258	2.3622	2.4146
11	2.4258	2.3572	2.4164
12	2.4258	2.3463	2.4177
13	2.4258	2.3555	2.4198
14	2.4366	2.3497	2.4212
15	2.4366	2.3590	2.4226
16	2.4366	2.3594	2.4241
17	2.4366	2.3409	2.4252
18	2.4402	2.3580	2.4267
19	2.4446	2.3462	2.4281
20	2.4446	2.3636	2.4293
21	2.4446	2.3739	2.4319
22	2.4505	2.3569	2.4350
23	2.4588	2.3718	2.4367
24	2.4588	2.3715	2.4378
25	2.4588	2.3819	2.4390
26	2.4588	2.3697	2.4407
27	2.4588	2.3748	2.4413
28	2.4588	2.3701	2.4426
29	2.4588	2.3676	2.4440
30	2.4775	2.3642	2.4453
31	2.4775	2.3808	2.4474
32	2.4775	2.3800	2.4491
33	2.4775	2.3610	2.4497
34	2.4775	2.3874	2.4514
35	2.4775	2.3839	2.4527
36	2.4775	2.3900	2.4541
37	2.4775	2.3979	2.4550
38	2.4775	2.3973	2.4561
39	2.4775	2.4047	2.4573
40	2.4802	2.4037	2.4600
41	2.4802	2.4030	2.4612
42	2.4847	2.4036	2.4636
43	2.4847	2.3996	2.4656
44	2.4847	2.4072	2.4673
45	2.4847	2.4097	2.4686
46	2.4942	2.4019	2.4709
47	2.4942	2.4096	2.4736
48	2.4942	2.4160	2.4746
49	2.4991	2.4277	2.4777
50	2.5253	2.4198	2.4809
51	2.5253	2.4244	2.4840
52	2.5253	2.4302	2.4860
53	2.5253	2.4273	2.4877
54	2.5253	2.4333	2.4893
55	2.5253	2.4281	2.4908
56	2.5253	2.4304	2.4932
57	2.5253	2.4350	2.4957
58	2.5253	2.4321	2.4958
59	2.5253	2.4319	2.4969
60	2.5253	2.4342	2.4982
61	2.5253	2.4287	2.4993
62	2.5253	2.4293	2.4995
63	2.5253	2.4297	2.4996
64	2.5253	2.4305	2.4997
65	2.5253	2.4320	2.5004
66	2.5253	2.4110	2.5004
67	2.5253	2.4111	2.5005
68	2.5253	2.4051	2.5009
69	2.5253	2.4089	2.5014
70	2.5253	2.4151	2.5017
71	2.5253	2.4142	2.5021
72	2.5253	2.4146	2.5025
73	2.5302	2.4056	2.5046
74	2.5302	2.4107	2.5051
75	2.5302	2.4244	2.5061
76	2.5302	2.4248	2.5076
77	2.5302	2.4260	2.5082
78	2.5302	2.4296	2.5088
79	2.5302	2.4278	2.5094
80	2.5302	2.4289	2.5098
81	2.5302	2.4370	2.5109
82	2.5302	2.4325	2.5114
83	2.5302	2.4344	2.5120
84	2.5302	2.4219	2.5121
85	2.5302	2.4273	2.5125
86	2.5302	2.4262	2.5125
87	2.5302	2.4260	2.5127
88	2.5302	2.4254	2.5138
89	2.5302	2.4132	2.5138
90	2.5302	2.4151	2.5138
91	2.5302	2.4098	2.5138
92	2.5302	2.4119	2.5145
93	2.5302	2.4140	2.5153
94	2.5302	2.4164	2.5156
95	2.5302	2.4161	2.5157
96	2.5302	2.4220	2.5157
97	2.5302	2.4226	2.5160
98	2.5302	2.4227	2.5162
99	2.5302	2.4302	2.5164
100	2.5302	2.4267	2.5168
101	2.5302	2.4244	2.5168
102	2.5302	2.4286	2.5171
103	2.5302	2.4253	2.5171
104	2.5302	2.4119	2.5171
105	2.5302	2.4102	2.5171
106	2.5302	2.4148	2.5173
107	2.5302	2.4073	2.5173
108	2.5302	2.4150	2.5174
109	2.5302	2.4103	2.5176
110	2.5302	2.4213	2.5182
111	2.5302	2.4272	2.5182
112	2.5302	2.4133	2.5184
113	2.5302	2.4271	2.5184
114	2.5302	2.4029	2.4066
115	2.5302	2.4011	2.4078
116	2.5302	2.3946	2.4093
117	2.5302	2.3751	2.4108
118	2.5302	2.3389	2.4122
119	2.5302	2.3052	2.4143
120	2.5302	2.2651	2.4194
121	2.5302	2.2782	2.4216
122	2.5302	2.3047	2.4209
123	2.5302	2.3069	2.4298
124	2.5302	2.3079	2.4238
