gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0067	2.0029	2.0046
1	2.0068	2.0034	2.0050
2	2.0078	2.0040	2.0057
3	2.0092	2.0047	2.0070
4	2.0143	2.0039	2.0081
5	2.0155	1.9994	2.0094
6	2.0155	2.0003	2.0106
7	2.0192	1.9872	2.0125
8	2.0204	1.9733	2.0146
9	2.0243	1.9561	2.0168
10	2.0256	1.9643	2.0182
11	2.0637	1.9440	2.0209
12	2.0646	1.9598	2.0242
13	2.0741	1.9525	2.0311
14	2.0779	1.9545	2.0392
15	2.0921	1.9364	2.0455
16	2.0921	1.9396	2.0518
17	2.1067	1.9476	2.0597
18	2.1067	1.9309	2.0655
19	2.1067	1.9510	2.0681
20	2.1067	1.9627	2.0728
21	2.1067	1.9404	2.0785
22	2.1067	1.9641	2.0824
23	2.1067	1.9613	2.0842
24	2.1067	1.9664	2.0862
25	2.1105	1.9775	2.0879
26	2.1264	1.9635	2.0910
27	2.1264	1.9685	2.0939
28	2.1264	1.9669	2.0951
29	2.1264	1.9729	2.0966
30	2.1264	1.9672	2.0981
31	2.1264	1.9544	2.0991
32	2.1264	1.9629	2.1010
33	2.1264	1.9719	2.1016
34	2.1264	1.9584	2.1028
35	2.1264	1.9662	2.1034
36	2.1264	1.9570	2.1037
37	2.1264	1.9800	2.1050
38	2.1264	1.9743	2.1056
39	2.1264	1.9560	2.1063
40	2.1264	1.9720	2.1072
41	2.1264	1.9455	2.1077
42	2.1264	2.0132	2.1077
43	2.1547	2.0015	2.1087
44	2.1547	1.9850	2.1087
45	2.1692	1.9663	2.1111
46	2.1692	1.9819	2.1120
47	2.1692	1.9571	2.1139
48	2.1692	1.9462	2.1148
49	2.1692	1.9510	2.1162
50	2.1692	1.9596	2.1176
51	2.1692	1.9530	2.1197
52	2.1692	1.9550	2.1201
53	2.1692	1.9492	2.1232
54	2.1692	1.9406	2.1246
55	2.1692	1.9688	2.1264
56	2.1737	1.9739	2.1297
57	2.1737	1.9662	2.1318
58	2.1737	1.9867	2.1336
59	2.1737	1.9760	2.1354
60	2.1740	1.9923	2.1375
61	2.1818	1.9654	2.1411
62	2.1818	1.9859	2.1448
63	2.1818	1.9971	2.1464
64	2.1895	1.9786	2.1514
65	2.1918	1.9802	2.1585
66	2.1981	1.9872	2.1614
67	2.2063	1.9894	2.1650
68	2.2063	1.9903	2.1697
69	2.2063	2.0201	2.1731
70	2.2063	2.0225	2.1754
71	2.2063	2.0160	2.1770
72	2.2156	2.0184	2.1788
73	2.2156	2.0304	2.1819
74	2.2156	2.0307	2.1833
75	2.2156	2.0406	2.1849
76	2.2156	2.0298	2.1859
77	2.2156	2.0295	2.1886
78	2.2156	2.0327	2.1894
79	2.2156	2.0145	2.1900
80	2.2156	2.0202	2.1912
81	2.2156	2.0323	2.1943
82	2.2156	2.0303	2.1948
83	2.2156	2.0305	2.1973
84	2.2156	2.0415	2.1985
85	2.2156	2.0299	2.1998
86	2.2156	2.0410	2.2003
87	2.2156	2.0467	2.2020
88	2.2156	2.0211	2.2020
89	2.2156	2.0208	2.2020
90	2.2180	2.0080	2.2030
91	2.2218	2.0193	2.2050
92	2.2218	2.0089	2.2070
93	2.2218	2.0262	2.2088
94	2.2218	2.0408	2.2101
95	2.2218	2.0334	2.2109
96	2.2255	2.0430	2.2126
97	2.2260	2.0468	2.2143
98	2.2260	2.0544	2.2156
99	2.2260	2.0476	2.2167
100	2.2260	2.0530	2.2177
101	2.2260	2.0636	2.2182
102	2.2260	2.0609	2.2186
103	2.2303	2.0591	2.2197
104	2.2303	2.0602	2.2200
105	2.2303	2.0524	2.2208
106	2.2303	2.0645	2.2212
107	2.2303	2.0597	2.2213
108	2.2303	2.0608	2.2218
109	2.2304	2.0603	2.2224
110	2.2304	2.0603	2.2225
111	2.2304	2.0551	2.2230
112	2.2304	2.0589	2.2230
113	2.2304	2.0565	2.2234
114	2.2304	2.0487	2.2237
115	2.2304	2.0578	2.2237
116	2.2304	2.0631	2.2238
117	2.2304	2.0684	2.2238
118	2.2304	2.0671	2.2239
119	2.2304	2.0682	2.2240
120	2.2304	2.0680	2.2243
121	2.2304	2.0707	2.2246
122	2.2304	2.0742	2.2247
123	2.2304	2.0716	2.2247
124	2.2304	2.0681	2.2250
125	2.2304	2.0248	2.2250
126	2.2339	2.0222	2.2252
127	2.2339	2.0181	2.2252
128	2.2339	2.0267	2.2252
129	2.2339	2.0310	2.2254
130	2.2339	2.0299	2.2255
131	2.2339	2.0505	2.2256
132	2.2339	2.0382	2.2257
133	2.2339	2.0485	2.2257
134	2.2339	2.0509	2.2258
135	2.2339	2.0570	2.2258
136	2.2339	2.0582	2.2260
137	2.2339	2.0617	2.2261
138	2.2339	2.0718	2.2262
139	2.2339	2.0752	2.2264
140	2.2339	2.0715	2.2266
141	2.2339	2.0758	2.2267
142	2.2339	2.0250	2.2267
143	2.2339	2.0223	2.2267
144	2.2339	2.0195	2.2267
145	2.2339	2.0285	2.2267
146	2.2339	2.0278	2.2267
147	2.2339	2.0306	2.2269
148	2.2339	2.0354	2.2270
149	2.2339	2.0402	2.2271
150	2.2339	2.0479	2.2273
151	2.2339	2.0582	2.2275
152	2.2339	2.0660	2.2275
153	2.2339	2.0613	2.2276
154	2.2339	2.0676	2.2277
155	2.2339	2.0622	2.2277
156	2.2339	2.0718	2.2277
157	2.2342	2.0251	2.2278
158	2.2342	2.0193	2.2278
159	2.2342	2.0110	2.2279
160	2.2342	2.0141	2.2279
161	2.2342	2.0147	2.2279
162	2.2342	2.0060	2.2280
163	2.2342	2.0269	2.2282
164	2.2342	2.0483	2.2282
165	2.2342	2.0312	2.2282
166	2.2342	2.0398	2.2284
167	2.2342	2.0412	2.2284
168	2.2388	2.0452	2.2289
169	2.2388	2.0527	2.2292
170	2.2453	2.0629	2.2299
171	2.2453	2.0573	2.2302
172	2.2453	2.0670	2.2308
173	2.2453	2.0623	2.2313
174	2.2453	2.0556	2.2319
175	2.2453	2.0606	2.2320
176	2.2453	2.0550	2.2323
177	2.2453	2.0597	2.2327
178	2.2453	2.0631	2.2330
179	2.2453	2.0581	2.2330
180	2.2453	2.0726	2.2335
181	2.2453	2.0683	2.2339
182	2.2453	2.0578	2.2347
183	2.2453	2.0674	2.2347
184	2.2453	2.0513	2.2353
185	2.2453	2.0544	2.2353
186	2.2453	2.0244	2.2353
187	2.2453	2.0213	2.2353
188	2.2453	2.0206	2.2355
189	2.2453	2.0268	2.2357
190	2.2453	2.0301	2.2361
191	2.2453	2.0388	2.2369
192	2.2453	2.0423	2.2371
193	2.2453	2.0465	2.2373
194	2.2453	2.0488	2.2374
195	2.2456	2.0574	2.2385
196	2.2456	2.0585	2.2389
197	2.2456	2.0623	2.2390
198	2.2481	2.0659	2.2395
199	2.2481	2.0761	2.2397
