gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.6170	2.5088	2.5687
1	2.6422	2.5214	2.5853
2	2.6473	2.5390	2.6021
3	2.6702	2.5563	2.6273
4	2.6766	2.5722	2.6427
5	2.6860	2.5906	2.6521
6	2.6860	2.6010	2.6628
7	2.6860	2.6136	2.6702
8	2.6970	2.6214	2.6741
9	2.6970	2.6286	2.6799
10	2.7026	2.6249	2.6843
11	2.7026	2.6305	2.6867
12	2.7026	2.6302	2.6899
13	2.7026	2.6319	2.6922
14	2.7042	2.6256	2.6950
15	2.7096	2.6278	2.6977
16	2.7096	2.6320	2.6988
17	2.7096	2.6296	2.7003
18	2.7096	2.6294	2.7010
19	2.7096	2.6264	2.7030
20	2.7096	2.6241	2.7043
21	2.7121	2.6250	2.7055
22	2.7121	2.6326	2.7066
23	2.7137	2.6295	2.7079
24	2.7137	2.6301	2.7088
25	2.7137	2.6304	2.7095
26	2.7138	2.6269	2.7099
27	2.7138	2.6294	2.7106
28	2.7182	2.6318	2.7115
29	2.7182	2.6295	2.7125
30	2.7193	2.6253	2.7134
31	2.7219	2.6330	2.7143
32	2.7219	2.6377	2.7151
33	2.7219	2.6449	2.7162
34	2.7219	2.6393	2.7174
35	2.7231	2.6455	2.7182
36	2.7265	2.6409	2.7193
37	2.7265	2.6471	2.7204
38	2.7277	2.6379	2.7212
39	2.7277	2.6377	2.7219
40	2.7277	2.6404	2.7226
41	2.7277	2.6462	2.7232
42	2.7277	2.6399	2.7241
43	2.7308	2.6399	2.7248
44	2.7313	2.6513	2.7260
45	2.7313	2.6394	2.7265
46	2.7313	2.6380	2.7273
47	2.7333	2.6441	2.7285
48	2.7333	2.6413	2.7290
49	2.7381	2.6427	2.7304
50	2.7381	2.6305	2.7311
51	2.7381	2.6392	2.7316
52	2.7408	2.6379	2.7323
53	2.7408	2.6361	2.7332
54	2.7408	2.6331	2.7340
55	2.7408	2.6372	2.7349
56	2.7408	2.6446	2.7355
57	2.7408	2.6327	2.7365
58	2.7408	2.6439	2.7371
59	2.7408	2.6470	2.7377
60	2.7408	2.6368	2.7383
61	2.7408	2.6501	2.7391
62	2.7418	2.6560	2.7398
63	2.7424	2.6533	2.7403
64	2.7438	2.6510	2.7407
65	2.7438	2.6577	2.7414
66	2.7453	2.6622	2.7417
67	2.7453	2.6567	2.7422
68	2.7453	2.6564	2.7426
69	2.7453	2.6645	2.7428
70	2.7460	2.6679	2.7433
71	2.7460	2.6658	2.7438
72	2.7461	2.6661	2.7440
73	2.7461	2.6636	2.7445
74	2.7461	2.6515	2.7449
75	2.7461	2.6560	2.7452
76	2.7461	2.6572	2.7454
77	2.7468	2.6577	2.7457
78	2.7468	2.6585	2.7459
79	2.7471	2.6498	2.7461
80	2.7476	2.6581	2.7464
81	2.7495	2.6679	2.7466
82	2.7495	2.6583	2.7469
83	2.7495	2.6595	2.7471
84	2.7501	2.6522	2.7475
85	2.7501	2.6477	2.7476
86	2.7504	2.6506	2.7479
87	2.7504	2.6432	2.7480
88	2.7516	2.6432	2.7482
89	2.7516	2.6496	2.7484
90	2.7516	2.6554	2.7485
91	2.7516	2.6522	2.7485
92	2.7516	2.6650	2.7486
93	2.7516	2.6586	2.7487
94	2.7516	2.6564	2.7487
95	2.7516	2.6517	2.7487
96	2.7516	2.6607	2.7489
97	2.7516	2.6478	2.7489
98	2.7516	2.6444	2.7489
99	2.7516	2.6471	2.7490
100	2.7516	2.6519	2.7490
101	2.7516	2.6477	2.7490
102	2.7516	2.6518	2.7491
103	2.7516	2.6613	2.7491
104	2.7516	2.5189	2.7491
