gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.6436	2.5137	2.5790
1	2.6779	2.5400	2.6158
2	2.7075	2.5590	2.6405
3	2.7075	2.5749	2.6557
4	2.7075	2.5932	2.6658
5	2.7075	2.5992	2.6751
6	2.7075	2.6117	2.6830
7	2.7080	2.6145	2.6883
8	2.7092	2.6281	2.6928
9	2.7169	2.6312	2.6965
10	2.7184	2.6373	2.7018
11	2.7184	2.6425	2.7045
12	2.7184	2.6396	2.7071
13	2.7450	2.6385	2.7105
14	2.7457	2.6350	2.7128
15	2.7457	2.6411	2.7141
16	2.7457	2.6408	2.7156
17	2.7505	2.6313	2.7203
18	2.7505	2.6403	2.7215
19	2.7505	2.6426	2.7248
20	2.7505	2.6460	2.7303
21	2.7568	2.6530	2.7346
22	2.7568	2.6493	2.7374
23	2.7568	2.6492	2.7402
24	2.7568	2.6437	2.7419
25	2.7568	2.6457	2.7430
26	2.7568	2.6467	2.7451
27	2.7568	2.6412	2.7463
28	2.7568	2.6424	2.7479
29	2.7573	2.6503	2.7491
30	2.7580	2.6549	2.7505
31	2.7580	2.6576	2.7519
32	2.7595	2.6691	2.7536
33	2.7595	2.6704	2.7551
34	2.7598	2.6692	2.7565
35	2.7657	2.6711	2.7576
36	2.7661	2.6726	2.7587
37	2.7661	2.6709	2.7596
38	2.7661	2.6712	2.7607
39	2.7661	2.6672	2.7615
40	2.7673	2.6777	2.7627
41	2.7673	2.6838	2.7639
42	2.7673	2.6850	2.7646
43	2.7673	2.6748	2.7651
44	2.7673	2.6894	2.7656
45	2.7710	2.6807	2.7660
46	2.7710	2.6743	2.7662
47	2.7732	2.6706	2.7667
48	2.7748	2.6787	2.7674
49	2.7752	2.6856	2.7686
50	2.7752	2.6913	2.7697
51	2.7761	2.6818	2.7718
52	2.7761	2.6834	2.7728
53	2.7782	2.6976	2.7739
54	2.7782	2.6941	2.7751
55	2.7782	2.6960	2.7761
56	2.7797	2.7023	2.7771
57	2.7797	2.6963	2.7776
58	2.7801	2.6997	2.7783
59	2.7814	2.6948	2.7788
60	2.7814	2.7043	2.7794
61	2.7814	2.6909	2.7800
62	2.7818	2.6988	2.7802
63	2.7818	2.6913	2.7806
64	2.7819	2.6933	2.7807
65	2.7822	2.6781	2.7810
66	2.7822	2.6892	2.7811
67	2.7824	2.6902	2.7813
68	2.7825	2.6871	2.7815
69	2.7834	2.6749	2.7818
70	2.7841	2.6842	2.7820
71	2.7841	2.6847	2.7822
72	2.7842	2.6831	2.7826
73	2.7842	2.6800	2.7828
74	2.7862	2.6817	2.7831
75	2.7862	2.6715	2.7834
76	2.7862	2.6802	2.7838
77	2.7873	2.6819	2.7843
78	2.7873	2.6818	2.7846
79	2.7873	2.6775	2.7848
80	2.7873	2.6693	2.7851
81	2.7873	2.6774	2.7853
82	2.7873	2.6842	2.7855
83	2.7876	2.6882	2.7856
84	2.7876	2.6869	2.7857
85	2.7892	2.6724	2.7859
86	2.7892	2.6575	2.7861
87	2.7892	2.6644	2.7862
88	2.7892	2.6756	2.7864
89	2.7892	2.6708	2.7867
90	2.7907	2.6758	2.7870
91	2.7907	2.6767	2.7871
92	2.7907	2.6721	2.7872
93	2.7907	2.6667	2.7874
94	2.7907	2.6718	2.7875
95	2.7910	2.6695	2.7876
96	2.7910	2.6783	2.7879
97	2.7910	2.6877	2.7879
98	2.7911	2.6831	2.7881
99	2.7911	2.6743	2.7882
100	2.7911	2.6643	2.7882
101	2.7911	2.6733	2.7883
102	2.7913	2.6813	2.7885
103	2.7913	2.6714	2.7885
104	2.7913	2.6756	2.7885
105	2.7913	2.6892	2.7886
106	2.7913	2.6757	2.7886
107	2.7913	2.6703	2.7886
108	2.7913	2.6786	2.7886
109	2.7913	2.6703	2.7887
110	2.7913	2.6733	2.7887
111	2.7913	2.6715	2.7887
112	2.7913	2.6563	2.7888
113	2.7913	2.6634	2.7889
114	2.7917	2.6830	2.7890
115	2.7917	2.6760	2.7891
116	2.7917	2.6648	2.7892
117	2.7917	2.6642	2.7893
118	2.7917	2.6809	2.7893
119	2.7917	2.6737	2.7893
120	2.7917	2.6681	2.7894
121	2.7917	2.6671	2.7894
122	2.7917	2.6735	2.7895
123	2.7917	2.6630	2.7895
124	2.7917	2.6640	2.7895
125	2.7917	2.6596	2.7896
126	2.7917	2.6643	2.7896
127	2.7917	2.6745	2.7896
128	2.7917	2.6652	2.7896
129	2.7917	2.6710	2.7897
130	2.7917	2.6773	2.7898
131	2.7917	2.6571	2.7898
132	2.7917	2.5231	2.7898
133	2.7917	2.5578	2.7898
134	2.7917	2.5794	2.7898
135	2.7917	2.5994	2.7898
136	2.7917	2.6235	2.7898
137	2.7917	2.6376	2.7898
138	2.7917	2.6490	2.7898
139	2.7917	2.6369	2.7899
140	2.7917	2.6475	2.7899
141	2.7917	2.6533	2.7899
142	2.7917	2.6603	2.7899
143	2.7917	2.6661	2.7900
144	2.7917	2.6609	2.7900
145	2.7917	2.6533	2.7900
146	2.7917	2.6592	2.7901
147	2.7917	2.5195	2.7870
148	2.7917	2.5513	2.7900
149	2.7917	2.5915	2.7901
150	2.7917	2.6030	2.7901
151	2.7917	2.6289	2.7901
