gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0075	2.0028	2.0044
1	2.0075	2.0033	2.0049
2	2.0075	2.0038	2.0055
3	2.0101	2.0044	2.0064
4	2.0141	2.0050	2.0077
5	2.0141	2.0030	2.0090
6	2.0165	1.9890	2.0104
7	2.0192	1.9662	2.0122
8	2.0220	1.9262	2.0136
9	2.0221	1.9062	2.0151
10	2.0230	1.8858	2.0164
11	2.0308	1.8548	2.0178
12	2.0308	1.8689	2.0194
13	2.0345	1.8733	2.0208
14	2.0345	1.8640	2.0219
15	2.0345	1.8664	2.0231
16	2.0345	1.8512	2.0241
17	2.0434	1.8883	2.0254
18	2.0434	1.8746	2.0262
19	2.0434	1.8738	2.0274
20	2.0434	1.8943	2.0289
21	2.0509	1.8568	2.0308
22	2.0509	1.8734	2.0323
23	2.0509	1.8881	2.0337
24	2.0509	1.8960	2.0348
25	2.0509	1.9118	2.0360
26	2.0509	1.9052	2.0375
27	2.0509	1.9019	2.0385
28	2.0509	1.9159	2.0395
29	2.0570	1.9382	2.0402
30	2.0570	1.9404	2.0411
31	2.0570	1.9383	2.0421
32	2.0570	1.9412	2.0434
33	2.0570	1.9542	2.0449
34	2.0570	1.9627	2.0465
35	2.0570	1.9588	2.0482
36	2.0570	1.9584	2.0491
37	2.0592	1.9610	2.0497
38	2.0625	1.9651	2.0514
39	2.0625	1.9860	2.0526
40	2.0635	1.9781	2.0540
41	2.0667	1.9703	2.0554
42	2.0668	1.9751	2.0570
43	2.0690	1.9877	2.0579
44	2.0714	1.9803	2.0598
45	2.0714	1.9656	2.0613
46	2.0714	1.9884	2.0625
47	2.0714	1.9833	2.0630
48	2.0714	1.9835	2.0641
49	2.0714	1.9909	2.0649
50	2.0714	1.9797	2.0653
51	2.0714	1.9879	2.0657
52	2.0733	1.9765	2.0661
53	2.0733	1.9867	2.0663
54	2.0733	1.9757	2.0668
55	2.0733	1.9920	2.0670
56	2.0733	1.9875	2.0674
57	2.0733	1.9755	2.0677
58	2.0735	1.9920	2.0680
59	2.0735	1.9837	2.0683
60	2.0736	1.9716	2.0687
61	2.0736	1.9876	2.0691
62	2.0736	1.9861	2.0694
63	2.0749	1.9781	2.0699
64	2.0759	1.9791	2.0703
65	2.0759	1.9866	2.0707
66	2.0759	1.9833	2.0711
67	2.0759	1.9868	2.0715
68	2.0759	1.9897	2.0718
69	2.0786	1.9893	2.0723
70	2.0786	1.9983	2.0725
71	2.0786	1.9834	2.0730
72	2.0786	1.9949	2.0731
73	2.0786	1.9872	2.0734
