gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0069	2.0029	2.0047
1	2.0084	2.0033	2.0051
2	2.0092	2.0039	2.0058
3	2.0106	2.0046	2.0069
4	2.0189	1.9986	2.0083
5	2.0189	1.9933	2.0103
6	2.0274	1.9457	2.0124
7	2.0274	1.9056	2.0148
8	2.0284	1.8680	2.0170
9	2.0306	1.8242	2.0188
10	2.0329	1.8590	2.0212
11	2.0341	1.8645	2.0230
12	2.0369	1.8549	2.0249
13	2.0378	1.8568	2.0260
14	2.0393	1.8658	2.0281
15	2.0393	1.8583	2.0294
16	2.0441	1.8590	2.0306
17	2.0515	1.8564	2.0320
18	2.0515	1.8437	2.0330
19	2.0515	1.8796	2.0343
20	2.0515	1.8452	2.0352
21	2.0515	1.8641	2.0361
22	2.0515	1.8914	2.0369
23	2.0515	1.8934	2.0378
24	2.0579	1.8479	2.0392
25	2.0579	1.8466	2.0401
26	2.0606	1.8511	2.0415
27	2.0606	1.8515	2.0424
28	2.0606	1.8768	2.0434
29	2.0606	1.8767	2.0447
30	2.0606	1.8823	2.0463
31	2.0606	1.8823	2.0472
32	2.0606	1.8794	2.0488
33	2.0606	1.8697	2.0493
34	2.0644	1.8766	2.0504
35	2.0644	1.8940	2.0513
36	2.0644	1.9204	2.0516
37	2.0726	1.9198	2.0530
38	2.0726	1.9150	2.0547
39	2.0726	1.9022	2.0558
40	2.0773	1.9159	2.0583
41	2.0773	1.9399	2.0598
42	2.0773	1.9414	2.0615
43	2.0773	1.9041	2.0623
44	2.0773	1.9162	2.0632
45	2.0773	1.9373	2.0649
46	2.0804	1.9454	2.0667
47	2.0804	1.9533	2.0685
48	2.0841	1.9348	2.0705
49	2.0841	1.9477	2.0720
50	2.0891	1.9795	2.0737
51	2.0905	1.9585	2.0747
52	2.0940	1.9646	2.0760
53	2.0940	1.9703	2.0775
54	2.1048	1.9737	2.0797
55	2.1048	1.9687	2.0812
56	2.1048	1.9721	2.0829
57	2.1048	1.9807	2.0850
58	2.1048	1.9645	2.0870
59	2.1048	1.9727	2.0892
60	2.1096	1.9737	2.0918
61	2.1161	1.9844	2.0940
62	2.1161	1.9725	2.0952
63	2.1161	1.9887	2.0972
64	2.1161	1.9913	2.0987
65	2.1161	1.9947	2.1005
66	2.1161	2.0068	2.1017
67	2.1161	1.9826	2.1031
68	2.1161	2.0020	2.1040
69	2.1161	2.0181	2.1047
70	2.1161	2.0058	2.1055
71	2.1161	2.0159	2.1059
72	2.1161	2.0090	2.1061
73	2.1163	2.0122	2.1065
74	2.1163	2.0091	2.1068
75	2.1163	2.0011	2.1072
76	2.1163	1.9983	2.1076
77	2.1163	2.0060	2.1080
78	2.1163	2.0181	2.1082
79	2.1163	1.9976	2.1086
80	2.1197	2.0149	2.1089
81	2.1197	2.0095	2.1090
82	2.1197	2.0058	2.1091
83	2.1197	2.0129	2.1092
84	2.1197	2.0064	2.1093
85	2.1197	2.0055	2.1094
86	2.1197	2.0099	2.1095
87	2.1218	2.0171	2.1097
88	2.1218	2.0088	2.1097
89	2.1218	2.0185	2.1101
90	2.1218	2.0004	2.1103
91	2.1218	2.0055	2.1104
92	2.1218	2.0055	2.1104
93	2.1218	2.0132	2.1106
94	2.1218	2.0183	2.1106
95	2.1218	2.0162	2.1107
96	2.1218	2.0109	2.1107
97	2.1218	2.0116	2.1108
98	2.1218	2.0222	2.1110
99	2.1218	2.0119	2.1111
100	2.1218	2.0135	2.1113
101	2.1218	2.0106	2.1115
102	2.1218	2.0048	2.1115
103	2.1218	2.0119	2.1115
104	2.1218	1.9982	2.1115
105	2.1218	1.9993	2.1116
