gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0057	2.0028	2.0041
1	2.0064	2.0032	2.0045
2	2.0066	2.0036	2.0052
3	2.0093	2.0042	2.0060
4	2.0105	1.9979	2.0073
5	2.0121	1.9948	2.0083
6	2.0132	1.9603	2.0099
7	2.0192	1.9459	2.0115
8	2.0192	1.9098	2.0129
9	2.0238	1.8495	2.0141
10	2.0308	1.8446	2.0161
11	2.0308	1.8207	2.0170
12	2.0308	1.8647	2.0187
13	2.0308	1.8502	2.0203
14	2.0317	1.8346	2.0222
15	2.0331	1.8267	2.0243
16	2.0338	1.8593	2.0262
17	2.0338	1.8672	2.0273
18	2.0338	1.8713	2.0285
19	2.0430	1.8572	2.0303
20	2.0430	1.8575	2.0310
21	2.0430	1.8713	2.0322
22	2.0433	1.8641	2.0331
23	2.0433	1.8833	2.0346
24	2.0572	1.8740	2.0363
25	2.0572	1.8814	2.0371
26	2.0572	1.8429	2.0383
27	2.0572	1.8635	2.0402
28	2.0572	1.8971	2.0422
29	2.0572	1.8951	2.0434
30	2.0572	1.8486	2.0445
31	2.0600	1.8760	2.0458
32	2.0600	1.9294	2.0466
33	2.0600	1.9165	2.0474
34	2.0600	1.9141	2.0488
35	2.0600	1.8981	2.0501
36	2.0615	1.9007	2.0508
37	2.0683	1.8963	2.0520
38	2.0717	1.9295	2.0535
39	2.0717	1.9254	2.0548
40	2.0717	1.9240	2.0564
41	2.0717	1.9354	2.0582
42	2.0717	1.9432	2.0593
43	2.0717	1.9520	2.0609
44	2.0745	1.9628	2.0633
45	2.0745	1.9563	2.0649
46	2.0745	1.9753	2.0666
47	2.0745	1.9921	2.0675
48	2.0745	2.0008	2.0688
49	2.0745	2.0021	2.0695
50	2.0748	2.0091	2.0699
51	2.0748	1.9828	2.0707
52	2.0759	1.9869	2.0714
53	2.0780	2.0147	2.0722
54	2.0780	1.9972	2.0724
55	2.0780	1.9906	2.0728
56	2.0780	1.9952	2.0730
57	2.0780	1.9806	2.0734
58	2.0786	1.9988	2.0737
59	2.0787	2.0027	2.0742
60	2.0823	2.0157	2.0746
61	2.0823	2.0086	2.0747
62	2.0823	2.0081	2.0751
63	2.0823	2.0137	2.0753
64	2.0823	1.9969	2.0755
65	2.0823	1.9906	2.0758
66	2.0851	2.0145	2.0763
67	2.0851	2.0118	2.0767
68	2.0851	2.0061	2.0768
69	2.0851	1.9962	2.0774
70	2.0851	2.0005	2.0777
71	2.0851	2.0106	2.0783
72	2.0867	2.0049	2.0786
73	2.0867	2.0179	2.0794
74	2.0867	1.9970	2.0796
75	2.0867	2.0050	2.0799
76	2.0867	2.0005	2.0802
77	2.0890	1.9972	2.0810
78	2.0890	1.9916	2.0813
79	2.0890	1.9917	2.0817
80	2.0890	2.0016	2.0821
81	2.0890	2.0035	2.0824
82	2.0890	1.9947	2.0827
83	2.0890	2.0183	2.0831
84	2.0890	2.0034	2.0832
85	2.0890	1.9853	2.0833
86	2.0890	1.9976	2.0836
87	2.0890	1.9844	2.0838
88	2.0890	1.9873	2.0839
89	2.0890	2.0028	2.0841
90	2.0890	1.9847	2.0842
91	2.0890	1.9980	2.0844
92	2.0890	1.9993	2.0845
93	2.0890	2.0108	2.0845
94	2.0890	1.9962	2.0845
95	2.0890	1.9843	2.0846
96	2.0890	1.9853	2.0846
97	2.0890	1.9681	2.0846
98	2.0890	1.9601	2.0847
99	2.0890	1.9706	2.0847
100	2.0890	1.9723	2.0848
101	2.0890	1.9799	2.0849
102	2.0890	1.9767	2.0849
103	2.0890	1.9822	2.0850
104	2.0890	1.9921	2.0850
105	2.0890	1.9938	2.0850
106	2.0890	1.9856	2.0850
107	2.0890	1.9825	2.0850
108	2.0890	2.0109	2.0850
109	2.0890	2.0026	2.0851
110	2.0890	1.9885	2.0851
111	2.0890	1.9813	2.0851
112	2.0890	1.9622	2.0851
113	2.0890	1.9779	2.0851
114	2.0890	1.9880	2.0851
115	2.0890	1.9676	2.0852
116	2.0890	1.9792	2.0852
117	2.0890	1.9794	2.0852
118	2.0890	2.0004	2.0056
119	2.0890	2.0032	2.0067
120	2.0890	1.9983	2.0082
121	2.0890	1.9430	2.0093
122	2.0890	1.8880	2.0111
123	2.0890	1.8704	2.0130
124	2.0890	1.7456	2.0146
125	2.0890	1.7711	2.0162
126	2.0890	1.7804	2.0184
127	2.0890	1.8167	2.0203
128	2.0890	1.8339	2.0228
