nome,mutacao,elite,generation,population_size,step,FO_1,Tempo_1,Desv_1,dias_neg,Gen
parametros6_Teste5_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,10.066666666666666,98.85321259498596,8.79494804482159,0.0,200.0
parametros6_Teste6_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,9.033333333333333,65.00211811065674,7.565198095372138,0.0,133.0
parametros6_Teste7_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,7.877777777777778,64.99913477897644,5.393056807451138,0.0,138.0
parametros6_Teste8_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,8.777777777777779,96.6326961517334,6.509442334499387,0.0,200.0
parametros6_Teste9_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,8.511111111111111,68.36262059211731,7.793507902870104,0.0,142.0
parametros6_Teste10_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,7.366666666666666,74.2493371963501,4.41323766260856,0.0,153.0
parametros7_Teste1_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,12.033333333333333,46.179034948349,7.99367805762084,0.0,193.0
parametros7_Teste2_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,10.066666666666666,30.306379318237305,8.465354228986653,0.0,120.0
parametros7_Teste3_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,9.055555555555555,37.62868785858154,5.903597982231045,0.0,155.0
parametros7_Teste4_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,6.366666666666666,59.87267541885376,4.0809857197060175,0.0,248.0
parametros7_Teste5_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,8.488888888888889,42.01532053947449,5.530208845653409,0.0,174.0
parametros7_Teste6_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,6.733333333333333,70.93774485588074,5.212804747286563,0.0,291.0
parametros7_Teste7_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,8.255555555555556,52.28892135620117,5.745647843002777,0.0,206.0
parametros7_Teste8_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,10.144444444444444,29.87385368347168,5.795709353787528,0.0,125.0
parametros7_Teste9_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,9.166666666666666,43.45494103431702,6.342537171966576,0.0,177.0
parametros7_Teste10_M10_E20_G2000_P500_S10.txt,10,0.2,2000,500,0.1,11.588888888888889,50.15876650810242,12.326930269801286,0.0,212.0
parametros8_Teste1_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,9.2,75.559987783432,5.762329775745609,0.0,159.0
parametros8_Teste2_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,7.666666666666667,50.128791093826294,6.075451514999615,0.0,104.0
parametros8_Teste3_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,8.255555555555556,126.4277274608612,7.11736703987134,0.0,261.0
parametros8_Teste4_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,8.244444444444444,105.7287871837616,5.927920960470058,0.0,220.0
parametros8_Teste5_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,9.922222222222222,82.22943568229675,7.501448419809452,0.0,171.0
parametros8_Teste6_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,8.133333333333333,83.60459995269775,6.661998365522332,0.0,179.0
parametros8_Teste7_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,7.911111111111111,85.21160244941711,6.404242421056086,0.0,178.0
parametros8_Teste8_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,8.355555555555556,62.205108404159546,6.293402385057459,0.0,129.0
parametros8_Teste9_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,7.377777777777778,97.99865937232971,5.063107911984008,0.0,205.0
parametros8_Teste10_M10_E20_G2000_P1000_S10.txt,10,0.2,2000,1000,0.1,9.4,113.96281361579895,5.9606114526018965,0.0,234.0
parametros9_Teste1_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,10.9,70.09711289405823,9.803684114771457,0.0,200.0
parametros9_Teste2_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,12.044444444444444,42.401870250701904,9.532297275999353,0.0,112.0
parametros9_Teste3_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,7.933333333333334,60.040637731552124,5.251031644670725,0.0,163.0
parametros9_Teste4_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,10.233333333333333,46.71239876747131,7.489325737341112,0.0,128.0
parametros9_Teste5_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,12.144444444444444,72.21011328697205,9.267099643495214,0.0,190.0
parametros9_Teste6_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,8.455555555555556,38.818927526474,5.647341776075047,0.0,107.0
parametros9_Teste7_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,8.244444444444444,69.75800561904907,6.898165796646576,0.0,190.0
parametros9_Teste8_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,8.577777777777778,52.870949268341064,6.315726012243438,0.0,142.0
parametros9_Teste9_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,12.911111111111111,47.844889640808105,8.752960698395391,0.0,124.0
parametros9_Teste10_M20_E10_G200_P500_S10.txt,20,0.1,200,500,0.1,10.055555555555555,50.95497679710388,7.649780114648338,0.0,139.0
