gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	1.0910	0.5704	1.0782
1	1.0911	0.7488	1.0825
2	1.0911	0.8373	1.0839
3	1.0942	0.8928	1.0857
4	1.0942	0.9205	1.0872
5	1.0950	0.9136	1.0881
6	1.0950	0.9119	1.0886
7	1.0966	0.9487	1.0893
8	1.0966	0.9127	1.0902
9	1.0966	0.9042	1.0906
10	1.0966	0.9082	1.0911
11	1.0966	0.9167	1.0914
12	1.0966	0.9078	1.0917
13	1.0966	0.9093	1.0923
14	1.0966	0.9092	1.0924
15	1.0966	0.9072	1.0928
16	1.0966	0.8879	1.0930
17	1.0966	0.8900	1.0932
18	1.0966	0.8931	1.0933
19	1.0966	0.9020	1.0936
20	1.0966	0.8965	1.0937
21	1.0966	0.8873	1.0938
22	1.0966	0.8948	1.0939
23	1.0966	0.5071	1.0939
24	1.0966	0.6592	1.0939
25	1.0966	0.7872	1.0940
26	1.0966	0.8483	1.0943
27	1.0966	0.8630	1.0945
28	1.0966	0.8917	1.0946
29	1.0969	0.8924	1.0947
30	1.0969	0.8964	1.0948
31	1.0969	0.8766	1.0948
32	1.0969	0.8795	1.0949
33	1.0969	0.8788	1.0950
34	1.0969	0.8953	1.0951
35	1.0969	0.8884	1.0952
36	1.0969	0.8839	1.0954
37	1.0969	0.8721	1.0955
38	1.0969	0.8717	1.0955
39	1.0969	0.8717	1.0956
40	1.0969	0.8837	1.0956
41	1.0969	0.8768	1.0956
42	1.0969	0.8627	1.0957
43	1.0969	0.8710	1.0957
44	1.0969	0.8806	1.0958
45	1.0969	0.5098	1.0958
46	1.0969	0.6656	1.0958
47	1.0969	0.7562	1.0958
48	1.0969	0.8354	1.0958
49	1.0969	0.8645	1.0959
50	1.0969	0.8601	1.0959
51	1.0969	0.8616	1.0959
52	1.0969	0.8665	1.0959
53	1.0969	0.8649	1.0960
54	1.0969	0.8696	1.0960
55	1.0969	0.8809	1.0960
56	1.0969	0.8786	1.0960
57	1.0969	0.8750	1.0960
58	1.0969	0.8698	1.0960
59	1.0969	0.8507	1.0960
60	1.0969	0.5181	1.0960
61	1.0969	0.6450	1.0961
62	1.0969	0.7378	1.0961
63	1.0969	0.8045	1.0961
64	1.0969	0.8584	1.0961
65	1.0969	0.8683	1.0961
66	1.0969	0.8740	1.0961
67	1.0969	0.8690	1.0961
68	1.0969	0.8706	1.0961
69	1.0969	0.8589	1.0961
70	1.0969	0.4581	1.0718
71	1.0969	0.6549	1.0783
72	1.0969	0.8125	1.0820
73	1.0969	0.8406	1.0834
74	1.0969	0.8754	1.0847
75	1.0969	0.8840	1.0858
76	1.0969	0.8728	1.0866
77	1.0969	0.8900	1.0876
78	1.0969	0.9104	1.0881
79	1.0969	0.9123	1.0890
80	1.0969	0.9080	1.0897
