gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0140	2.0037	2.0076
1	2.0174	2.0017	2.0089
2	2.0174	1.9908	2.0112
3	2.0218	1.9652	2.0132
4	2.0302	1.8974	2.0150
5	2.0302	1.8530	2.0168
6	2.0302	1.8389	2.0182
7	2.0302	1.7743	2.0193
8	2.0302	1.7889	2.0203
9	2.0302	1.7879	2.0214
10	2.0302	1.7689	2.0222
11	2.0302	1.7843	2.0236
12	2.0302	1.7798	2.0246
13	2.0319	1.7599	2.0256
14	2.0332	1.8007	2.0266
15	2.0332	1.7776	2.0275
16	2.0332	1.7801	2.0283
17	2.0373	1.8113	2.0290
18	2.0409	1.7910	2.0298
19	2.0409	1.8054	2.0305
20	2.0409	1.8103	2.0310
21	2.0409	1.8325	2.0317
22	2.0409	1.8360	2.0323
23	2.0420	1.8311	2.0333
24	2.0481	1.8424	2.0346
25	2.0481	1.8315	2.0353
26	2.0488	1.8250	2.0365
27	2.0520	1.8456	2.0380
28	2.0584	1.8616	2.0400
29	2.0584	1.8873	2.0421
30	2.0584	1.8687	2.0434
31	2.0584	1.8707	2.0442
32	2.0584	1.8844	2.0448
33	2.0584	1.8845	2.0461
34	2.0584	1.8936	2.0472
35	2.0584	1.9126	2.0481
36	2.0584	1.9226	2.0490
37	2.0584	1.9397	2.0498
38	2.0603	1.9456	2.0508
39	2.0603	1.9406	2.0517
40	2.0603	1.9370	2.0525
41	2.0603	1.9465	2.0530
42	2.0603	1.9508	2.0534
43	2.0603	1.9668	2.0539
44	2.0603	1.9625	2.0547
45	2.0619	1.9766	2.0558
46	2.0627	1.9753	2.0565
47	2.0631	1.9845	2.0575
48	2.0631	1.9779	2.0580
49	2.0631	1.9775	2.0585
50	2.0653	1.9883	2.0592
51	2.0659	1.9887	2.0600
52	2.0662	1.9660	2.0610
53	2.0683	1.9908	2.0623
54	2.0710	1.9998	2.0632
55	2.0710	1.9863	2.0644
56	2.0710	1.9839	2.0655
57	2.0710	1.9895	2.0659
58	2.0722	1.9813	2.0664
59	2.0722	1.9950	2.0667
60	2.0722	1.9905	2.0671
61	2.0722	2.0058	2.0673
62	2.0722	1.9934	2.0677
63	2.0722	1.9954	2.0682
64	2.0722	2.0090	2.0683
65	2.0722	2.0024	2.0687
66	2.0738	1.9959	2.0691
67	2.0738	1.9924	2.0695
68	2.0738	1.9962	2.0698
69	2.0738	2.0003	2.0703
70	2.0738	1.9902	2.0704
71	2.0738	2.0025	2.0706
72	2.0738	1.9817	2.0706
73	2.0738	1.9891	2.0707
74	2.0742	1.9862	2.0708
75	2.0742	1.9879	2.0709
76	2.0742	1.9923	2.0709
77	2.0742	1.9770	2.0710
78	2.0742	1.9978	2.0712
79	2.0742	1.9755	2.0713
80	2.0742	1.9772	2.0713
81	2.0742	1.9882	2.0714
82	2.0742	1.9959	2.0715
83	2.0742	1.9989	2.0715
84	2.0742	2.0016	2.0715
85	2.0742	1.9873	2.0715
86	2.0742	1.9859	2.0715
87	2.0742	1.9823	2.0715
88	2.0742	1.9851	2.0715
89	2.0742	2.0017	2.0715
90	2.0742	2.0019	2.0715
91	2.0742	1.9860	2.0715
92	2.0742	1.9619	2.0715
93	2.0742	1.9361	2.0716
94	2.0742	1.9376	2.0716
95	2.0742	1.9611	2.0716
96	2.0742	1.9607	2.0716
97	2.0742	1.9664	2.0716
98	2.0742	1.9670	2.0717
99	2.0742	1.9826	2.0717
100	2.0742	1.9585	2.0717
101	2.0742	1.9768	2.0718
102	2.0742	1.9965	2.0718
103	2.0742	1.9893	2.0718
104	2.0742	1.9843	2.0718
105	2.0742	2.0048	2.0712
106	2.0742	1.9797	2.0718
107	2.0742	1.9302	2.0718
108	2.0742	1.9344	2.0718
109	2.0742	1.9458	2.0719
110	2.0742	1.9204	2.0719
111	2.0742	1.9519	2.0719
112	2.0742	1.9497	2.0719
113	2.0742	1.9645	2.0720
114	2.0757	1.9785	2.0720
115	2.0757	1.9780	2.0720
116	2.0757	1.9872	2.0721
117	2.0757	1.9976	2.0722
118	2.0757	1.9837	2.0723
119	2.0757	1.9737	2.0725
120	2.0757	1.9774	2.0726
121	2.0757	1.9768	2.0727
122	2.0757	1.9834	2.0727
123	2.0757	1.9975	2.0728
124	2.0757	1.9905	2.0728
125	2.0757	1.9817	2.0728
126	2.0757	1.9786	2.0728
127	2.0757	1.9702	2.0728
128	2.0757	1.9893	2.0728
129	2.0757	1.9972	2.0728
130	2.0757	2.0026	2.0728
131	2.0757	1.9847	2.0728
132	2.0757	1.9647	2.0728
133	2.0757	1.9512	2.0728
134	2.0757	1.9558	2.0728
135	2.0757	1.9549	2.0728
136	2.0757	1.9657	2.0728
137	2.0757	1.9753	2.0729
138	2.0757	1.9684	2.0729
139	2.0757	1.9731	2.0729
140	2.0757	1.9845	2.0729
141	2.0757	1.9794	2.0729
142	2.0757	1.9673	2.0729
143	2.0757	1.9827	2.0729
