gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0120	2.0043	2.0083
1	2.0143	1.9991	2.0096
2	2.0143	1.9769	2.0108
3	2.0180	1.9515	2.0127
4	2.0180	1.9029	2.0142
5	2.0230	1.8702	2.0161
6	2.0254	1.8541	2.0182
7	2.0352	1.8166	2.0206
8	2.0352	1.8404	2.0220
9	2.0375	1.8306	2.0236
10	2.0375	1.8186	2.0253
11	2.0535	1.8098	2.0274
12	2.0535	1.8447	2.0294
13	2.0535	1.7901	2.0307
14	2.0535	1.8509	2.0316
15	2.0535	1.8519	2.0326
16	2.0535	1.8624	2.0336
17	2.0535	1.8434	2.0349
18	2.0535	1.8562	2.0363
19	2.0535	1.8731	2.0377
20	2.0535	1.8602	2.0388
21	2.0535	1.8734	2.0400
22	2.0535	1.9006	2.0409
23	2.0535	1.9110	2.0424
24	2.0537	1.8814	2.0438
25	2.0628	1.9089	2.0452
26	2.0651	1.9190	2.0472
27	2.0651	1.9193	2.0489
28	2.0651	1.9118	2.0501
29	2.0651	1.9244	2.0512
30	2.0651	1.9405	2.0521
31	2.0690	1.9476	2.0532
32	2.0693	1.9553	2.0546
33	2.0693	1.9589	2.0565
34	2.0693	1.9556	2.0583
35	2.0706	1.9536	2.0595
36	2.0739	1.9488	2.0608
37	2.0739	1.9522	2.0623
38	2.0739	1.9632	2.0632
39	2.0739	1.9463	2.0638
40	2.0739	1.9606	2.0643
41	2.0739	1.9674	2.0648
42	2.0811	1.9778	2.0658
43	2.0811	1.9598	2.0668
44	2.0811	1.9682	2.0677
45	2.0811	1.9465	2.0686
46	2.0811	1.9425	2.0690
47	2.0811	1.9603	2.0698
48	2.0811	1.9725	2.0703
49	2.0811	1.9642	2.0705
50	2.0811	1.9652	2.0710
51	2.0811	1.9654	2.0711
52	2.0811	1.9699	2.0713
53	2.0811	1.9805	2.0718
54	2.0811	1.9551	2.0721
55	2.0811	1.9630	2.0724
56	2.0811	1.9701	2.0728
57	2.0823	1.9898	2.0731
58	2.0823	1.9595	2.0735
59	2.0823	1.9735	2.0740
60	2.0823	1.9703	2.0743
61	2.0823	1.9841	2.0748
62	2.0823	1.9940	2.0751
63	2.0823	1.9917	2.0754
64	2.0823	1.9621	2.0756
65	2.0837	1.9681	2.0761
66	2.0837	1.9860	2.0766
67	2.0837	1.9874	2.0770
68	2.0837	1.9944	2.0771
69	2.0837	1.9853	2.0774
70	2.0837	1.9881	2.0776
71	2.0837	1.9856	2.0778
72	2.0837	1.9735	2.0779
73	2.0837	1.9777	2.0780
74	2.0837	2.0019	2.0781
75	2.0837	1.9957	2.0781
76	2.0837	1.9748	2.0782
77	2.0837	1.9702	2.0782
78	2.0837	1.9775	2.0783
79	2.0837	1.9804	2.0784
80	2.0837	1.9848	2.0784
81	2.0837	1.9965	2.0784
82	2.0837	1.9684	2.0784
83	2.0837	1.9556	2.0784
84	2.0837	1.9231	2.0784
85	2.0837	1.9303	2.0784
86	2.0837	1.9565	2.0784
87	2.0837	1.9604	2.0784
88	2.0837	1.9561	2.0784
89	2.0837	1.9644	2.0785
90	2.0837	1.9664	2.0785
91	2.0837	1.9607	2.0785
92	2.0837	1.9506	2.0786
93	2.0837	1.9614	2.0786
94	2.0837	1.9768	2.0786
95	2.0837	1.9911	2.0787
96	2.0837	2.0003	2.0773
97	2.0837	1.9792	2.0786
98	2.0837	1.9594	2.0786
99	2.0837	1.9438	2.0787
100	2.0837	1.9321	2.0787
101	2.0837	1.9420	2.0788
102	2.0837	1.9534	2.0788
103	2.0837	1.9564	2.0788
104	2.0837	1.9755	2.0789
105	2.0837	1.9826	2.0789
106	2.0837	1.9857	2.0075
107	2.0837	1.9716	2.0094
108	2.0837	1.9256	2.0110
109	2.0837	1.8595	2.0129
110	2.0837	1.8098	2.0147
111	2.0837	1.7960	2.0166
112	2.0837	1.7557	2.0183
113	2.0837	1.7676	2.0195
114	2.0837	1.7494	2.0218
115	2.0837	1.7523	2.0241
116	2.0837	1.7720	2.0259
