gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0144	2.0005	2.0066
1	2.0144	2.0042	2.0076
2	2.0208	2.0013	2.0094
3	2.0208	1.9923	2.0114
4	2.0331	1.9816	2.0146
5	2.0374	1.9560	2.0181
6	2.0383	1.8864	2.0213
7	2.0466	1.8656	2.0242
8	2.0466	1.8592	2.0278
9	2.0466	1.8325	2.0302
10	2.0494	1.8283	2.0324
11	2.0494	1.8477	2.0345
12	2.0494	1.8284	2.0359
13	2.0494	1.8641	2.0373
14	2.0494	1.8380	2.0386
15	2.0494	1.8486	2.0396
16	2.0760	1.8505	2.0412
17	2.0760	1.8455	2.0425
18	2.0760	1.8335	2.0437
19	2.0760	1.8479	2.0447
20	2.0760	1.8467	2.0455
21	2.0760	1.8561	2.0462
22	2.0760	1.8768	2.0475
23	2.0760	1.8573	2.0478
24	2.0760	1.8576	2.0489
25	2.0760	1.8481	2.0500
26	2.0760	1.8473	2.0506
27	2.0760	1.8732	2.0516
28	2.0760	1.8690	2.0527
29	2.0760	1.8643	2.0539
30	2.0760	1.8514	2.0551
31	2.0789	1.8665	2.0559
32	2.0789	1.8659	2.0570
33	2.0789	1.8427	2.0575
34	2.0801	1.8593	2.0589
35	2.0801	1.8671	2.0603
36	2.0801	1.8727	2.0625
37	2.0813	1.8787	2.0641
38	2.0813	1.8822	2.0653
39	2.0829	1.8895	2.0672
40	2.0829	1.8804	2.0687
41	2.0874	1.8998	2.0706
42	2.0918	1.8938	2.0728
43	2.0918	1.9150	2.0741
44	2.0921	1.9333	2.0760
45	2.0921	1.9178	2.0778
46	2.0921	1.9026	2.0792
47	2.0956	1.9251	2.0809
48	2.0956	1.9360	2.0818
49	2.0968	1.9426	2.0827
50	2.0983	1.9587	2.0835
51	2.0983	1.9614	2.0844
52	2.0983	1.9502	2.0853
53	2.0983	1.9782	2.0860
54	2.0983	1.9879	2.0865
55	2.0983	1.9842	2.0869
56	2.0997	1.9816	2.0879
57	2.0997	1.9739	2.0887
58	2.0997	1.9819	2.0894
59	2.0997	1.9889	2.0899
60	2.0997	1.9898	2.0907
61	2.1014	1.9980	2.0914
62	2.1014	1.9951	2.0922
63	2.1014	1.9942	2.0927
64	2.1014	1.9928	2.0932
65	2.1014	1.9783	2.0937
66	2.1014	2.0022	2.0941
67	2.1014	1.9924	2.0944
68	2.1014	1.9915	2.0946
69	2.1014	2.0018	2.0948
70	2.1014	2.0045	2.0952
71	2.1024	2.0043	2.0955
72	2.1113	2.0067	2.0958
73	2.1113	2.0093	2.0960
74	2.1113	2.0038	2.0964
75	2.1113	2.0034	2.0969
76	2.1113	2.0066	2.0970
77	2.1113	2.0029	2.0976
78	2.1113	2.0010	2.0979
79	2.1113	1.9936	2.0982
80	2.1113	2.0041	2.0983
81	2.1113	1.9962	2.0985
82	2.1113	1.9847	2.0986
83	2.1113	1.9860	2.0987
84	2.1113	1.9880	2.0989
85	2.1113	1.9898	2.0991
86	2.1113	1.9986	2.0992
87	2.1113	1.9918	2.0995
88	2.1113	2.0100	2.0995
89	2.1113	1.9958	2.0995
90	2.1113	1.9740	2.0996
91	2.1113	1.9619	2.0996
92	2.1123	1.9590	2.0999
93	2.1123	1.9415	2.1001
94	2.1133	1.9595	2.1003
95	2.1133	1.9545	2.1006
96	2.1133	1.9624	2.1009
97	2.1133	1.9824	2.1012
98	2.1133	1.9822	2.1014
99	2.1133	1.9810	2.1018
100	2.1133	1.9842	2.1024
101	2.1133	1.9883	2.1028
102	2.1133	1.9908	2.1033
103	2.1133	1.9938	2.1035
104	2.1133	1.9869	2.1036
105	2.1133	1.9961	2.1038
106	2.1133	1.9842	2.1039
107	2.1133	1.9830	2.1044
108	2.1133	1.9971	2.1045
109	2.1133	2.0016	2.1046
110	2.1133	2.0096	2.1046
111	2.1133	1.9832	2.1047
112	2.1133	1.9802	2.1047
113	2.1133	1.9636	2.1048
114	2.1133	1.9640	2.1049
115	2.1133	1.9830	2.1050
116	2.1133	1.9767	2.1051
117	2.1133	1.9558	2.1052
118	2.1133	1.9586	2.1054
119	2.1133	1.9693	2.1055
120	2.1133	1.9675	2.1055
121	2.1133	1.9954	2.1056
122	2.1133	1.9868	2.1056
123	2.1133	1.9772	2.1057
124	2.1133	1.9906	2.1057
125	2.1133	2.0088	2.1057
126	2.1133	1.9981	2.1057
127	2.1133	1.9700	2.1057
128	2.1133	1.9723	2.1058
129	2.1133	1.9570	2.1058
130	2.1133	1.9443	2.1058
131	2.1133	1.9665	2.1058
132	2.1133	1.9664	2.1059
133	2.1133	1.9687	2.1059
134	2.1133	1.9734	2.1060
135	2.1133	2.0013	2.0063
136	2.1133	1.9985	2.0077
137	2.1133	1.9855	2.0102
138	2.1133	1.9206	2.0126
139	2.1133	1.8502	2.0147
140	2.1133	1.7960	2.0176
141	2.1133	1.7546	2.0196
142	2.1133	1.7889	2.0209
143	2.1133	1.7738	2.0233
144	2.1133	1.7598	2.0264
145	2.1133	1.7688	2.0299
