gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0145	1.9963	2.0093
1	2.0145	1.9884	2.0103
2	2.0148	1.9439	2.0113
3	2.0164	1.9220	2.0125
4	2.0182	1.8854	2.0138
5	2.0182	1.8794	2.0147
6	2.0182	1.8595	2.0154
7	2.0202	1.8648	2.0164
8	2.0202	1.8587	2.0169
9	2.0211	1.8444	2.0175
10	2.0211	1.8435	2.0179
11	2.0211	1.8443	2.0182
12	2.0214	1.8466	2.0186
13	2.0214	1.8695	2.0190
14	2.0234	1.9025	2.0195
15	2.0234	1.9101	2.0198
16	2.0234	1.9156	2.0202
17	2.0234	1.9137	2.0205
18	2.0234	1.9106	2.0208
19	2.0234	1.9087	2.0210
20	2.0234	1.9095	2.0212
21	2.0235	1.9061	2.0214
22	2.0235	1.8923	2.0216
23	2.0235	1.9020	2.0217
24	2.0235	1.9357	2.0219
25	2.0235	1.8992	2.0220
26	2.0235	1.9052	2.0222
27	2.0235	1.9366	2.0223
28	2.0235	1.9239	2.0224
29	2.0236	1.9149	2.0225
30	2.0247	1.9252	2.0227
31	2.0247	1.9331	2.0229
32	2.0247	1.9248	2.0231
33	2.0247	1.9308	2.0232
34	2.0247	1.9370	2.0233
35	2.0247	1.9352	2.0234
36	2.0247	1.9373	2.0235
37	2.0247	1.9408	2.0235
38	2.0247	1.9289	2.0236
39	2.0258	1.9344	2.0237
40	2.0258	1.9286	2.0237
41	2.0258	1.9566	2.0238
42	2.0258	1.9430	2.0238
43	2.0258	1.9354	2.0239
44	2.0258	1.9360	2.0239
45	2.0258	1.9546	2.0239
46	2.0258	1.9544	2.0239
47	2.0258	1.9479	2.0240
48	2.0258	1.9557	2.0240
49	2.0258	1.9475	2.0240
50	2.0258	1.9269	2.0241
51	2.0258	1.9481	2.0241
52	2.0258	1.9324	2.0241
53	2.0258	1.9398	2.0242
54	2.0258	1.9318	2.0242
55	2.0258	1.9444	2.0242
56	2.0258	1.9597	2.0242
57	2.0258	1.9386	2.0242
58	2.0258	1.9175	2.0242
59	2.0258	1.8959	2.0242
60	2.0258	1.9221	2.0242
61	2.0258	1.9179	2.0242
62	2.0258	1.9178	2.0243
63	2.0258	1.9182	2.0243
64	2.0258	1.9332	2.0243
65	2.0258	1.9214	2.0243
66	2.0258	1.9262	2.0243
67	2.0258	1.9272	2.0243
68	2.0258	1.9415	2.0243
69	2.0258	1.9352	2.0244
70	2.0274	1.9406	2.0244
71	2.0274	1.9390	2.0244
72	2.0274	1.8962	2.0244
73	2.0274	1.9196	2.0245
74	2.0274	1.8913	2.0245
75	2.0274	1.9132	2.0246
76	2.0274	1.9136	2.0246
77	2.0274	1.9217	2.0247
78	2.0274	1.8923	2.0248
79	2.0274	1.9257	2.0248
80	2.0274	1.9388	2.0249
81	2.0274	1.9237	2.0249
82	2.0274	1.9318	2.0249
83	2.0274	1.9218	2.0250
84	2.0274	1.9167	2.0250
85	2.0274	1.9336	2.0250
86	2.0274	1.9409	2.0250
87	2.0274	1.9435	2.0250
88	2.0274	1.9071	2.0250
89	2.0274	1.9147	2.0250
90	2.0274	1.9172	2.0250
91	2.0274	1.9162	2.0250
92	2.0274	1.9432	2.0250
93	2.0274	1.8928	2.0250
94	2.0274	1.9174	2.0250
95	2.0274	1.9148	2.0251
96	2.0274	1.9153	2.0251
97	2.0274	1.8988	2.0251
98	2.0274	1.9231	2.0251
99	2.0274	1.9056	2.0252
100	2.0274	1.9118	2.0252
101	2.0274	1.9436	2.0252
102	2.0274	1.9634	2.0252
103	2.0274	1.9188	2.0252
104	2.0274	1.9058	2.0252
105	2.0274	1.8677	2.0253
106	2.0274	1.8582	2.0254
107	2.0274	1.8795	2.0254
108	2.0274	1.8936	2.0255
109	2.0274	1.8848	2.0255
110	2.0274	1.8839	2.0256
111	2.0274	1.9253	2.0092
112	2.0274	1.9753	2.0105
113	2.0274	1.9093	2.0116
114	2.0274	1.8188	2.0124
115	2.0274	1.8144	2.0133
116	2.0274	1.7988	2.0141
117	2.0274	1.7761	2.0150
118	2.0274	1.7763	2.0155
119	2.0274	1.7938	2.0162
120	2.0274	1.7900	2.0169
121	2.0274	1.7866	2.0175
