gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0139	2.0027	2.0046
1	2.0139	2.0032	2.0052
2	2.0192	2.0039	2.0063
3	2.0192	2.0046	2.0077
4	2.0192	2.0054	2.0093
5	2.0237	2.0016	2.0120
6	2.0349	1.9948	2.0169
7	2.0463	1.9844	2.0212
8	2.0463	1.9477	2.0250
9	2.0539	1.9198	2.0286
10	2.0548	1.9003	2.0329
11	2.0562	1.8668	2.0351
12	2.0562	1.8721	2.0375
13	2.0562	1.8458	2.0388
14	2.0562	1.8496	2.0400
15	2.0562	1.8486	2.0411
16	2.0685	1.8378	2.0432
17	2.0685	1.8359	2.0448
18	2.0685	1.8449	2.0459
19	2.0685	1.8395	2.0478
20	2.0685	1.8343	2.0492
21	2.0693	1.8388	2.0506
22	2.0783	1.8283	2.0528
23	2.0783	1.8183	2.0537
24	2.0783	1.8287	2.0544
25	2.0783	1.8362	2.0557
26	2.0783	1.8167	2.0568
27	2.0783	1.8335	2.0581
28	2.0783	1.8079	2.0594
29	2.0783	1.8295	2.0598
30	2.0783	1.8463	2.0603
31	2.1062	1.8433	2.0621
32	2.1062	1.8283	2.0632
33	2.1062	1.8720	2.0641
34	2.1062	1.8268	2.0652
35	2.1062	1.8366	2.0661
36	2.1062	1.8276	2.0673
37	2.1062	1.8570	2.0691
38	2.1062	1.8312	2.0701
39	2.1062	1.8467	2.0713
40	2.1062	1.8586	2.0723
41	2.1062	1.8531	2.0730
42	2.1062	1.8242	2.0737
43	2.1062	1.8550	2.0740
44	2.1062	1.8784	2.0749
45	2.1062	1.8606	2.0753
46	2.1062	1.8549	2.0763
47	2.1062	2.0098	2.0763
48	2.1062	1.9915	2.0764
49	2.1062	1.9723	2.0768
50	2.1062	1.9581	2.0769
51	2.1062	1.9381	2.0776
52	2.1062	1.8848	2.0782
53	2.1062	1.9125	2.0790
54	2.1062	1.8944	2.0792
55	2.1121	1.8799	2.0805
56	2.1141	1.8855	2.0818
57	2.1141	1.9071	2.0822
58	2.1141	1.9176	2.0832
59	2.1141	1.9259	2.0838
60	2.1141	1.8997	2.0848
61	2.1141	1.9293	2.0862
62	2.1141	1.9298	2.0869
63	2.1141	1.9131	2.0876
64	2.1141	1.9185	2.0883
65	2.1141	1.9408	2.0897
66	2.1141	1.9300	2.0905
67	2.1141	1.9496	2.0910
68	2.1143	1.9361	2.0922
69	2.1143	1.9547	2.0935
70	2.1143	1.9504	2.0943
71	2.1205	1.9423	2.0952
72	2.1205	1.9633	2.0963
73	2.1205	1.9385	2.0967
74	2.1205	1.9486	2.0972
75	2.1205	1.9715	2.0974
76	2.1205	1.9524	2.0977
77	2.1205	1.9646	2.0983
78	2.1205	1.9571	2.0990
79	2.1223	1.9661	2.1002
80	2.1223	1.9665	2.1009
81	2.1223	1.9679	2.1014
82	2.1223	1.9633	2.1019
83	2.1223	1.9597	2.1025
84	2.1223	1.9924	2.1029
85	2.1223	1.9810	2.1031
86	2.1223	1.9768	2.1034
87	2.1223	1.9746	2.1038
88	2.1223	1.9828	2.1042
89	2.1223	1.9872	2.1045
90	2.1223	1.9778	2.1052
91	2.1223	1.9690	2.1055
92	2.1223	1.9716	2.1057
93	2.1223	1.9736	2.1060
94	2.1223	1.9793	2.1066
95	2.1223	2.0129	2.1066
96	2.1223	1.9952	2.1066
97	2.1223	1.9889	2.1068
98	2.1223	1.9733	2.1069
99	2.1223	1.9520	2.1072
100	2.1223	1.9538	2.1074
101	2.1223	1.9596	2.1081
102	2.1223	1.9553	2.1084
103	2.1223	1.9616	2.1084
104	2.1223	1.9252	2.1085
105	2.1223	1.9445	2.1086
106	2.1223	1.9594	2.1089
107	2.1223	1.9658	2.1093
108	2.1223	1.9642	2.1096
109	2.1223	1.9736	2.1097
110	2.1318	2.0132	2.1098
111	2.1318	2.0039	2.1098
112	2.1318	1.9892	2.1098
113	2.1318	1.9711	2.1099
114	2.1318	1.9643	2.1099
115	2.1318	1.9548	2.1104
116	2.1318	1.9379	2.1106
117	2.1318	1.9412	2.1106
118	2.1318	1.9541	2.1107
119	2.1318	1.9629	2.1108
120	2.1318	1.9397	2.1110
121	2.1318	1.9473	2.1112
122	2.1318	1.9549	2.1113
123	2.1318	1.9497	2.1117
124	2.1318	1.9523	2.1118
125	2.1318	1.9618	2.1120
126	2.1318	2.0134	2.1120
127	2.1318	2.0051	2.1120
128	2.1452	1.9855	2.1125
129	2.1452	1.9509	2.1125
130	2.1452	1.9440	2.1129
131	2.1452	1.9256	2.1132
132	2.1452	1.9286	2.1133
133	2.1452	1.9394	2.1136
134	2.1452	1.9394	2.1137
135	2.1452	1.9335	2.1140
136	2.1452	1.9331	2.1140
137	2.1452	1.9479	2.1145
138	2.1452	1.9509	2.1146
139	2.1452	1.9578	2.1151
140	2.1452	1.9404	2.1153
141	2.1452	1.9351	2.1155
142	2.1452	1.9549	2.1158
143	2.1452	1.9418	2.1158
144	2.1452	2.0138	2.1158
145	2.1452	1.9969	2.1161
146	2.1452	1.9704	2.1163
147	2.1452	1.9490	2.1164
148	2.1452	1.9517	2.1164
149	2.1452	1.9354	2.1167
150	2.1452	1.9178	2.1169
151	2.1452	1.9171	2.1174
