gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0090	2.0027	2.0060
1	2.0099	2.0028	2.0068
2	2.0129	1.9995	2.0077
3	2.0129	1.9938	2.0089
4	2.0149	1.9349	2.0098
5	2.0152	1.8625	2.0108
6	2.0165	1.8344	2.0114
7	2.0165	1.8269	2.0123
8	2.0172	1.7917	2.0131
9	2.0180	1.8017	2.0138
10	2.0180	1.8042	2.0143
11	2.0194	1.8131	2.0150
12	2.0195	1.8130	2.0156
13	2.0195	1.8119	2.0159
14	2.0195	1.8048	2.0163
15	2.0197	1.8356	2.0167
16	2.0201	1.8398	2.0172
17	2.0208	1.8312	2.0175
18	2.0223	1.8472	2.0179
19	2.0235	1.8201	2.0186
20	2.0235	1.8343	2.0192
21	2.0235	1.8169	2.0196
22	2.0235	1.8379	2.0202
23	2.0235	1.7804	2.0207
24	2.0235	1.8191	2.0211
25	2.0243	1.8356	2.0217
26	2.0243	1.8540	2.0223
27	2.0243	1.8372	2.0225
28	2.0253	1.8400	2.0229
29	2.0269	1.8583	2.0233
30	2.0269	1.8804	2.0235
31	2.0279	1.9040	2.0240
32	2.0279	1.9313	2.0245
33	2.0279	1.9570	2.0251
34	2.0298	1.9616	2.0259
35	2.0298	1.9661	2.0267
36	2.0298	1.9703	2.0271
37	2.0298	1.9698	2.0274
38	2.0327	1.9633	2.0278
39	2.0327	1.9616	2.0281
40	2.0336	1.9605	2.0287
41	2.0336	1.9797	2.0293
42	2.0336	1.9796	2.0300
43	2.0338	1.9894	2.0310
44	2.0338	1.9672	2.0314
45	2.0338	1.9719	2.0319
46	2.0338	1.9755	2.0322
47	2.0343	1.9947	2.0324
48	2.0343	1.9564	2.0326
49	2.0343	1.9796	2.0327
50	2.0343	1.9602	2.0328
51	2.0343	1.9576	2.0329
52	2.0343	1.9630	2.0330
53	2.0346	1.9736	2.0332
54	2.0347	1.9704	2.0333
55	2.0347	1.9574	2.0334
56	2.0347	1.9442	2.0334
57	2.0347	1.9598	2.0335
58	2.0347	1.9722	2.0335
59	2.0347	1.9699	2.0336
60	2.0347	1.9714	2.0336
61	2.0347	1.9585	2.0336
62	2.0347	1.9696	2.0336
63	2.0347	1.9579	2.0336
64	2.0347	1.9591	2.0336
65	2.0347	1.9554	2.0336
66	2.0347	1.9474	2.0336
67	2.0347	1.9346	2.0337
68	2.0347	1.9724	2.0337
69	2.0347	1.9708	2.0337
70	2.0347	1.9924	2.0337
71	2.0347	1.9864	2.0337
72	2.0347	1.9496	2.0337
73	2.0347	1.9287	2.0337
74	2.0347	1.9363	2.0337
75	2.0347	1.9477	2.0337
76	2.0347	1.9452	2.0337
77	2.0347	1.9663	2.0337
78	2.0347	1.9567	2.0337
79	2.0347	1.9521	2.0337
80	2.0347	1.9493	2.0337
81	2.0347	1.9697	2.0337
82	2.0347	1.9501	2.0338
83	2.0347	1.9532	2.0338
84	2.0347	1.9582	2.0338
85	2.0356	1.9986	2.0336
86	2.0356	1.9746	2.0338
87	2.0356	1.9581	2.0339
88	2.0356	1.9251	2.0339
89	2.0356	1.9494	2.0339
90	2.0356	1.9388	2.0339
91	2.0356	1.9448	2.0339
92	2.0356	1.9422	2.0339
93	2.0356	1.9576	2.0339
94	2.0356	1.9489	2.0340
95	2.0356	1.9577	2.0340
96	2.0356	1.9575	2.0340
97	2.0356	1.9692	2.0340
98	2.0356	1.9510	2.0340
99	2.0356	1.9355	2.0340
100	2.0356	1.9521	2.0341
101	2.0356	1.9950	2.0341
102	2.0356	1.9770	2.0341
103	2.0356	1.9324	2.0341
104	2.0356	1.9171	2.0341
105	2.0356	1.8963	2.0341
106	2.0356	1.9368	2.0341
107	2.0356	1.9452	2.0341
108	2.0356	1.9351	2.0341
109	2.0356	1.9250	2.0342
110	2.0356	1.9397	2.0342
111	2.0356	1.9213	2.0342
112	2.0356	1.9569	2.0343
113	2.0356	1.9446	2.0343
114	2.0356	1.9365	2.0343
115	2.0356	1.9408	2.0343
116	2.0356	1.9539	2.0343
117	2.0356	1.9382	2.0343
118	2.0356	1.9313	2.0343
119	2.0356	1.9292	2.0343
120	2.0356	1.9441	2.0344
121	2.0356	1.9373	2.0344
122	2.0356	1.9293	2.0344
123	2.0356	1.9387	2.0344
124	2.0356	1.9309	2.0345
125	2.0356	1.9244	2.0345
126	2.0356	1.9558	2.0345
127	2.0356	1.9918	2.0345
128	2.0356	1.9736	2.0345
129	2.0356	1.9291	2.0345
130	2.0356	1.9418	2.0346
131	2.0356	1.9181	2.0346
132	2.0356	1.9047	2.0346
133	2.0356	1.9445	2.0346
134	2.0356	1.9441	2.0347
135	2.0356	1.9411	2.0347
136	2.0356	1.9103	2.0347
137	2.0356	1.9566	2.0347
138	2.0356	1.9180	2.0347
139	2.0356	1.9208	2.0348
140	2.0356	1.9203	2.0348
141	2.0356	1.9298	2.0348
142	2.0356	1.9946	2.0342
143	2.0356	1.9703	2.0347
144	2.0356	1.9468	2.0348
145	2.0356	1.9283	2.0348
146	2.0356	1.9063	2.0348
147	2.0356	1.9115	2.0348
148	2.0356	1.9178	2.0348
149	2.0356	1.9641	2.0348
150	2.0356	1.9357	2.0349
151	2.0356	1.9323	2.0349
152	2.0356	1.9982	2.0057
153	2.0356	1.9993	2.0067
154	2.0356	1.9623	2.0077
155	2.0356	1.8873	2.0089
156	2.0356	1.8178	2.0097
157	2.0356	1.7758	2.0105
158	2.0356	1.7244	2.0110
159	2.0356	1.6937	2.0115
160	2.0356	1.7064	2.0120
161	2.0356	1.7071	2.0128
162	2.0356	1.7032	2.0133
