gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0108	1.9982	2.0071
1	2.0121	2.0006	2.0082
2	2.0170	1.9867	2.0093
3	2.0176	1.9349	2.0106
4	2.0176	1.8843	2.0118
5	2.0176	1.8427	2.0127
6	2.0176	1.7961	2.0135
7	2.0183	1.8082	2.0144
8	2.0213	1.7838	2.0152
9	2.0213	1.8053	2.0160
10	2.0213	1.8380	2.0168
11	2.0225	1.8184	2.0174
12	2.0231	1.8121	2.0182
13	2.0234	1.8218	2.0187
14	2.0251	1.8025	2.0192
15	2.0254	1.8014	2.0197
16	2.0274	1.8069	2.0203
17	2.0301	1.8523	2.0210
18	2.0326	1.8469	2.0221
19	2.0326	1.8087	2.0233
20	2.0326	1.7910	2.0244
21	2.0326	1.7972	2.0253
22	2.0347	1.8118	2.0263
23	2.0347	1.7984	2.0273
24	2.0347	1.8336	2.0281
25	2.0347	1.8250	2.0289
26	2.0351	1.8412	2.0298
27	2.0351	1.8716	2.0304
28	2.0383	1.8727	2.0313
29	2.0383	1.8700	2.0317
30	2.0383	1.8805	2.0325
31	2.0383	1.9000	2.0333
32	2.0390	1.9197	2.0339
33	2.0418	1.8916	2.0346
34	2.0418	1.9225	2.0354
35	2.0432	1.9067	2.0362
36	2.0432	1.9213	2.0371
37	2.0469	1.9307	2.0379
38	2.0469	1.9544	2.0388
39	2.0469	1.9266	2.0397
40	2.0487	1.9415	2.0406
41	2.0487	1.9300	2.0415
42	2.0527	1.9246	2.0427
43	2.0527	1.9592	2.0434
44	2.0527	1.9653	2.0438
45	2.0527	1.9396	2.0443
46	2.0527	1.9715	2.0449
47	2.0527	1.9578	2.0454
48	2.0527	1.9472	2.0462
49	2.0527	1.9698	2.0467
50	2.0529	1.9748	2.0471
51	2.0529	1.9717	2.0474
52	2.0529	1.9696	2.0476
53	2.0529	1.9592	2.0480
54	2.0529	1.9605	2.0482
55	2.0529	1.9733	2.0484
56	2.0529	1.9624	2.0485
57	2.0529	1.9542	2.0486
58	2.0529	1.9713	2.0487
59	2.0529	1.9493	2.0489
60	2.0529	1.9535	2.0490
61	2.0529	1.9437	2.0492
62	2.0529	1.9583	2.0492
63	2.0529	1.9510	2.0493
64	2.0529	1.9582	2.0494
65	2.0529	1.9391	2.0494
66	2.0529	1.9590	2.0494
67	2.0529	1.9436	2.0494
68	2.0529	1.9274	2.0494
69	2.0529	1.9257	2.0495
70	2.0529	1.9019	2.0495
71	2.0529	1.8910	2.0495
72	2.0529	1.9341	2.0496
73	2.0529	1.9433	2.0497
74	2.0529	1.9478	2.0499
75	2.0529	1.9541	2.0499
76	2.0529	1.9517	2.0499
77	2.0529	1.9560	2.0500
78	2.0529	1.9586	2.0500
79	2.0529	1.9274	2.0501
80	2.0529	1.9408	2.0502
81	2.0529	1.9629	2.0494
82	2.0529	1.9712	2.0501
83	2.0529	1.9345	2.0503
84	2.0529	1.9263	2.0503
85	2.0529	1.9130	2.0503
86	2.0529	1.9298	2.0504
87	2.0529	1.9319	2.0504
88	2.0529	1.9428	2.0504
89	2.0529	1.9490	2.0505
90	2.0529	1.9508	2.0506
91	2.0529	1.9445	2.0076
92	2.0529	1.9593	2.0088
93	2.0529	1.8936	2.0097
94	2.0529	1.8067	2.0104
95	2.0529	1.7365	2.0110
96	2.0529	1.7428	2.0116
97	2.0529	1.7267	2.0121
98	2.0529	1.7432	2.0128
99	2.0529	1.7250	2.0134
100	2.0529	1.7351	2.0139
101	2.0529	1.7169	2.0144
