gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0182	2.0049	2.0097
1	2.0182	2.0033	2.0115
2	2.0231	1.9986	2.0146
3	2.0321	1.9713	2.0183
4	2.0321	1.9433	2.0214
5	2.0517	1.8703	2.0253
6	2.0517	1.8210	2.0277
7	2.0517	1.8544	2.0312
8	2.0623	1.8310	2.0345
9	2.0705	1.8337	2.0372
10	2.0705	1.8293	2.0396
11	2.0705	1.8636	2.0414
12	2.0705	1.8588	2.0435
13	2.0705	1.8536	2.0458
14	2.0705	1.8731	2.0483
15	2.0947	1.8608	2.0510
16	2.0947	1.8905	2.0536
17	2.0947	1.8617	2.0551
18	2.0947	1.8695	2.0570
19	2.0947	1.8666	2.0587
20	2.0947	1.8529	2.0597
21	2.0947	1.8673	2.0614
22	2.0947	1.8709	2.0628
23	2.1033	1.8899	2.0661
24	2.1033	1.8777	2.0691
25	2.1033	1.8829	2.0698
26	2.1033	1.8627	2.0711
27	2.1033	1.8954	2.0723
28	2.1033	1.8990	2.0738
29	2.1137	1.8871	2.0756
30	2.1137	1.9044	2.0770
31	2.1137	1.9057	2.0776
32	2.1240	1.9073	2.0793
33	2.1240	1.9068	2.0818
34	2.1240	1.9313	2.0833
35	2.1240	1.9105	2.0854
36	2.1240	1.9173	2.0868
37	2.1240	1.9132	2.0886
38	2.1240	1.9055	2.0902
39	2.1243	1.9191	2.0928
40	2.1243	1.9198	2.0958
41	2.1243	1.9119	2.0986
42	2.1500	1.8925	2.1019
43	2.1500	1.9092	2.1039
44	2.1500	1.9064	2.1062
45	2.1500	1.8854	2.1083
46	2.1500	1.9066	2.1099
47	2.1500	1.9270	2.1108
48	2.1500	1.9198	2.1125
49	2.1500	1.9307	2.1143
50	2.1500	1.9016	2.1152
51	2.1500	1.9124	2.1165
52	2.1500	1.9171	2.1171
53	2.1500	1.9400	2.1180
54	2.1500	1.9094	2.1190
55	2.1500	1.9349	2.1202
56	2.1500	1.9304	2.1215
57	2.1500	1.9265	2.1224
58	2.1500	2.0093	2.1224
59	2.1500	1.9888	2.1224
60	2.1500	1.9398	2.1225
61	2.1500	1.9199	2.1233
62	2.1500	1.8952	2.1234
63	2.1500	1.9014	2.1238
64	2.1500	1.8962	2.1247
65	2.1500	1.9231	2.1251
66	2.1500	1.9267	2.1260
67	2.1500	1.9443	2.1265
68	2.1500	1.9175	2.1275
69	2.1500	1.9514	2.1284
70	2.1500	1.9303	2.1288
71	2.1529	1.9406	2.1305
72	2.1529	1.9645	2.1317
73	2.1556	1.9688	2.1327
74	2.1556	1.9688	2.1333
75	2.1712	1.9999	2.1342
76	2.1712	1.9794	2.1352
77	2.1712	1.9849	2.1359
78	2.1712	1.9845	2.1368
79	2.1712	1.9838	2.1375
80	2.1712	1.9866	2.1382
81	2.1712	2.0184	2.1382
82	2.1712	2.0015	2.1388
83	2.1712	1.9867	2.1393
84	2.1712	2.0100	2.1399
85	2.1712	1.9921	2.1408
86	2.1712	1.9885	2.1416
87	2.1712	2.0090	2.1422
88	2.1712	1.9937	2.1425
89	2.1712	2.0056	2.1433
90	2.1712	1.9972	2.1440
91	2.1712	2.0140	2.1440
92	2.1712	1.9914	2.1440
93	2.1712	1.9663	2.1442
94	2.1712	1.9326	2.1445
95	2.1712	1.9399	2.1448
96	2.1712	1.9511	2.1449
97	2.1712	1.9663	2.1452
98	2.1712	1.9872	2.1454
99	2.1712	2.0069	2.1458
100	2.1712	1.9937	2.1461
101	2.1712	1.9886	2.1462
102	2.1712	2.0015	2.1471
103	2.1712	2.0017	2.1477
104	2.1712	2.0058	2.1479
105	2.1712	2.0117	2.1481
106	2.1712	2.0106	2.1467
107	2.1712	1.9938	2.1478
108	2.1712	1.9498	2.1479
109	2.1712	1.9167	2.1482
110	2.1712	1.9515	2.1486
111	2.1712	1.9429	2.1488
112	2.1712	1.9707	2.1490
113	2.1712	1.9736	2.1490
114	2.1712	2.0017	2.1492
115	2.1712	2.0016	2.1494
116	2.1712	1.9989	2.0097
117	2.1712	1.9999	2.0121
118	2.1712	1.9804	2.0162
119	2.1712	1.9143	2.0196
120	2.1712	1.8482	2.0242
121	2.1712	1.8046	2.0299
122	2.1712	1.7660	2.0354
123	2.1712	1.7670	2.0457
124	2.1712	1.7784	2.0556
125	2.1712	1.7775	2.0655
126	2.1712	1.8137	2.0463
