gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0086	2.0031	2.0053
1	2.0096	2.0038	2.0060
2	2.0115	2.0045	2.0070
3	2.0224	2.0032	2.0087
4	2.0224	2.0002	2.0111
5	2.0323	1.9807	2.0143
6	2.0323	1.9601	2.0177
7	2.0323	1.8797	2.0210
8	2.0478	1.8620	2.0247
9	2.0478	1.8448	2.0281
10	2.0478	1.8407	2.0303
11	2.0478	1.8367	2.0322
12	2.0478	1.8574	2.0342
13	2.0478	1.8515	2.0354
14	2.0478	1.8468	2.0368
15	2.0493	1.8636	2.0377
16	2.0531	1.8576	2.0389
17	2.0531	1.8284	2.0397
18	2.0531	1.8906	2.0411
19	2.0631	1.8705	2.0428
20	2.0631	1.8448	2.0441
21	2.0759	1.8389	2.0453
22	2.0759	1.8608	2.0464
23	2.0759	1.8804	2.0472
24	2.0759	1.9032	2.0485
25	2.0759	1.8744	2.0503
26	2.0759	1.8868	2.0511
27	2.0759	1.8826	2.0518
28	2.0759	1.9040	2.0529
29	2.0804	1.8932	2.0550
30	2.0804	1.9065	2.0571
31	2.0804	1.9031	2.0577
32	2.0804	1.8868	2.0589
33	2.0846	1.8885	2.0611
34	2.0846	1.8806	2.0629
35	2.0846	1.8896	2.0640
36	2.0846	1.8895	2.0652
37	2.0846	1.8897	2.0666
38	2.0846	1.8920	2.0678
39	2.0846	1.9015	2.0685
40	2.0846	1.8900	2.0697
41	2.0846	1.9189	2.0703
42	2.0847	1.8979	2.0713
43	2.0939	1.9102	2.0730
44	2.0939	1.8940	2.0741
45	2.0939	1.9153	2.0754
46	2.0939	1.9095	2.0767
47	2.0939	1.9359	2.0779
48	2.0939	1.9245	2.0797
49	2.0939	1.9666	2.0808
50	2.0939	1.9479	2.0818
51	2.0939	1.9378	2.0828
52	2.0953	1.9560	2.0841
53	2.0957	1.9669	2.0851
54	2.1010	1.9602	2.0866
55	2.1010	1.9708	2.0875
56	2.1010	1.9696	2.0882
57	2.1029	1.9705	2.0894
58	2.1029	1.9767	2.0902
59	2.1029	1.9709	2.0907
60	2.1029	1.9732	2.0916
61	2.1029	1.9681	2.0919
62	2.1029	1.9862	2.0926
63	2.1107	1.9933	2.0938
64	2.1107	1.9877	2.0945
65	2.1113	1.9848	2.0956
66	2.1113	1.9847	2.0964
67	2.1113	1.9865	2.0969
68	2.1113	1.9891	2.0974
69	2.1113	1.9901	2.0986
70	2.1113	1.9786	2.0990
71	2.1113	1.9836	2.0995
72	2.1113	1.9815	2.0998
73	2.1113	1.9895	2.0999
74	2.1113	1.9960	2.1003
75	2.1113	1.9795	2.1005
76	2.1113	1.9875	2.1009
77	2.1113	1.9867	2.1014
78	2.1113	1.9777	2.1015
79	2.1113	1.9797	2.1016
80	2.1113	1.9736	2.1020
81	2.1113	2.0128	2.1020
82	2.1113	1.9991	2.1020
83	2.1113	1.9730	2.1020
84	2.1113	1.9375	2.1023
85	2.1113	1.9439	2.1023
86	2.1113	1.9425	2.1027
87	2.1113	1.9680	2.1031
88	2.1113	1.9695	2.1033
89	2.1113	1.9729	2.1034
90	2.1113	1.9696	2.1036
91	2.1113	1.9776	2.1037
92	2.1113	1.9670	2.1038
93	2.1113	1.9748	2.1039
94	2.1233	1.9736	2.1044
95	2.1233	1.9725	2.1047
96	2.1233	1.9778	2.1048
97	2.1233	1.9822	2.1050
98	2.1233	1.9815	2.1050
99	2.1233	1.9616	2.1050
100	2.1233	1.9913	2.1050
101	2.1233	1.9697	2.1050
102	2.1233	1.9795	2.1051
103	2.1233	1.9754	2.1052
104	2.1233	1.9770	2.1052
105	2.1233	1.9813	2.1052
106	2.1233	1.9698	2.1052
107	2.1233	1.9730	2.1053
108	2.1233	1.9605	2.1053
109	2.1233	1.9854	2.1053
110	2.1233	2.0107	2.1053
111	2.1233	1.9913	2.1053
112	2.1233	1.9720	2.1053
113	2.1233	1.9640	2.1054
114	2.1233	1.9611	2.1054
115	2.1233	1.9636	2.1054
116	2.1233	1.9512	2.1055
117	2.1233	1.9209	2.1056
118	2.1233	1.9594	2.1057
119	2.1233	1.9662	2.1057
120	2.1233	1.9658	2.1057
121	2.1233	1.9698	2.1057
122	2.1329	1.9635	2.1062
123	2.1329	1.9812	2.1062
124	2.1329	1.9721	2.1062
125	2.1329	1.9866	2.1063
126	2.1329	1.9751	2.1066
127	2.1329	1.9743	2.1068
128	2.1329	1.9809	2.1071
129	2.1329	1.9751	2.1073
130	2.1329	1.9666	2.1073
131	2.1329	1.9719	2.1073
132	2.1329	1.9621	2.1074
133	2.1329	1.9900	2.1074
134	2.1329	1.9693	2.1074
135	2.1329	1.9805	2.1074
136	2.1329	1.9857	2.1074
137	2.1329	1.9760	2.1075
138	2.1329	2.0133	2.1075
139	2.1329	1.9870	2.1075
140	2.1329	1.9783	2.1075
141	2.1329	1.9606	2.1075
142	2.1329	1.9623	2.1075
143	2.1329	1.9431	2.1079
144	2.1329	1.9398	2.1080
145	2.1329	1.9462	2.1080
146	2.1329	1.9629	2.1080
147	2.1329	1.9416	2.1080
148	2.1329	1.9747	2.1080
149	2.1329	1.9633	2.1080
150	2.1329	1.9539	2.1082
151	2.1329	1.9810	2.1083
152	2.1329	1.9701	2.1084
153	2.1329	2.0134	2.1084
154	2.1329	1.9954	2.1084
155	2.1329	1.9767	2.1084
156	2.1329	1.9415	2.1089
157	2.1329	1.9328	2.1089
158	2.1329	1.9098	2.1090
159	2.1329	1.9464	2.1090
160	2.1329	1.9418	2.1090
161	2.1329	1.9382	2.1090
162	2.1329	1.9384	2.1092
163	2.1329	2.0030	2.0061
164	2.1329	2.0017	2.0079
165	2.1329	1.9970	2.0102
166	2.1329	1.9614	2.0130
167	2.1329	1.8917	2.0153
168	2.1329	1.8384	2.0182
169	2.1329	1.7865	2.0218
170	2.1329	1.7849	2.0269
171	2.1329	1.7745	2.0265
172	2.1329	1.7924	2.0307
173	2.1329	1.8104	2.0319
