gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0078	2.0035	2.0059
1	2.0097	2.0041	2.0066
2	2.0135	2.0023	2.0078
3	2.0136	1.9925	2.0092
4	2.0144	1.9670	2.0103
5	2.0176	1.9212	2.0118
6	2.0258	1.8743	2.0136
7	2.0258	1.8239	2.0151
8	2.0280	1.8118	2.0160
9	2.0300	1.7970	2.0176
10	2.0312	1.7952	2.0188
11	2.0329	1.8333	2.0208
12	2.0430	1.8139	2.0224
13	2.0430	1.7734	2.0242
14	2.0430	1.7953	2.0261
15	2.0430	1.7825	2.0278
16	2.0436	1.8093	2.0300
17	2.0555	1.8140	2.0316
18	2.0555	1.7964	2.0332
19	2.0555	1.8327	2.0347
20	2.0555	1.8466	2.0365
21	2.0555	1.8682	2.0377
22	2.0555	1.8612	2.0393
23	2.0555	1.8851	2.0405
24	2.0555	1.8823	2.0415
25	2.0555	1.8820	2.0429
26	2.0585	1.9024	2.0441
27	2.0585	1.8923	2.0448
28	2.0585	1.8966	2.0462
29	2.0585	1.9058	2.0468
30	2.0585	1.8955	2.0477
31	2.0585	1.8899	2.0490
32	2.0599	1.9234	2.0501
33	2.0599	1.9368	2.0516
34	2.0599	1.9389	2.0524
35	2.0659	1.9491	2.0536
36	2.0710	1.9719	2.0552
37	2.0710	1.9618	2.0564
38	2.0710	1.9543	2.0580
39	2.0710	1.9644	2.0594
40	2.0719	1.9706	2.0612
41	2.0719	1.9761	2.0629
42	2.0719	1.9878	2.0639
43	2.0739	1.9773	2.0648
44	2.0739	1.9915	2.0656
45	2.0739	1.9820	2.0671
46	2.0739	2.0050	2.0681
47	2.0739	1.9910	2.0687
48	2.0739	1.9786	2.0692
49	2.0739	1.9835	2.0695
50	2.0739	1.9819	2.0698
51	2.0739	1.9948	2.0703
52	2.0739	1.9960	2.0705
53	2.0739	1.9918	2.0706
54	2.0762	1.9934	2.0709
55	2.0762	1.9866	2.0710
56	2.0762	1.9993	2.0713
57	2.0762	1.9869	2.0716
58	2.0762	1.9998	2.0718
59	2.0762	1.9992	2.0719
60	2.0766	1.9889	2.0721
61	2.0766	1.9768	2.0723
62	2.0766	1.9848	2.0724
63	2.0766	1.9851	2.0725
64	2.0766	1.9903	2.0726
65	2.0766	1.9717	2.0726
66	2.0766	1.9797	2.0727
67	2.0766	1.9858	2.0728
68	2.0766	1.9771	2.0728
69	2.0766	1.9817	2.0729
70	2.0766	1.9909	2.0729
71	2.0766	1.9831	2.0730
72	2.0766	1.9890	2.0730
73	2.0766	1.9858	2.0731
74	2.0766	1.9915	2.0731
75	2.0766	1.9813	2.0731
76	2.0766	2.0084	2.0731
77	2.0766	1.9938	2.0731
78	2.0766	1.9743	2.0731
79	2.0766	1.9656	2.0732
80	2.0766	1.9625	2.0732
81	2.0766	1.9531	2.0732
82	2.0766	1.9748	2.0732
83	2.0766	1.9557	2.0732
84	2.0766	1.9650	2.0732
85	2.0766	1.9599	2.0732
86	2.0766	1.9789	2.0732
87	2.0766	1.9787	2.0732
88	2.0766	1.9776	2.0733
89	2.0766	1.9824	2.0733
90	2.0766	1.9873	2.0733
91	2.0766	2.0070	2.0720
92	2.0766	1.9701	2.0732
93	2.0766	1.9651	2.0732
94	2.0766	1.9465	2.0733
95	2.0766	1.9405	2.0733
96	2.0766	1.9463	2.0733
97	2.0766	1.9452	2.0733
98	2.0766	1.9595	2.0734
99	2.0766	1.9653	2.0734
100	2.0766	1.9703	2.0734
101	2.0766	1.9987	2.0060
102	2.0766	2.0020	2.0073
103	2.0766	1.9623	2.0087
104	2.0766	1.8773	2.0097
105	2.0766	1.8126	2.0114
106	2.0766	1.7750	2.0130
107	2.0766	1.7734	2.0153
108	2.0766	1.7829	2.0174
109	2.0766	1.7109	2.0189
110	2.0766	1.7683	2.0209
111	2.0766	1.7438	2.0226
