gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0103	2.0009	2.0068
1	2.0103	1.9929	2.0077
2	2.0114	1.9771	2.0086
3	2.0127	1.9384	2.0095
4	2.0138	1.8930	2.0103
5	2.0138	1.8453	2.0111
6	2.0154	1.8154	2.0118
7	2.0154	1.7900	2.0123
8	2.0154	1.7937	2.0127
9	2.0182	1.7913	2.0134
10	2.0182	1.7773	2.0142
11	2.0248	1.7812	2.0149
12	2.0248	1.7790	2.0154
13	2.0248	1.7573	2.0160
14	2.0248	1.7903	2.0168
15	2.0269	1.8175	2.0175
16	2.0269	1.7930	2.0182
17	2.0269	1.7672	2.0189
18	2.0269	1.8297	2.0194
19	2.0269	1.7891	2.0200
20	2.0269	1.8106	2.0208
21	2.0282	1.8108	2.0213
22	2.0300	1.8086	2.0219
23	2.0300	1.8229	2.0225
24	2.0315	1.8549	2.0235
25	2.0315	1.8380	2.0243
26	2.0315	1.8446	2.0251
27	2.0315	1.8222	2.0259
28	2.0315	1.8342	2.0268
29	2.0321	1.8358	2.0278
30	2.0345	1.8366	2.0284
31	2.0352	1.8766	2.0291
32	2.0352	1.8842	2.0299
33	2.0352	1.8854	2.0305
34	2.0375	1.8874	2.0314
35	2.0375	1.8996	2.0321
36	2.0401	1.9102	2.0329
37	2.0401	1.9154	2.0336
38	2.0401	1.9089	2.0343
39	2.0404	1.9187	2.0350
40	2.0404	1.9032	2.0358
41	2.0424	1.9209	2.0364
42	2.0424	1.9229	2.0369
43	2.0424	1.9328	2.0375
44	2.0424	1.9047	2.0380
45	2.0426	1.9213	2.0385
46	2.0444	1.9204	2.0390
47	2.0444	1.9142	2.0396
48	2.0453	1.9095	2.0403
49	2.0453	1.8998	2.0407
50	2.0453	1.9098	2.0411
51	2.0453	1.9127	2.0414
52	2.0458	1.9195	2.0418
53	2.0458	1.9265	2.0424
54	2.0458	1.9344	2.0428
55	2.0458	1.9513	2.0430
56	2.0464	1.9314	2.0433
57	2.0464	1.9399	2.0435
58	2.0464	1.9313	2.0436
59	2.0464	1.9451	2.0438
60	2.0464	1.9367	2.0439
61	2.0464	1.9631	2.0441
62	2.0470	1.9428	2.0442
63	2.0470	1.9531	2.0443
64	2.0470	1.9621	2.0443
65	2.0470	1.9703	2.0443
66	2.0470	1.9665	2.0444
67	2.0470	1.9515	2.0445
68	2.0470	1.9715	2.0445
69	2.0470	1.9498	2.0446
70	2.0470	1.9738	2.0446
71	2.0470	1.9636	2.0447
72	2.0470	1.9804	2.0447
73	2.0470	1.9623	2.0448
74	2.0470	1.9552	2.0449
75	2.0470	1.9748	2.0450
76	2.0470	1.9732	2.0450
77	2.0470	1.9499	2.0451
78	2.0470	1.9869	2.0451
79	2.0470	1.9630	2.0451
80	2.0470	1.9436	2.0451
81	2.0470	1.9044	2.0451
82	2.0470	1.9318	2.0451
83	2.0470	1.9340	2.0452
84	2.0470	1.9550	2.0452
85	2.0470	1.9385	2.0452
86	2.0470	1.9273	2.0452
87	2.0470	1.9483	2.0453
88	2.0470	1.9485	2.0453
89	2.0470	1.9483	2.0453
90	2.0470	1.9528	2.0453
91	2.0470	1.9475	2.0453
92	2.0470	1.9635	2.0453
93	2.0470	1.9730	2.0446
94	2.0470	1.9684	2.0453
95	2.0470	1.9448	2.0453
96	2.0470	1.9379	2.0453
97	2.0470	1.9495	2.0453
98	2.0470	1.9322	2.0453
99	2.0470	1.9355	2.0454
100	2.0470	1.9437	2.0454
101	2.0470	1.9379	2.0454
102	2.0470	1.9278	2.0454
103	2.0470	1.9714	2.0064
104	2.0470	1.9856	2.0076
105	2.0470	1.8841	2.0083
106	2.0470	1.8184	2.0090
107	2.0470	1.7748	2.0096
108	2.0470	1.7568	2.0102
109	2.0470	1.7864	2.0108
110	2.0470	1.7592	2.0119
111	2.0470	1.7424	2.0131
112	2.0470	1.7302	2.0146
113	2.0470	1.6953	2.0159
