gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0142	1.9948	2.0087
1	2.0142	1.9928	2.0100
2	2.0145	1.9641	2.0111
3	2.0164	1.9381	2.0122
4	2.0193	1.8879	2.0134
5	2.0193	1.8588	2.0144
6	2.0213	1.8074	2.0157
7	2.0213	1.8276	2.0163
8	2.0213	1.8132	2.0170
9	2.0223	1.8347	2.0179
10	2.0274	1.8407	2.0189
11	2.0309	1.8167	2.0201
12	2.0309	1.8173	2.0213
13	2.0309	1.8125	2.0221
14	2.0309	1.8283	2.0232
15	2.0309	1.8089	2.0243
16	2.0309	1.7988	2.0249
17	2.0309	1.8158	2.0254
18	2.0321	1.8321	2.0260
19	2.0321	1.8184	2.0265
20	2.0321	1.8260	2.0270
21	2.0336	1.8275	2.0278
22	2.0366	1.8480	2.0290
23	2.0402	1.8254	2.0299
24	2.0402	1.8470	2.0311
25	2.0402	1.8706	2.0321
26	2.0428	1.8531	2.0342
27	2.0470	1.9103	2.0359
28	2.0470	1.9076	2.0379
29	2.0503	1.9145	2.0392
30	2.0503	1.9402	2.0409
31	2.0504	1.9486	2.0431
32	2.0530	1.9687	2.0451
33	2.0577	1.9681	2.0472
34	2.0608	1.9840	2.0496
35	2.0608	1.9943	2.0520
36	2.0613	1.9823	2.0543
37	2.0643	1.9993	2.0564
38	2.0643	1.9987	2.0580
39	2.0643	1.9836	2.0591
40	2.0644	1.9876	2.0601
41	2.0644	1.9983	2.0606
42	2.0656	1.9825	2.0614
43	2.0664	1.9960	2.0619
44	2.0664	1.9793	2.0622
45	2.0664	1.9866	2.0628
46	2.0673	1.9715	2.0632
47	2.0673	1.9572	2.0633
48	2.0673	1.9753	2.0635
49	2.0673	1.9711	2.0637
50	2.0673	1.9568	2.0638
51	2.0673	1.9660	2.0638
52	2.0673	1.9740	2.0639
53	2.0673	1.9845	2.0640
54	2.0673	1.9815	2.0641
55	2.0673	1.9648	2.0641
56	2.0673	1.9725	2.0642
57	2.0673	1.9623	2.0642
58	2.0673	1.9691	2.0642
59	2.0673	1.9694	2.0642
60	2.0673	1.9530	2.0642
61	2.0673	1.9739	2.0643
62	2.0673	1.9720	2.0643
63	2.0673	1.9662	2.0643
64	2.0673	1.9340	2.0643
65	2.0673	1.9257	2.0643
66	2.0673	1.9231	2.0643
67	2.0673	1.9523	2.0643
68	2.0673	1.9495	2.0643
69	2.0673	1.9467	2.0644
70	2.0673	1.9422	2.0644
71	2.0673	1.9455	2.0644
72	2.0673	1.9549	2.0644
73	2.0673	1.9413	2.0644
74	2.0673	1.9559	2.0644
75	2.0673	1.9502	2.0644
76	2.0673	1.9642	2.0644
77	2.0673	1.9830	2.0644
78	2.0673	1.9628	2.0644
79	2.0673	1.9302	2.0644
80	2.0673	1.9288	2.0644
81	2.0673	1.9328	2.0644
82	2.0673	1.9261	2.0644
83	2.0673	1.9293	2.0644
84	2.0673	1.9344	2.0645
85	2.0673	1.9340	2.0645
86	2.0673	1.9221	2.0645
87	2.0673	1.9606	2.0080
88	2.0673	1.9785	2.0096
89	2.0673	1.9353	2.0107
90	2.0673	1.8579	2.0121
91	2.0673	1.7635	2.0136
92	2.0673	1.7837	2.0145
93	2.0673	1.7768	2.0157
94	2.0673	1.7747	2.0169
95	2.0673	1.7723	2.0185
96	2.0673	1.7986	2.0201
97	2.0673	1.7616	2.0215
