gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0136	1.9868	2.0097
1	2.0154	1.9809	2.0106
2	2.0162	1.9615	2.0117
3	2.0181	1.9270	2.0127
4	2.0181	1.9156	2.0137
5	2.0181	1.8998	2.0146
6	2.0181	1.8904	2.0154
7	2.0208	1.8857	2.0162
8	2.0212	1.8432	2.0168
9	2.0212	1.8742	2.0175
10	2.0213	1.8620	2.0182
11	2.0213	1.9039	2.0185
12	2.0220	1.8794	2.0191
13	2.0220	1.8829	2.0196
14	2.0220	1.8686	2.0200
15	2.0223	1.8811	2.0204
16	2.0226	1.8816	2.0210
17	2.0226	1.8886	2.0212
18	2.0230	1.9041	2.0215
19	2.0230	1.8704	2.0217
20	2.0233	1.8738	2.0218
21	2.0233	1.8791	2.0220
22	2.0233	1.8939	2.0222
23	2.0233	1.8599	2.0223
24	2.0234	1.8728	2.0224
25	2.0234	1.8747	2.0225
26	2.0236	1.8685	2.0227
27	2.0238	1.8699	2.0228
28	2.0238	1.8436	2.0230
29	2.0238	1.8939	2.0231
30	2.0238	1.8833	2.0232
31	2.0238	1.8994	2.0232
32	2.0238	1.9121	2.0233
33	2.0238	1.8928	2.0233
34	2.0239	1.9230	2.0234
35	2.0239	1.9249	2.0235
36	2.0239	1.9113	2.0236
37	2.0240	1.9154	2.0236
38	2.0240	1.8968	2.0237
39	2.0240	1.9277	2.0237
40	2.0240	1.9063	2.0237
41	2.0240	1.9073	2.0238
42	2.0240	1.9145	2.0238
43	2.0240	1.9072	2.0238
44	2.0240	1.9269	2.0238
45	2.0240	1.9120	2.0238
46	2.0240	1.8965	2.0238
47	2.0240	1.9034	2.0238
48	2.0240	1.8989	2.0238
49	2.0240	1.8962	2.0239
50	2.0240	1.8858	2.0239
51	2.0240	1.9025	2.0239
52	2.0240	1.9092	2.0239
53	2.0240	1.8384	2.0239
54	2.0240	1.9201	2.0239
55	2.0240	1.9043	2.0239
56	2.0240	1.8779	2.0239
57	2.0240	1.8867	2.0239
58	2.0240	1.8769	2.0239
59	2.0240	1.8965	2.0239
60	2.0240	1.8724	2.0239
61	2.0240	1.8937	2.0239
62	2.0240	1.8902	2.0239
63	2.0240	1.9069	2.0239
64	2.0240	1.9076	2.0239
65	2.0240	1.9061	2.0239
66	2.0240	1.8802	2.0239
67	2.0240	1.8981	2.0239
68	2.0240	1.8357	2.0239
69	2.0240	1.9025	2.0239
70	2.0240	1.8683	2.0239
71	2.0240	1.8877	2.0239
72	2.0240	1.8744	2.0239
73	2.0240	1.8647	2.0239
74	2.0240	1.8837	2.0239
75	2.0240	1.9028	2.0239
76	2.0240	1.8643	2.0239
77	2.0240	1.8954	2.0239
78	2.0240	1.8470	2.0102
79	2.0240	1.9060	2.0113
80	2.0240	1.8603	2.0122
81	2.0240	1.7894	2.0126
82	2.0240	1.7328	2.0131
83	2.0240	1.7679	2.0136
84	2.0240	1.7506	2.0141
85	2.0240	1.7863	2.0147
86	2.0240	1.7673	2.0154
87	2.0240	1.7675	2.0163
88	2.0240	1.7994	2.0173
