gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0192	2.0044	2.0082
1	2.0192	2.0025	2.0101
2	2.0262	1.9960	2.0130
3	2.0345	1.9742	2.0166
4	2.0401	1.9214	2.0196
5	2.0437	1.8954	2.0235
6	2.0437	1.8446	2.0270
7	2.0529	1.8282	2.0298
8	2.0588	1.8095	2.0324
9	2.0588	1.8258	2.0343
10	2.0654	1.8337	2.0367
11	2.0654	1.8015	2.0385
12	2.0654	1.8077	2.0401
13	2.0654	1.8301	2.0423
14	2.0654	1.8180	2.0433
15	2.0654	1.8149	2.0439
16	2.0654	1.8434	2.0453
17	2.0654	1.8351	2.0462
18	2.0654	1.8387	2.0470
19	2.0654	1.8684	2.0479
20	2.0654	1.8632	2.0491
21	2.0654	1.8698	2.0500
22	2.0673	1.8592	2.0510
23	2.0673	1.8556	2.0516
24	2.0673	1.8445	2.0522
25	2.0722	1.8669	2.0530
26	2.0722	1.8588	2.0538
27	2.0820	1.8714	2.0551
28	2.0820	1.8778	2.0560
29	2.0820	1.8686	2.0567
30	2.0867	1.8457	2.0584
31	2.0867	1.8275	2.0596
32	2.0867	1.8352	2.0609
33	2.0867	1.8475	2.0619
34	2.0904	1.8317	2.0629
35	2.0904	1.8577	2.0642
36	2.0904	1.8626	2.0654
37	2.0904	1.8469	2.0664
38	2.0904	1.8601	2.0675
39	2.0972	1.8442	2.0688
40	2.0972	1.8515	2.0694
41	2.0972	1.8818	2.0701
42	2.0972	1.8733	2.0711
43	2.0972	1.8618	2.0716
44	2.0972	1.8753	2.0721
45	2.0972	1.8722	2.0730
46	2.0972	1.8829	2.0742
47	2.0972	1.9124	2.0759
48	2.0972	1.9172	2.0766
49	2.0972	1.9331	2.0775
50	2.0972	1.9369	2.0784
51	2.0987	1.9390	2.0807
52	2.1034	1.9633	2.0828
53	2.1034	1.9510	2.0844
54	2.1131	1.9690	2.0862
55	2.1137	1.9672	2.0887
56	2.1137	1.9738	2.0898
57	2.1137	1.9826	2.0905
58	2.1143	1.9854	2.0922
59	2.1143	2.0002	2.0936
60	2.1143	1.9998	2.0945
61	2.1143	1.9948	2.0962
62	2.1260	2.0023	2.0978
63	2.1260	1.9943	2.0992
64	2.1361	1.9914	2.1015
65	2.1361	2.0082	2.1043
66	2.1361	2.0047	2.1058
67	2.1361	2.0036	2.1070
68	2.1361	1.9917	2.1090
69	2.1361	1.9956	2.1105
70	2.1361	2.0065	2.1118
71	2.1361	1.9827	2.1132
72	2.1388	2.0052	2.1149
73	2.1388	2.0181	2.1166
74	2.1388	2.0039	2.1188
75	2.1388	2.0196	2.1210
76	2.1388	2.0236	2.1225
77	2.1397	2.0202	2.1238
78	2.1413	2.0168	2.1257
79	2.1413	2.0234	2.1269
80	2.1452	2.0241	2.1280
81	2.1452	2.0203	2.1293
82	2.1514	2.0123	2.1304
83	2.1514	2.0088	2.1312
84	2.1514	2.0097	2.1322
85	2.1522	2.0195	2.1331
86	2.1548	2.0196	2.1346
87	2.1548	2.0331	2.1356
88	2.1548	2.0132	2.1361
89	2.1548	2.0251	2.1366
90	2.1548	2.0095	2.1369
91	2.1548	2.0128	2.1375
92	2.1548	2.0116	2.1379
93	2.1548	2.0219	2.1380
94	2.1548	2.0124	2.1383
95	2.1548	2.0194	2.1385
96	2.1548	2.0135	2.1387
97	2.1548	2.0217	2.1389
98	2.1548	2.0203	2.1390
99	2.1548	2.0183	2.1395
100	2.1548	2.0117	2.1397
101	2.1548	2.0141	2.1398
102	2.1548	2.0105	2.1398
103	2.1548	2.0065	2.1398
104	2.1548	1.9781	2.1398
105	2.1548	1.9516	2.1399
106	2.1548	1.9611	2.1400
107	2.1548	1.9657	2.1403
108	2.1548	1.9849	2.1403
109	2.1548	1.9837	2.1404
110	2.1548	2.0025	2.1404
111	2.1548	1.9906	2.1405
112	2.1583	2.0146	2.1408
113	2.1583	2.0193	2.1412
114	2.1583	2.0114	2.1414
115	2.1583	2.0106	2.1416
116	2.1583	2.0190	2.1417
117	2.1583	2.0205	2.1418
118	2.1583	2.0136	2.1420
119	2.1583	2.0217	2.1421
120	2.1583	2.0240	2.1423
121	2.1583	2.0240	2.1425
122	2.1583	2.0203	2.1425
123	2.1583	2.0054	2.1426
124	2.1583	2.0020	2.1430
125	2.1583	2.0042	2.1430
126	2.1583	1.9852	2.1431
127	2.1583	1.9942	2.1432
128	2.1583	2.0148	2.1432
129	2.1583	1.9969	2.1432
130	2.1583	1.9793	2.1432
131	2.1583	1.9358	2.1433
132	2.1583	1.9476	2.1433
133	2.1583	1.9623	2.1433
134	2.1583	1.9741	2.1433
135	2.1583	1.9811	2.1433
136	2.1583	1.9881	2.1434
137	2.1583	1.9838	2.1435
138	2.1583	2.0020	2.1436
139	2.1583	1.9844	2.1436
140	2.1583	1.9884	2.1437
141	2.1583	1.9851	2.1440
