gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0213	2.0016	2.0124
1	2.0266	1.9905	2.0148
2	2.0322	1.9748	2.0180
3	2.0322	1.9231	2.0214
4	2.0423	1.8872	2.0243
5	2.0424	1.8396	2.0270
6	2.0424	1.8473	2.0294
7	2.0452	1.8221	2.0311
8	2.0452	1.8205	2.0327
9	2.0486	1.7962	2.0340
10	2.0486	1.8160	2.0348
11	2.0618	1.8221	2.0359
12	2.0618	1.8325	2.0368
13	2.0618	1.8345	2.0385
14	2.0618	1.8291	2.0403
15	2.0618	1.8614	2.0423
16	2.0618	1.8508	2.0436
17	2.0618	1.8401	2.0449
18	2.0618	1.8218	2.0461
19	2.0761	1.8271	2.0477
20	2.0761	1.8231	2.0491
21	2.0761	1.8676	2.0508
22	2.0761	1.8753	2.0519
23	2.0787	1.8561	2.0529
24	2.0787	1.8562	2.0547
25	2.0825	1.8449	2.0571
26	2.0825	1.8566	2.0593
27	2.0825	1.8864	2.0605
28	2.0825	1.8877	2.0616
29	2.0825	1.8982	2.0625
30	2.0875	1.9254	2.0649
31	2.0875	1.9357	2.0671
32	2.0875	1.9388	2.0696
33	2.0875	1.9423	2.0720
34	2.0904	1.9620	2.0735
35	2.0912	1.9464	2.0747
36	2.0912	1.9660	2.0754
37	2.0912	1.9715	2.0770
38	2.0922	1.9710	2.0783
39	2.0922	1.9783	2.0796
40	2.0975	1.9820	2.0813
41	2.0975	1.9775	2.0830
42	2.0975	1.9795	2.0846
43	2.0975	1.9971	2.0853
44	2.1034	1.9828	2.0865
45	2.1034	1.9953	2.0877
46	2.1034	1.9900	2.0884
47	2.1034	1.9802	2.0894
48	2.1034	1.9981	2.0897
49	2.1034	1.9790	2.0900
50	2.1059	1.9763	2.0907
51	2.1059	1.9829	2.0911
52	2.1059	1.9739	2.0915
53	2.1059	1.9915	2.0919
54	2.1059	2.0017	2.0923
55	2.1059	1.9891	2.0926
56	2.1059	1.9883	2.0930
57	2.1059	1.9796	2.0934
58	2.1059	1.9863	2.0936
59	2.1059	1.9819	2.0937
60	2.1059	1.9917	2.0938
61	2.1059	1.9843	2.0940
62	2.1059	1.9830	2.0941
63	2.1059	1.9859	2.0943
64	2.1059	1.9764	2.0946
65	2.1059	1.9955	2.0946
66	2.1059	1.9806	2.0946
67	2.1059	1.9732	2.0947
68	2.1059	1.9359	2.0948
69	2.1059	1.9392	2.0950
70	2.1059	1.9433	2.0951
71	2.1059	1.9593	2.0952
72	2.1059	1.9626	2.0952
73	2.1059	1.9745	2.0953
74	2.1059	1.9735	2.0953
75	2.1059	1.9703	2.0954
76	2.1059	1.9665	2.0957
77	2.1059	1.9790	2.0957
78	2.1059	1.9743	2.0957
79	2.1059	1.9786	2.0959
80	2.1059	1.9790	2.0959
81	2.1059	1.9610	2.0959
82	2.1059	1.9557	2.0959
83	2.1059	1.9491	2.0960
84	2.1059	1.9282	2.0960
85	2.1059	1.9238	2.0961
86	2.1059	1.9198	2.0963
87	2.1059	1.9476	2.0964
88	2.1059	1.9355	2.0965
89	2.1059	1.9512	2.0967
90	2.1059	1.9814	2.0968
91	2.1059	1.9766	2.0112
92	2.1059	1.9597	2.0144
93	2.1059	1.8864	2.0168
94	2.1059	1.8477	2.0197
95	2.1059	1.8398	2.0229
96	2.1059	1.7985	2.0243
97	2.1059	1.7902	2.0259
98	2.1059	1.7999	2.0279
99	2.1059	1.8088	2.0297
100	2.1059	1.7991	2.0316
101	2.1059	1.8247	2.0334
