gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0327	2.0025	2.0132
1	2.0327	1.9970	2.0164
2	2.0340	1.9748	2.0201
3	2.0446	1.9365	2.0243
4	2.0494	1.8994	2.0276
5	2.0494	1.8711	2.0307
6	2.0494	1.8502	2.0340
7	2.0502	1.8287	2.0368
8	2.0642	1.8617	2.0389
9	2.0642	1.8547	2.0406
10	2.0642	1.8862	2.0426
11	2.0642	1.9032	2.0434
12	2.0642	1.9046	2.0445
13	2.0642	1.9065	2.0458
14	2.0759	1.9096	2.0472
15	2.0759	1.9055	2.0484
16	2.0759	1.9133	2.0502
17	2.0759	1.9344	2.0524
18	2.0759	1.9492	2.0545
19	2.0759	1.9356	2.0557
20	2.0759	1.9531	2.0577
21	2.0759	1.9578	2.0587
22	2.0759	1.9531	2.0594
23	2.0759	1.9621	2.0610
24	2.0827	1.9528	2.0633
25	2.0827	1.9557	2.0650
26	2.0827	1.9555	2.0659
27	2.0827	1.9495	2.0668
28	2.0896	1.9534	2.0686
29	2.0896	1.9672	2.0699
30	2.0896	1.9621	2.0720
31	2.0896	1.9570	2.0740
32	2.0916	1.9508	2.0759
33	2.0928	1.9556	2.0774
34	2.0932	1.9682	2.0789
35	2.0932	1.9835	2.0799
36	2.0932	1.9756	2.0807
37	2.0932	1.9722	2.0813
38	2.0950	1.9666	2.0825
39	2.1052	1.9586	2.0838
40	2.1052	1.9469	2.0845
41	2.1052	1.9527	2.0850
42	2.1052	1.9573	2.0855
43	2.1052	1.9694	2.0864
44	2.1052	1.9708	2.0869
45	2.1052	1.9690	2.0873
46	2.1052	1.9526	2.0878
47	2.1052	1.9610	2.0881
48	2.1052	1.9555	2.0885
49	2.1052	1.9747	2.0886
50	2.1052	1.9612	2.0887
51	2.1052	1.9566	2.0890
52	2.1052	1.9814	2.0891
53	2.1052	1.9813	2.0892
54	2.1052	1.9716	2.0893
55	2.1052	1.9865	2.0893
56	2.1052	1.9679	2.0893
57	2.1052	1.9338	2.0893
58	2.1052	1.9128	2.0893
59	2.1052	1.8951	2.0895
60	2.1052	1.9258	2.0896
61	2.1052	1.9402	2.0896
62	2.1052	1.9434	2.0898
63	2.1052	1.9496	2.0898
64	2.1052	1.9588	2.0899
65	2.1052	1.9628	2.0900
66	2.1052	1.9483	2.0900
67	2.1052	1.9448	2.0900
68	2.1052	1.9615	2.0901
69	2.1052	1.9622	2.0901
70	2.1121	1.9896	2.0901
71	2.1121	1.9345	2.0901
72	2.1121	1.9156	2.0902
73	2.1121	1.9140	2.0902
74	2.1121	1.9334	2.0902
75	2.1121	1.9252	2.0902
76	2.1121	1.9288	2.0903
77	2.1121	1.9638	2.0903
78	2.1121	1.9609	2.0903
79	2.1121	1.9655	2.0904
80	2.1121	1.9502	2.0904
81	2.1121	1.9638	2.0906
82	2.1121	1.9619	2.0906
83	2.1121	1.9766	2.0907
84	2.1121	1.9606	2.0907
85	2.1121	1.9556	2.0909
86	2.1121	1.9936	2.0909
87	2.1121	1.9477	2.0909
88	2.1121	1.9161	2.0909
89	2.1121	1.8807	2.0909
90	2.1121	1.9084	2.0910
91	2.1121	1.9134	2.0912
92	2.1121	1.9207	2.0915
93	2.1121	1.9215	2.0916
94	2.1121	1.9393	2.0917
95	2.1121	1.9554	2.0917
96	2.1121	1.9369	2.0917
97	2.1121	1.9379	2.0918
98	2.1121	1.9539	2.0920
99	2.1121	1.9507	2.0920
100	2.1121	1.9351	2.0921
101	2.1121	1.9941	2.0922
102	2.1121	1.9648	2.0922
103	2.1121	1.9293	2.0922
104	2.1121	1.8927	2.0922
105	2.1121	1.9140	2.0922
106	2.1121	1.8685	2.0922
107	2.1121	1.9266	2.0922
108	2.1121	1.9400	2.0923
109	2.1121	1.9437	2.0924
110	2.1121	1.9449	2.0926
111	2.1121	1.9906	2.0114
112	2.1121	1.9738	2.0152
113	2.1121	1.9118	2.0183
114	2.1121	1.8740	2.0218
115	2.1121	1.8189	2.0236
116	2.1121	1.7632	2.0260
117	2.1121	1.7866	2.0280
118	2.1121	1.7821	2.0299
119	2.1121	1.7719	2.0316
120	2.1121	1.7710	2.0327
121	2.1121	1.7824	2.0352
