gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0379	1.8911	2.0222
1	2.0379	1.9147	2.0245
2	2.0379	1.8942	2.0273
3	2.0384	1.8547	2.0293
4	2.0396	1.8586	2.0316
5	2.0420	1.8594	2.0331
6	2.0421	1.8597	2.0343
7	2.0467	1.8750	2.0357
8	2.0476	1.8852	2.0371
9	2.0476	1.8789	2.0380
10	2.0476	1.8771	2.0396
11	2.0476	1.9018	2.0405
12	2.0526	1.8930	2.0413
13	2.0526	1.9003	2.0423
14	2.0526	1.8947	2.0429
15	2.0526	1.8756	2.0435
16	2.0526	1.8967	2.0439
17	2.0526	1.8951	2.0446
18	2.0538	1.8730	2.0452
19	2.0554	1.9073	2.0458
20	2.0554	1.9041	2.0463
21	2.0554	1.8694	2.0467
22	2.0554	1.8874	2.0472
23	2.0554	1.8789	2.0479
24	2.0554	1.9045	2.0483
25	2.0554	1.9265	2.0487
26	2.0554	1.8825	2.0490
27	2.0554	1.8834	2.0493
28	2.0554	1.8924	2.0496
29	2.0575	1.9010	2.0501
30	2.0575	1.8887	2.0502
31	2.0577	1.8688	2.0504
32	2.0577	1.8929	2.0507
33	2.0577	1.9053	2.0507
34	2.0577	1.9146	2.0509
35	2.0577	1.8923	2.0513
36	2.0577	1.8913	2.0515
37	2.0577	1.8664	2.0517
38	2.0577	1.8796	2.0518
39	2.0577	1.8837	2.0518
40	2.0577	1.8845	2.0518
41	2.0602	1.8741	2.0519
42	2.0602	1.8976	2.0520
43	2.0602	1.8887	2.0520
44	2.0602	1.8950	2.0520
45	2.0602	1.9042	2.0520
46	2.0602	1.8795	2.0521
47	2.0602	1.8822	2.0522
48	2.0602	1.8758	2.0522
49	2.0602	1.8597	2.0522
50	2.0602	1.8675	2.0522
51	2.0602	1.9007	2.0522
52	2.0602	1.8991	2.0522
53	2.0602	1.8762	2.0522
54	2.0602	1.9030	2.0522
55	2.0602	1.8714	2.0522
56	2.0602	1.9049	2.0522
57	2.0602	1.7254	2.0522
58	2.0602	1.7981	2.0522
59	2.0602	1.8645	2.0522
60	2.0602	1.8778	2.0523
61	2.0602	1.8590	2.0523
62	2.0602	1.8452	2.0523
63	2.0602	1.8792	2.0523
64	2.0602	1.8986	2.0524
65	2.0602	1.8589	2.0525
66	2.0602	1.8642	2.0526
67	2.0602	1.8623	2.0526
68	2.0602	1.8827	2.0527
69	2.0602	1.8931	2.0527
70	2.0602	1.8888	2.0528
71	2.0602	1.9109	2.0529
72	2.0635	1.7284	2.0526
73	2.0635	1.8509	2.0528
74	2.0635	1.8271	2.0529
75	2.0635	1.8811	2.0530
76	2.0635	1.8796	2.0530
77	2.0635	1.8880	2.0531
78	2.0635	1.8827	2.0531
79	2.0635	1.8931	2.0531
80	2.0635	1.9074	2.0533
81	2.0635	1.8713	2.0533
82	2.0635	1.8804	2.0533
83	2.0635	1.8877	2.0533
84	2.0635	1.8683	2.0533
85	2.0635	1.8813	2.0533
86	2.0635	1.8908	2.0534
87	2.0635	1.8802	2.0535
88	2.0635	1.7586	2.0535
89	2.0635	1.8211	2.0536
90	2.0635	1.8399	2.0537
91	2.0635	1.8682	2.0537
92	2.0635	1.8625	2.0538
93	2.0635	1.9004	2.0539
94	2.0635	1.9119	2.0540
95	2.0635	1.8713	2.0540
96	2.0635	1.8752	2.0541
97	2.0635	1.9062	2.0544
98	2.0635	1.8799	2.0544
99	2.0635	1.8818	2.0545
100	2.0635	1.8797	2.0546
101	2.0635	1.8820	2.0547
102	2.0635	1.8964	2.0548
103	2.0660	1.7326	2.0543
104	2.0660	1.8408	2.0546
105	2.0660	1.8657	2.0548
106	2.0660	1.8669	2.0549
107	2.0660	1.8707	2.0549
108	2.0660	1.8895	2.0549
109	2.0660	1.9098	2.0549
110	2.0660	1.8902	2.0550
111	2.0660	1.9092	2.0550
112	2.0660	1.9046	2.0550
113	2.0660	1.9092	2.0550
114	2.0660	1.9035	2.0550
115	2.0660	1.8916	2.0551
116	2.0660	1.8674	2.0552
117	2.0660	1.8742	2.0553
118	2.0660	1.8852	2.0553
119	2.0660	1.7435	2.0553
120	2.0660	1.8443	2.0553
121	2.0660	1.8573	2.0553
122	2.0660	1.8874	2.0553
123	2.0660	1.8705	2.0554
124	2.0660	1.8730	2.0554
125	2.0660	1.8706	2.0554
126	2.0660	1.8952	2.0554
127	2.0660	1.9026	2.0554
128	2.0660	1.9035	2.0554
129	2.0660	1.8736	2.0555
130	2.0660	1.8721	2.0555
131	2.0660	1.8989	2.0556
132	2.0660	1.8798	2.0558
133	2.0660	1.8768	2.0558
134	2.0660	1.7412	2.0551
135	2.0660	1.8316	2.0556
136	2.0660	1.8388	2.0558
137	2.0660	1.8747	2.0560
138	2.0660	1.8695	2.0561
139	2.0660	1.8837	2.0562
140	2.0660	1.8604	2.0563
141	2.0660	1.8794	2.0565
142	2.0660	1.8951	2.0566
143	2.0660	1.8958	2.0569
144	2.0660	1.6721	2.0209
145	2.0660	1.8268	2.0243
146	2.0660	1.8140	2.0264
147	2.0660	1.7874	2.0288
148	2.0660	1.7894	2.0306
149	2.0660	1.7866	2.0318
150	2.0660	1.8049	2.0333
151	2.0660	1.7792	2.0347
152	2.0660	1.8219	2.0358
153	2.0660	1.8135	2.0366
154	2.0660	1.8325	2.0374
