gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	1.0656	1.0513	1.0639
1	1.0656	1.0525	1.0638
2	1.0656	1.0524	1.0637
3	1.0656	1.0528	1.0634
4	1.0656	1.0533	1.0635
5	1.0656	1.0533	1.0638
6	1.0656	1.0535	1.0639
7	1.0656	1.0537	1.0637
8	1.0656	1.0534	1.0638
9	1.0656	1.0538	1.0640
10	1.0656	1.0535	1.0636
11	1.0656	1.0530	1.0633
12	1.0656	1.0535	1.0637
13	1.0656	1.0530	1.0637
14	1.0656	1.0529	1.0637
15	1.0656	1.0480	1.0633
16	1.0656	1.0513	1.0636
17	1.0656	1.0530	1.0636
18	1.0656	1.0533	1.0638
19	1.0656	1.0532	1.0639
20	1.0656	1.0530	1.0638
21	1.0656	1.0534	1.0638
22	1.0656	1.0535	1.0637
23	1.0656	1.0528	1.0639
24	1.0656	1.0534	1.0636
25	1.0656	1.0529	1.0638
26	1.0656	1.0533	1.0637
27	1.0656	1.0525	1.0633
28	1.0656	1.0534	1.0637
29	1.0656	1.0540	1.0637
30	1.0656	1.0484	1.0634
31	1.0656	1.0516	1.0637
32	1.0656	1.0522	1.0636
33	1.0656	1.0532	1.0635
34	1.0656	1.0538	1.0639
35	1.0656	1.0535	1.0638
36	1.0656	1.0530	1.0638
37	1.0656	1.0531	1.0636
38	1.0656	1.0535	1.0636
39	1.0656	1.0533	1.0638
40	1.0656	1.0478	1.0628
41	1.0656	1.0510	1.0633
42	1.0656	1.0519	1.0636
43	1.0656	1.0528	1.0635
44	1.0656	1.0528	1.0635
45	1.0656	1.0532	1.0637
46	1.0656	1.0534	1.0639
47	1.0656	1.0535	1.0639
48	1.0656	1.0527	1.0634
49	1.0656	1.0527	1.0635
50	1.0656	1.0526	1.0635
