gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0062	1.9981	2.0047
1	2.0062	2.0003	2.0051
2	2.0068	1.9879	2.0055
3	2.0072	1.9518	2.0059
4	2.0076	1.9396	2.0063
5	2.0078	1.9183	2.0066
6	2.0079	1.9077	2.0069
7	2.0083	1.8789	2.0072
8	2.0086	1.8805	2.0075
9	2.0089	1.8862	2.0077
10	2.0091	1.8692	2.0080
11	2.0093	1.8730	2.0082
12	2.0095	1.8636	2.0084
13	2.0095	1.8447	2.0086
14	2.0097	1.8576	2.0088
15	2.0098	1.8663	2.0090
16	2.0111	1.8890	2.0093
17	2.0111	1.8957	2.0096
18	2.0111	1.9074	2.0098
19	2.0116	1.8887	2.0101
20	2.0116	1.8876	2.0104
21	2.0121	1.9037	2.0107
22	2.0127	1.9157	2.0111
23	2.0127	1.9032	2.0114
24	2.0127	1.9202	2.0117
25	2.0129	1.9430	2.0120
26	2.0140	1.9495	2.0123
27	2.0140	1.9325	2.0126
28	2.0142	1.9482	2.0129
29	2.0149	1.9504	2.0132
30	2.0149	1.9527	2.0135
31	2.0152	1.9496	2.0139
32	2.0152	1.9496	2.0141
33	2.0152	1.9337	2.0143
34	2.0152	1.9341	2.0144
35	2.0152	1.9451	2.0145
36	2.0153	1.9388	2.0146
37	2.0153	1.9426	2.0147
38	2.0156	1.9302	2.0148
39	2.0156	1.9463	2.0148
40	2.0156	1.9473	2.0149
41	2.0156	1.9420	2.0150
42	2.0156	1.9417	2.0150
43	2.0156	1.9517	2.0151
44	2.0156	1.9544	2.0151
45	2.0156	1.9582	2.0152
46	2.0156	1.9312	2.0152
47	2.0156	1.9538	2.0153
48	2.0156	1.9453	2.0153
49	2.0157	1.9540	2.0153
50	2.0157	1.9536	2.0153
51	2.0157	1.9547	2.0154
52	2.0158	1.9373	2.0154
53	2.0158	1.9289	2.0154
54	2.0158	1.9539	2.0154
55	2.0158	1.9212	2.0155
56	2.0158	1.9329	2.0155
57	2.0160	1.9459	2.0155
58	2.0160	1.9507	2.0156
59	2.0160	1.9314	2.0156
60	2.0160	1.9516	2.0156
61	2.0160	1.9397	2.0157
62	2.0160	1.9468	2.0157
63	2.0160	1.9408	2.0157
64	2.0160	1.9406	2.0157
65	2.0161	1.9350	2.0158
66	2.0163	1.9468	2.0158
67	2.0163	1.9254	2.0158
68	2.0163	1.9369	2.0158
69	2.0163	1.9601	2.0159
70	2.0163	1.9474	2.0159
71	2.0163	1.9412	2.0159
72	2.0163	1.9269	2.0160
73	2.0163	1.9414	2.0160
74	2.0163	1.9440	2.0161
75	2.0163	1.9491	2.0161
76	2.0163	1.9414	2.0161
77	2.0163	1.9426	2.0161
78	2.0163	1.9384	2.0161
79	2.0163	1.9459	2.0161
80	2.0163	1.9418	2.0161
81	2.0163	1.9307	2.0161
82	2.0163	1.9855	2.0161
83	2.0163	1.9727	2.0161
84	2.0163	1.9100	2.0161
85	2.0163	1.9034	2.0161
86	2.0163	1.9087	2.0161
87	2.0163	1.9185	2.0161
88	2.0163	1.9138	2.0161
89	2.0163	1.9407	2.0161
90	2.0163	1.9357	2.0161
91	2.0163	1.9305	2.0162
92	2.0163	1.9345	2.0162
93	2.0163	1.9306	2.0162
94	2.0163	1.9175	2.0162
95	2.0163	1.9368	2.0162
96	2.0163	1.9420	2.0162
97	2.0163	1.9810	2.0162
98	2.0163	1.9532	2.0162
99	2.0163	1.9136	2.0162
100	2.0163	1.9283	2.0162
101	2.0163	1.9282	2.0162
102	2.0163	1.9367	2.0162
103	2.0163	1.9234	2.0162
104	2.0163	1.9206	2.0162
105	2.0163	1.9314	2.0162
106	2.0163	1.9351	2.0162
107	2.0163	1.9760	2.0045
108	2.0163	1.9750	2.0051
109	2.0163	1.9212	2.0057
110	2.0163	1.8618	2.0060
111	2.0163	1.7897	2.0064
112	2.0163	1.7991	2.0068
113	2.0163	1.7435	2.0072
114	2.0163	1.7451	2.0078
115	2.0163	1.7873	2.0084
116	2.0163	1.7845	2.0091
117	2.0163	1.7896	2.0099
