gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0129	1.9810	2.0083
1	2.0129	1.9935	2.0093
2	2.0129	1.9651	2.0102
3	2.0131	1.9238	2.0109
4	2.0131	1.8826	2.0114
5	2.0143	1.8556	2.0121
6	2.0143	1.8444	2.0126
7	2.0164	1.8165	2.0130
8	2.0164	1.7832	2.0133
9	2.0164	1.8013	2.0136
10	2.0164	1.7915	2.0139
11	2.0164	1.7950	2.0141
12	2.0164	1.7660	2.0142
13	2.0167	1.7665	2.0145
14	2.0167	1.7458	2.0147
15	2.0167	1.7732	2.0149
16	2.0169	1.7494	2.0151
17	2.0170	1.7725	2.0152
18	2.0170	1.8120	2.0154
19	2.0170	1.7747	2.0157
20	2.0170	1.8217	2.0158
21	2.0180	1.7913	2.0160
22	2.0180	1.8098	2.0162
23	2.0180	1.8092	2.0164
24	2.0180	1.7591	2.0165
25	2.0180	1.7985	2.0166
26	2.0180	1.7863	2.0167
27	2.0180	1.8293	2.0169
28	2.0180	1.8040	2.0169
29	2.0181	1.8026	2.0170
30	2.0181	1.8334	2.0171
31	2.0181	1.8190	2.0172
32	2.0183	1.7787	2.0173
33	2.0183	1.8195	2.0174
34	2.0183	1.8231	2.0175
35	2.0185	1.7913	2.0176
36	2.0185	1.8240	2.0178
37	2.0185	1.8197	2.0178
38	2.0185	1.8317	2.0179
39	2.0185	1.8267	2.0180
40	2.0185	1.8617	2.0181
41	2.0185	1.8464	2.0181
42	2.0185	1.8691	2.0182
43	2.0186	1.8441	2.0182
44	2.0186	1.8660	2.0183
45	2.0186	1.8955	2.0183
46	2.0186	1.8954	2.0183
47	2.0186	1.8962	2.0184
48	2.0187	1.8938	2.0185
49	2.0187	1.8867	2.0185
50	2.0188	1.8906	2.0186
51	2.0188	1.8750	2.0186
52	2.0188	1.9175	2.0186
53	2.0189	1.9107	2.0187
54	2.0189	1.9168	2.0187
55	2.0190	1.9200	2.0188
56	2.0191	1.9224	2.0188
57	2.0191	1.9003	2.0189
58	2.0193	1.8991	2.0190
59	2.0193	1.8896	2.0190
60	2.0193	1.9039	2.0190
61	2.0193	1.9077	2.0191
62	2.0193	1.8927	2.0191
63	2.0195	1.9530	2.0192
64	2.0195	1.9194	2.0192
65	2.0195	1.9397	2.0192
66	2.0195	1.9160	2.0193
67	2.0195	1.9129	2.0193
68	2.0195	1.9040	2.0194
69	2.0195	1.9047	2.0194
70	2.0195	1.9001	2.0194
71	2.0196	1.9348	2.0195
72	2.0196	1.9161	2.0195
73	2.0196	1.9093	2.0195
74	2.0196	1.9085	2.0195
75	2.0196	1.8830	2.0196
76	2.0196	1.8964	2.0196
77	2.0196	1.8974	2.0196
78	2.0196	1.8974	2.0196
79	2.0196	1.9006	2.0196
80	2.0196	1.9058	2.0196
81	2.0196	1.9258	2.0196
82	2.0196	1.8845	2.0196
83	2.0207	1.8912	2.0196
84	2.0207	1.9024	2.0197
85	2.0207	1.9193	2.0197
86	2.0209	1.8885	2.0197
87	2.0209	1.8776	2.0197
88	2.0209	1.8974	2.0198
89	2.0210	1.9137	2.0199
90	2.0210	1.9193	2.0202
91	2.0211	1.8866	2.0205
92	2.0211	1.8970	2.0208
93	2.0211	1.8886	2.0209
94	2.0211	1.9248	2.0210
95	2.0211	1.8857	2.0210
96	2.0213	1.9038	2.0211
97	2.0213	1.9059	2.0211
98	2.0213	1.9222	2.0211
99	2.0216	1.8963	2.0211
100	2.0216	1.8930	2.0211
101	2.0216	1.8855	2.0212
102	2.0216	1.8715	2.0213
103	2.0216	1.8965	2.0213
104	2.0216	1.9059	2.0214
105	2.0216	1.9067	2.0215
106	2.0216	1.9135	2.0216
107	2.0216	1.9111	2.0216
108	2.0216	1.9289	2.0216
109	2.0216	1.8902	2.0216
110	2.0216	1.8921	2.0216
111	2.0216	1.8793	2.0216
112	2.0216	1.8901	2.0216
113	2.0216	1.8711	2.0216
114	2.0216	1.8847	2.0216
115	2.0216	1.8006	2.0216
116	2.0216	1.8886	2.0216
117	2.0216	1.8640	2.0216
118	2.0216	1.8648	2.0216
119	2.0216	1.8528	2.0216
120	2.0216	1.8838	2.0216
121	2.0216	1.8750	2.0216
122	2.0216	1.8428	2.0216
123	2.0216	1.8924	2.0216
124	2.0216	1.8801	2.0216
125	2.0216	1.8665	2.0216
126	2.0216	1.8644	2.0216
127	2.0216	1.8906	2.0216
128	2.0216	1.8947	2.0216
129	2.0216	1.8744	2.0216
130	2.0216	1.8320	2.0216
131	2.0216	1.9054	2.0216
132	2.0216	1.8781	2.0216
133	2.0216	1.8615	2.0216
134	2.0216	1.8589	2.0216
135	2.0216	1.8522	2.0216
136	2.0216	1.8329	2.0216
137	2.0216	1.8564	2.0216
138	2.0216	1.8502	2.0216
139	2.0216	1.8648	2.0216
140	2.0216	1.7992	2.0085
141	2.0216	1.9154	2.0093
142	2.0216	1.8798	2.0100
143	2.0216	1.8352	2.0109
144	2.0216	1.7450	2.0116
145	2.0216	1.7521	2.0124
146	2.0216	1.7564	2.0131
147	2.0216	1.7461	2.0138
148	2.0216	1.7587	2.0142
149	2.0216	1.7651	2.0147
150	2.0216	1.7599	2.0151
