gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	1.0947	0.5700	1.0790
1	1.0950	0.7343	1.0839
2	1.0951	0.8202	1.0873
3	1.0951	0.8636	1.0888
4	1.0951	0.9136	1.0901
5	1.0971	0.9263	1.0910
6	1.0971	0.9149	1.0916
7	1.0971	0.9204	1.0919
8	1.0974	0.9081	1.0924
9	1.0974	0.8930	1.0926
10	1.0974	0.8969	1.0930
11	1.0974	0.8870	1.0934
12	1.0974	0.8825	1.0937
13	1.0974	0.9045	1.0941
14	1.0974	0.9110	1.0943
15	1.0974	0.9047	1.0944
16	1.0974	0.8888	1.0944
17	1.0974	0.9124	1.0946
18	1.0974	0.8927	1.0947
19	1.0974	0.9047	1.0948
20	1.0974	0.9133	1.0949
21	1.0974	0.9063	1.0949
22	1.0974	0.9278	1.0950
23	1.0974	0.9118	1.0952
24	1.0974	0.5347	1.0952
25	1.0974	0.7054	1.0953
26	1.0974	0.8101	1.0953
27	1.0974	0.8676	1.0954
28	1.0974	0.8819	1.0955
29	1.0974	0.9016	1.0956
30	1.0974	0.9207	1.0957
31	1.0974	0.9052	1.0958
32	1.0974	0.9228	1.0959
33	1.0974	0.8905	1.0959
34	1.0974	0.8990	1.0959
35	1.0974	0.9087	1.0960
36	1.0974	0.8814	1.0960
37	1.0974	0.8903	1.0961
38	1.0974	0.9065	1.0961
39	1.0974	0.5336	1.0961
40	1.0974	0.6913	1.0961
41	1.0974	0.8005	1.0961
42	1.0974	0.8718	1.0961
43	1.0974	0.9102	1.0961
44	1.0974	0.8961	1.0962
45	1.0974	0.9062	1.0962
46	1.0974	0.9027	1.0962
47	1.0974	0.9297	1.0963
48	1.0974	0.9172	1.0963
49	1.0974	0.4679	1.0735
50	1.0974	0.6843	1.0812
51	1.0974	0.8092	1.0841
52	1.0974	0.8692	1.0857
53	1.0974	0.8991	1.0874
54	1.0978	0.9038	1.0887
55	1.0978	0.9065	1.0896
56	1.0978	0.9098	1.0904
57	1.0978	0.9000	1.0910
58	1.0978	0.9324	1.0914
59	1.0978	0.9328	1.0918
