gen	Best_Fitness	Mean_Fitness	Mean_Fitness_Elite
0	2.0051	2.0026	2.0039
1	2.0076	2.0030	2.0043
2	2.0081	2.0035	2.0049
3	2.0101	2.0040	2.0056
4	2.0146	2.0046	2.0070
5	2.0223	2.0031	2.0091
6	2.0223	2.0029	2.0118
7	2.0257	1.9726	2.0147
8	2.0257	1.9429	2.0175
9	2.0309	1.8932	2.0198
10	2.0323	1.8716	2.0215
11	2.0323	1.8277	2.0233
12	2.0323	1.8280	2.0248
13	2.0323	1.8307	2.0259
14	2.0356	1.7784	2.0272
15	2.0373	1.7877	2.0286
16	2.0462	1.7920	2.0302
17	2.0462	1.7929	2.0312
18	2.0515	1.8306	2.0330
19	2.0515	1.8232	2.0342
20	2.0515	1.8355	2.0358
21	2.0515	1.8231	2.0375
22	2.0515	1.8277	2.0389
23	2.0515	1.8381	2.0403
24	2.0533	1.8180	2.0418
25	2.0652	1.8363	2.0435
26	2.0652	1.8710	2.0448
27	2.0652	1.8686	2.0467
28	2.0652	1.8672	2.0477
29	2.0652	1.8924	2.0486
30	2.0652	1.9076	2.0499
31	2.0652	1.9005	2.0508
32	2.0656	1.9021	2.0522
33	2.0759	1.9210	2.0534
34	2.0759	1.9294	2.0546
35	2.0759	1.9594	2.0562
36	2.0759	1.9120	2.0571
37	2.0759	1.9525	2.0582
38	2.0759	1.9349	2.0596
39	2.0759	1.9355	2.0606
40	2.0759	1.9293	2.0618
41	2.0759	1.9225	2.0628
42	2.0759	1.9283	2.0640
43	2.0759	1.9189	2.0647
44	2.0759	1.9417	2.0657
45	2.0759	1.9503	2.0664
46	2.0759	1.9640	2.0670
47	2.0767	1.9542	2.0678
48	2.0767	1.9448	2.0683
49	2.0767	1.9464	2.0689
50	2.0815	1.9476	2.0695
51	2.0815	1.9618	2.0698
52	2.0815	1.9734	2.0703
53	2.0815	1.9810	2.0709
54	2.0815	1.9626	2.0711
55	2.0815	1.9563	2.0716
56	2.0815	1.9664	2.0720
57	2.0815	1.9652	2.0720
58	2.0815	1.9704	2.0724
59	2.0815	1.9412	2.0727
60	2.0822	1.9573	2.0732
61	2.0822	1.9547	2.0733
62	2.0822	1.9514	2.0737
63	2.0843	1.9466	2.0743
64	2.0843	1.9477	2.0745
65	2.0843	1.9344	2.0751
66	2.0843	1.9295	2.0756
67	2.0843	1.9301	2.0762
68	2.0847	1.9254	2.0770
69	2.0847	1.9289	2.0777
70	2.0864	1.9332	2.0785
71	2.0888	1.9424	2.0790
72	2.0888	1.9327	2.0793
73	2.0888	1.9296	2.0799
74	2.0888	1.9182	2.0802
75	2.0892	1.9388	2.0809
76	2.0892	1.9414	2.0809
77	2.0892	1.9565	2.0812
78	2.0892	1.9400	2.0814
79	2.0892	1.9523	2.0819
80	2.0892	1.9553	2.0822
81	2.0905	1.9638	2.0830
82	2.0905	1.9573	2.0833
83	2.0905	1.9632	2.0835
84	2.0909	1.9807	2.0840
85	2.0917	1.9787	2.0845
86	2.0917	1.9809	2.0847
87	2.0917	1.9709	2.0849
88	2.0917	1.9687	2.0852
89	2.0921	1.9768	2.0853
90	2.0921	1.9760	2.0857
91	2.0921	1.9694	2.0858
92	2.0926	1.9786	2.0861
93	2.0926	2.0094	2.0863
94	2.0926	1.9875	2.0867
95	2.0926	2.0044	2.0870
96	2.0926	2.0004	2.0872
97	2.0926	2.0049	2.0876
98	2.0926	1.9919	2.0877
99	2.0926	2.0007	2.0877
100	2.0926	2.0065	2.0879
101	2.0926	2.0001	2.0879
102	2.0926	2.0066	2.0880
103	2.0926	1.9967	2.0882
104	2.0926	1.9916	2.0883
105	2.0926	1.9943	2.0883
106	2.0926	1.9926	2.0884
107	2.0926	2.0006	2.0884
108	2.0926	2.0111	2.0884
109	2.0926	2.0009	2.0884
110	2.0926	1.9959	2.0884
111	2.0926	1.9846	2.0884
112	2.0926	1.9684	2.0885
113	2.0926	1.9842	2.0885
114	2.0926	1.9775	2.0885
115	2.0926	1.9695	2.0885
116	2.0926	1.9655	2.0885
117	2.0926	1.9724	2.0885
118	2.0926	1.9805	2.0886
119	2.0926	1.9940	2.0886
120	2.0926	1.9911	2.0886
121	2.0926	1.9929	2.0886
122	2.0926	1.9959	2.0886
123	2.0926	2.0099	2.0886
124	2.0926	1.9979	2.0886
125	2.0926	1.9935	2.0886
126	2.0926	1.9831	2.0886
127	2.0926	1.9641	2.0886
128	2.0926	1.9712	2.0886
129	2.0926	1.9742	2.0886
130	2.0926	1.9765	2.0886
131	2.0926	1.9807	2.0886
132	2.0926	1.9773	2.0887
133	2.0926	2.0009	2.0046
134	2.0926	2.0029	2.0054
135	2.0926	2.0020	2.0069
136	2.0926	1.9859	2.0092
137	2.0926	1.9576	2.0123
138	2.0926	1.8732	2.0149
139	2.0926	1.8434	2.0172
140	2.0926	1.8137	2.0208
141	2.0926	1.7841	2.0223
142	2.0926	1.8053	2.0244
143	2.0926	1.7878	2.0255
